depvar,cmse,pmse,totalr2,delta,adjdelta,bywidth,fpwidth,bydf,fpdf,pmse_oos,cmse_oos,delta_oos,r2_oos,agemse
t0,18.188,206.963,0.0400356461646406,0.0807813422991681,0.208636201998264,by_24,fp_8,4,12,0.155504539394921,0.0681211028305198,0.304621161297083,0.0166830216263207,0.369
t1,27.551,12.565,0.0175427708032066,0.686783328347791,0.724609982860725,by_20,fp_16,5,6,0.011312492605865,0.0737037266948395,0.866937242106093,-0.00246425359577951,7.058
t2,26.094,11.274,0.00781390478653056,0.698298008991651,0.464653299618932,by_16,fp_24,8,3,0.0259227485470621,0.0529677735057246,0.67140858150594,-0.00883139980461678,1.689
t3,20.085,112.156,0.134799860622943,0.151881791577499,0.176885026934198,by_20,fp_16,5,6,0.105304714734167,0.0750451674753022,0.41610876899903,0.118130562160005,20.833
t4,82.294,24.345,0.0252115627620718,0.771706411350444,0.717134043257751,by_16,fp_16,8,6,0.0736435083079382,0.182962051133701,0.713008913492822,0.0034270407175917,6.206
t5,59.746,16.539,0.0185447595750367,0.783194599200367,0.730409056456148,by_16,fp_16,8,6,0.0375085588771569,0.0535925194337872,0.588275357739087,-0.0041622994021866,3.968
t6,111.545,44.98,0.0463543539687938,0.712633764574349,0.78812750974458,by_24,fp_16,4,6,0.0223308330266383,0.100394306454075,0.818041901430083,0.0289991957167567,13.652
t7,46.199,141.072,0.147659467337389,0.246695964671519,0.343821863673913,by_20,fp_12,5,8,0.0713945281811968,0.108038552332177,0.602110558560714,0.124417845307533,2.567
t8,22.344,16.918,0.0106181182594506,0.569099893026336,0.513755561431544,by_20,fp_20,5,4,0.0182861020837515,0.0269879352706208,0.596101802438754,-0.00272055099468527,0.309
t9,46.887,8.397,0.0260024841959497,0.848111569350988,0.770129102197694,by_20,fp_24,5,3,0.00997267670907354,0.0182202329501102,0.646270043438919,0.0119395277902248,3.295
t10,1.514,23.76,0.00881622224630148,0.0599034580992324,0.0456106525275652,by_24,fp_24,4,3,0.0209319912826234,1e-08,4.77737406231743e-07,-0.00885670562626495,14.806
t11,72.469,15.601,0.0204825020984896,0.822856818439877,0.5373128795237,by_8,fp_20,16,4,0.00248826030207194,0.0517202962529351,0.954098384826996,-0.000199516289569601,5.279
t12,111.54,77.264,0.119654419535287,0.590771381962247,0.68408743366016,by_24,fp_16,4,6,0.0742402863399706,0.0627891572518959,0.458216538037689,0.106230257566439,9.836
