depvar,cmse,pmse,totalr2,delta,adjdelta,bywidth,fpwidth,bydf,fpdf,pmse_oos,cmse_oos,delta_oos,r2_oos,agemse
t0,11.672,209.631,0.047902566014294,0.0527421679778403,0.210894816842495,by_20,fp_4,5,24,0.0838873655396398,0.00147269006293371,0.0172526839695417,0.0185759081000975,3.302
t1,38.649,17.735,0.0177055402005892,0.68546041430193,0.566639950738435,by_20,fp_24,5,3,0.0297361986745854,0.0720938648000515,0.707982125710921,0.00441808003854804,0.374
t2,23.568,11.641,0.0107777387105766,0.669374307705416,0.669374307705416,by_24,fp_20,4,4,0.0213488877055239,0.0265966501184274,0.554726285813838,-0.00382311594626694,1.171
t3,58.771,185.69,0.135067099473056,0.240410535831891,0.33616612970804,by_20,fp_12,5,8,0.250259951604152,0.0242173854536706,0.0882309108404417,0.120828938577107,8.429
t4,72.819,26.52,0.0309445055693979,0.733035363754417,0.733035363754417,by_16,fp_12,8,8,0.0508884471376213,0.148492823845104,0.744768167607727,0.00552018378490937,1.659
t5,47.818,41.417,0.0148104743899065,0.535865971872023,0.409238344378229,by_20,fp_24,5,3,0.0137386634597441,0.0104757681604184,0.432624986815533,-0.00640343205543914,0.114
t6,131.264,48.294,0.0573501477019125,0.731039552679357,0.670891769227624,by_24,fp_24,4,3,0.0191561244792274,0.0457386308487704,0.704812440043782,0.0242584734054789,4.629
t7,93.77,150.49,0.148037934128709,0.383894211086547,0.318486985859363,by_16,fp_16,8,6,0.174858993853228,0.0497404570748463,0.221462950462756,0.126332591503449,4.748
t8,20.613,4.003,0.00838942607379581,0.837382190445239,0.755479267964913,by_20,fp_24,5,3,0.00203845008966996,0.0210942794410436,0.911880260953923,-0.00190206154857231,14.69
t9,36.352,30.986,0.0270728856817381,0.539843773203837,0.369716447662829,by_16,fp_20,8,4,0.0290578053798901,0.0156989857489432,0.35076209337156,0.0119303138783574,4.667
t10,29.741,21.668,0.0159160547667061,0.578517380225252,0.622227026423884,by_20,fp_16,5,6,0.0244844169445479,0.0458850306534804,0.652058986104163,-0.00157832835010918,28.193
t11,12.678,7.023,0.0104421386512248,0.643520633470382,0.575174666545685,by_24,fp_24,4,3,0.00653285527452963,0.00387342611051222,0.37222000512882,0.00208768586555586,5.922
t12,245.024,15.376,0.120320339772927,0.940952380952381,0.749241658240647,by_8,fp_24,16,3,0.00952118380314693,0.193026597159417,0.952992899957237,0.0950686685711137,6.177
t13,104.228,85.438,0.203290932747901,0.54953444476079,0.477791564033763,by_16,fp_16,8,6,0.149636022805064,0.0877363679288458,0.369614880894874,0.182902301475541,0.876
t14,71.872,7.992,0.022848894915524,0.899929880797355,0.947329572415248,by_24,fp_12,4,8,0.00312614325965044,0.0535083471804416,0.944801423384267,0.00554809935248413,10.978
t15,45.898,7.706,0.0152338062451328,0.856242071487202,0.817087788841548,by_24,fp_24,4,3,1e-08,0.0345811575905981,0.999999710825264,0.00681565142125073,31.199
t16,8.566,32.619,0.0241199877714706,0.207988345271337,0.207988345271337,by_24,fp_20,4,4,0.0455414484902155,0.00520865491715394,0.102633385302573,0.0142407241039804,0.156
t17,131.757,21.585,0.0431614788904141,0.859236217083382,0.753211339587371,by_16,fp_20,8,4,0.00863718075668374,0.0289324460735564,0.770102034930738,0.0158011914102575,0.882
t18,18.901,184.323,0.0877210414147658,0.0930057473526749,0.140944032706234,by_20,fp_12,5,8,0.123080957110659,0.00847898865058527,0.0644496210569514,0.0661061473941802,0.415
t19,104.209,118.441,0.116657063456009,0.468039523916461,0.637638859569417,by_24,fp_12,4,8,0.0645925602850348,0.174028445930334,0.729308993749124,0.101583471983762,59.076
t20,55.745,33.439,0.0445788892190545,0.625056063867958,0.571487153200487,by_20,fp_20,5,4,0.0124679845549932,0.0382005355762557,0.753930359073112,0.0305678762033735,1.266
t21,40.498,22.004,0.0371828584768521,0.647947265687498,0.524780358855188,by_20,fp_24,5,3,0.0184208407694886,0.0217987738470445,0.541993603242625,0.0262153385237001,0.143
t22,21.965,42.909,0.0533449705151078,0.338579400067824,0.234970047068892,by_20,fp_24,5,3,0.0326172861920869,0.0251403536085553,0.43527321572229,0.0420421950996375,8.588
t23,35.882,7.647,0.0157262464480367,0.824324013875807,0.824324013875807,by_24,fp_20,4,4,0.00571747530565048,0.0403966945652291,0.876014784139897,0.00160257563923449,0.246704
t24,33.457,42.817,0.0252329020037588,0.438642263418727,0.539614526491223,by_24,fp_16,4,6,0.0188465072455484,0.0111180936084114,0.371040938025449,0.00730360759114568,22.42
