depvar,cmse,pmse,totalr2,delta,adjdelta,bywidth,fpwidth,bydf,fpdf,pmse_oos,cmse_oos,delta_oos,r2_oos,agemse
t0,21.972,284.917,0.0626182324215542,0.0715959190456484,0.187884264023054,by_16,fp_4,8,24,0.0994025530506086,0.0130394814307103,0.115966253108633,0.0167754907119031,3.86
t1,38.379,17.678,0.0210002006522335,0.68464241753929,0.634610137822129,by_20,fp_20,5,4,0.0263962807618404,0.0950496651407103,0.782649963605858,0.00752163019415375,0.474
t2,4.491,8.453,0.00582755524369037,0.346956118665019,0.443497152638336,by_24,fp_16,4,6,1e-08,4.18374775268404e-06,0.997615497977054,-0.0099123917111914,3.381
t3,93.102,106.936,0.135673384017853,0.465421569901719,0.487121978443615,by_12,fp_8,11,12,0.230606431844968,0.0405677400981265,0.149600309673443,0.110246917935252,1.904
t4,88.385,30.843,0.0344042727123163,0.741310765927467,0.741310765927467,by_16,fp_12,8,8,0.0250795107131784,0.105290391736656,0.807628062598046,0.0121309398384924,2.29
t5,120.597,24.154,0.0278487405051269,0.833134140696783,0.731425810390629,by_12,fp_16,11,6,0.0330499847026005,0.0730040353060424,0.688366506994199,-0.00480631485556349,8.079
t6,65.546,49.387,0.0429787982878337,0.570297477660898,0.498845722577666,by_24,fp_24,4,3,0.0198525294296109,0.0286148416043978,0.590393928821088,0.0228698158677086,12.416
t7,56.8,126.897,0.131501265401642,0.309204831869873,0.349436318614559,by_20,fp_16,5,6,0.165022971602179,0.0179224057049765,0.097965884510357,0.101038449341768,1.599
t8,9.046,20.768,0.00562466872183993,0.303414503253505,0.258412843512541,by_20,fp_20,5,4,0.0234888747494195,0.014039285449545,0.374100019161941,-0.00486132169931408,2.539
t9,51.2,37.067,0.0330970477107072,0.580058232408488,0.623712020465551,by_20,fp_16,5,6,0.0168256023811063,0.0324849464802862,0.658782902043911,0.0188108188429147,3.011
t10,38.411,21.654,0.0150703677719409,0.639490551902106,0.470037567762699,by_16,fp_20,8,4,0.0041723859160665,0.0111034832849704,0.726864254913671,-0.00853554410714397,6.911
t11,26.206,38.21,0.0133878310736026,0.406824391455539,0.451456561561475,by_20,fp_16,5,6,0.114958925270066,0.0665254714469401,0.36656303599849,0.000774420944366083,6.445
