depvar,cmse,pmse,totalr2,delta,adjdelta,bywidth,fpwidth,bydf,fpdf,pmse_oos,cmse_oos,delta_oos,r2_oos,agemse
t0,14.839,221.454,0.0478165044221084,0.0627991519003949,0.286755043673185,by_24,fp_4,4,24,0.151732045068403,0.0484410006806499,0.241995621835009,0.0168597345795163,1.328
t1,33.155,12.257,0.0146594619087638,0.730093367391879,0.618755832037325,by_20,fp_24,5,3,0.0173218037553039,0.0755208750385453,0.813428436357747,0.0049721845140912,1.025
t2,19.319,7.215,0.00639845681334557,0.72808472148941,0.72808472148941,by_24,fp_20,4,4,0.0125682711598341,0.0124304972189591,0.497244385427566,-0.00568599784485957,1.118
t3,91.989,175.628,0.145365057474268,0.343733768781505,0.455940700795266,by_20,fp_12,5,8,0.249280564830419,0.0349962352137628,0.123106195118011,0.129570501892428,7.716
t4,85.58,12.436,0.0313115094507954,0.873122755468495,0.72071819171991,by_16,fp_24,8,3,0.0207043912145639,0.110163978167918,0.841792242753081,0.0154270257149114,3.465
t5,63.814,7.337,0.01323056554001,0.896881280656632,0.813041484048517,by_16,fp_20,8,4,0.00295533530498737,0.0261469740102351,0.898450144523702,-0.00814199173525121,4.287
t6,89.66,96.807,0.0549080767559229,0.48083575109805,0.847492071894097,by_24,fp_4,4,24,0.0460107014667346,0.10548788340567,0.696296163390002,0.0214003997513215,14.94
t7,47.999,142.975,0.154139406131524,0.251337878454659,0.334918024779798,by_24,fp_16,4,6,0.163139489234819,0.0201472372049057,0.109921965415926,0.126058142039149,8.033
t8,7.563,21.691,0.00657579194699005,0.258528748205374,0.207294455154267,by_24,fp_24,4,3,0.0152581801479854,0.00807573465317413,0.346094289020581,-0.00323099647572067,5.048
t9,41.424,84.805,0.0361076648369796,0.328165477029843,0.539660171987585,by_20,fp_8,5,12,0.138425952217007,0.080760411934237,0.368455456829926,0.0159055579513988,1.224
t10,35.46,44.974,0.021581041454584,0.440858343486585,0.386790652013853,by_20,fp_20,5,4,0.0323881424084809,0.0348814424213568,0.518532149553048,-0.00235250571290635,13.233
t11,62.835,4.891,0.015862145400131,0.927782535510734,0.706643774764677,by_8,fp_24,16,3,0.0119800107969803,0.058670960376185,0.830433883667114,-0.0133750568376667,0.296
t12,105.082,125.522,0.117031075583661,0.455681601359907,0.667684001961247,by_20,fp_8,5,12,0.352906532166318,0.165381021522571,0.319091246443174,0.100585131655849,4.023
t13,59.862,117.299,0.187306104654456,0.337896038067069,0.550523091354566,by_20,fp_8,5,12,0.327112126299701,0.0319912163205948,0.089086378553767,0.171936681770154,0.571
t14,49.979,17.915,0.0190475682185634,0.736132795239638,0.582444731904579,by_16,fp_20,8,4,0.0298405608352947,0.0247469072560058,0.453344112143381,-0.00536418379524251,0.935
t15,37.642,31.165,0.0188324322697724,0.547066432194399,0.644348838270872,by_24,fp_16,4,6,0.0109103390243126,0.0284644549824202,0.722910575165244,0.00869154224707724,23.98
t16,1.101,30.673,0.0299764422992839,0.0346509724932335,0.0262153260050002,by_24,fp_24,4,3,0.0473654161016837,1e-08,2.11124459822912e-07,0.0157996994411778,0.898
t17,44.989,18.131,0.0220039756536821,0.712753485424588,0.598199643651772,by_20,fp_24,5,3,0.0126252061516005,0.0596771680464533,0.825383242367437,0.0127220084931189,0.179
t18,18.921,57.455,0.0634591727789623,0.247734890541531,0.208519419548764,by_20,fp_20,5,4,0.0530127107727111,0.00330326224284283,0.0586558673492244,0.0455814932440975,0.071
t19,68.876,75.694,0.111506043209512,0.476419727467663,0.476419727467663,by_24,fp_20,4,4,0.0427043973222363,0.129032121087928,0.751337701977608,0.0986514693616405,50.302
t20,68.583,40.299,0.047256140353786,0.629883727337852,0.553114915726854,by_12,fp_12,11,8,0.036920177665832,0.0209834017933868,0.362385227119945,0.0229668913661273,10.053
t21,22.581,44.617,0.033644334547785,0.336036786809131,0.27514205295458,by_24,fp_24,4,3,0.0485222641387411,0.0115449331484004,0.192200296831093,0.0242152512299727,4.162
t22,13.739,48.806,0.0595624046818707,0.219665840594772,0.144495822918383,by_20,fp_24,5,3,0.0397465269510565,0.0175580344012553,0.306398548159324,0.0458218004293892,0.032661
t23,24.815,22.125,0.0186755100463039,0.528653600340861,0.69165911783151,by_24,fp_12,4,8,0.00273810248297934,0.0662429666929401,0.960306465010038,0.000493058124402923,8.061
t24,43.723,33.082,0.0224614309682784,0.569272833799883,0.397890560302857,by_16,fp_20,8,4,0.0477021116994584,0.0435312057145124,0.477141541581676,0.00308272037618751,17.793
t25,26.991,13.279,0.0137819244538015,0.670250807052396,0.603875038220883,by_24,fp_24,4,3,0.0153577088528056,0.0129720663525581,0.457895138896198,0.00330173911986931,0.397
t26,54.914,24.339,0.0363185135558233,0.692894906186517,0.628551152622302,by_24,fp_24,4,3,0.0369668295831567,0.0173835883806899,0.319842772731818,0.0214735555883527,9.947
t27,48.01,33.774,0.0593582566321891,0.587034138706838,0.694601681888055,by_20,fp_12,5,8,0.0181457503895331,0.0902096626339804,0.832534897120503,0.0439562083204231,2.57
t28,13.971,109.335,0.0553872323289656,0.11330348888132,0.160843186240085,by_24,fp_16,4,6,0.0680545251579688,0.00965294091228863,0.12422153752332,0.0441259536828987,2.025
t29,57.289,53.284,0.0217497862752815,0.518110207736066,0.563356136319683,by_20,fp_16,5,6,0.100262825005923,0.166513171220205,0.624168491827363,-0.00146972575233728,3.834
t30,5.375,14.31,0.00768196967717811,0.273050546101092,0.428970470869912,by_24,fp_12,4,8,1e-08,0.00190903189300373,0.99999476177027,-0.0173936589978538,0.571
t31,61.751,4.803,0.0139003569606015,0.927833037833939,0.927833037833939,by_24,fp_20,4,4,0.00555731168021656,0.0372495202740664,0.870176992164436,0.00273884918930523,18.291
