depvar,cmse,pmse,totalr2,delta,adjdelta,bywidth,fpwidth,bydf,fpdf,pmse_oos,cmse_oos,delta_oos,r2_oos,agemse
t0,35.483,96.967,0.0239939170318537,0.267897319743299,0.21534561829757,by_24,fp_24,4,3,0.160354738347339,0.0877090492059471,0.353574578825241,0.00578584380266634,3.277
t1,14.423,44.071,0.0176573320568861,0.246572298013471,0.246572298013471,by_24,fp_20,4,4,0.0644148785991121,0.014166984173879,0.180283129897351,-9.21318095516988e-05,1.361
t2,34.477,17.01,0.00852469645633296,0.66962534231942,0.66962534231942,by_24,fp_20,4,4,0.00762166789977492,0.0123709753534755,0.618776376728686,-0.00521156908214349,2.929
t3,112.721,259.056,0.153195686123456,0.303195194969027,0.566229473610183,by_16,fp_4,8,24,0.407089995455454,0.0695698910296414,0.145952896398839,0.117982686798886,1.888
t4,69.009,45.829,0.0334393079023892,0.600924780995838,0.530372006158686,by_16,fp_16,8,6,0.0637760390629357,0.150005792294381,0.701676991641353,0.0088747547815321,12.451
t5,90.259,24.351,0.024376473678611,0.787531629002705,0.669068401252757,by_12,fp_16,11,6,0.0458448221063972,0.073454736503731,0.615716749998897,0.00631140578293299,11.416
t6,425.998,37.946,0.117450479760379,0.918209956374045,0.817869574149056,by_4,fp_8,30,12,0.0631719303167989,0.223579975753754,0.779698307214544,0.0275104911866645,7.249
t7,40.958,153.364,0.148951329030854,0.210773870174247,0.34816388983339,by_24,fp_12,4,8,0.133106228613128,0.0490390198962298,0.269230299980679,0.109816405435737,6.474
t8,75.708,13.962,0.0184616751514047,0.84429575108732,0.797717735753629,by_12,fp_12,11,8,0.0306247452345476,0.0500017018798573,0.620165016187646,-0.00477645979904495,2.054
t9,49.108,28.243,0.0358058927045637,0.634872205918475,0.581767348739956,by_20,fp_20,5,4,0.0309349865502762,0.0271709180628461,0.467610275474655,0.0177369841317976,8.837
t10,10.66,49.638,0.0195765801036833,0.176788616537862,0.34011326473638,by_20,fp_8,5,12,0.0395055232402446,0.0219039664958045,0.356686997236948,-7.27322800671004e-05,0.547
t11,18.615,20.271,0.0132901048491407,0.478706989662089,0.595025471980821,by_20,fp_12,5,8,0.0585001913963141,0.0177317769051881,0.232602900072812,0.00145314277868747,7.142
t12,204.682,43.361,0.125874603584353,0.825187568284531,0.639009546961602,by_8,fp_16,16,6,0.0374001124446101,0.185458638361947,0.832180193466697,0.0969058371431989,5.139
t13,217.371,99.873,0.218011293073683,0.685185535423838,0.703645346508212,by_12,fp_8,11,12,0.159593885748341,0.113959589922169,0.416589808054318,0.18710462181933,14.883
t14,65.747,80.957,0.0338479062031031,0.448160922674228,0.829721583631128,by_24,fp_4,4,24,0.0179970726595998,0.020817414450652,0.536331045455284,0.00578925357360716,5.979
t15,19.516,7.084,0.0113576234443192,0.733684210526316,0.767762070864696,by_20,fp_16,5,6,0.00471847656448077,0.00691154212626444,0.594284696357747,-0.00221929483208605,0.741
t16,15.599,34.247,0.0239251427121392,0.312943867110701,0.267070722635267,by_20,fp_20,5,4,0.0776261610823084,0.00809443244088748,0.094428096075853,0.0108433373468821,2.303
t17,121.016,20.841,0.0393902777645383,0.853084444193801,0.760033788769944,by_12,fp_16,11,6,0.040005211525149,0.130984557524993,0.76603739658004,0.00789266325646376,2.012
t18,7.389,232.126,0.0781981068200291,0.0308498423898294,0.0871710979067454,by_24,fp_8,4,12,0.201906362053915,0.014897819981443,0.0687155563217565,0.0473792634496329,2.263
t19,67.914,95.996,0.109982521541476,0.414337136233299,0.585910000690179,by_24,fp_12,4,8,0.0545242690612627,0.105723891170268,0.659751044988693,0.0951762593454499,39.338
t20,51.16,49.55,0.0499871427739606,0.507993247939629,0.553370229489283,by_20,fp_16,5,6,0.0266710889339091,0.0540733437990537,0.66968510358955,0.0321896928382961,4.203
t21,3.767,134.466,0.0565090432458051,0.0272510905500134,0.0775278355183272,by_24,fp_8,4,12,0.138744476253293,0.0157330802205231,0.101847029300919,0.0308490167576217,22.993
t22,9.908,66.511,0.0468435030717988,0.129653620172994,0.229545796795904,by_24,fp_12,4,8,0.0981532854857025,0.0013981665019307,0.014044662071874,0.0344015968776455,0.567
t23,29.48,15.9,0.020301271082965,0.649625385632437,0.649625385632437,by_24,fp_20,4,4,0.00310839146167141,0.0435201890498742,0.93333720590311,0.00556089637351809,0.119
t24,5.927,33.099,0.0166259793896278,0.151873110234203,0.125304567052319,by_20,fp_20,5,4,0.0326727261992996,1e-08,3.06065581376511e-07,-0.00348377916436404,26.075
t25,19.01,13.589,0.0129210617093185,0.583146722292095,0.583146722292095,by_24,fp_20,4,4,1e-08,0.00294233669835897,0.999996601352245,0.00127291589753797,29.788
t26,5.674,26.745,0.0271423358325001,0.175020821123415,0.24140571817563,by_24,fp_16,4,6,0.0384451347597049,0.000746916803747277,0.0190578643870687,0.0129253801389143,2.475
t27,32.965,26.505,0.0462309893076927,0.554313099041534,0.498742364355013,by_20,fp_20,5,4,0.0306827097697266,0.0259670640852646,0.458378954022545,0.0354561734084482,4.496
t28,65.303,27.89,0.0530408674138803,0.70072859549537,0.584176956634532,by_20,fp_24,5,3,0.0170717098395184,0.0371563499442361,0.685186785077774,0.040690738406695,5.436
t29,4.612,13.058,0.017794552291294,0.261007357102434,0.261007357102434,by_24,fp_20,4,4,0.00201173522293252,0.000696016691992263,0.257045960582987,0.00342374643726395,42.047
t30,10.585,30.943,0.0120087902914756,0.254888268156425,0.506475485661425,by_24,fp_8,4,12,0.00687228076656288,1e-08,1.45511887370293e-06,-0.010810496624716,0.269
t31,53.19,81.372,0.0262287480374712,0.395282472020333,0.796830057526366,by_24,fp_4,4,24,0.0444450134848133,0.0776195317243527,0.635889246884476,-0.00259858132877144,10.646
t32,48.912,34.079,0.0218815854459549,0.589365111879601,0.462698380164664,by_20,fp_24,5,3,0.0261870878797527,0.038838681054128,0.597281380764907,0.00115083314802333,8.994
t33,122.341,46.353,0.0587931232657355,0.725224370754147,0.808536687118389,by_20,fp_12,5,8,0.00997448755903374,0.0639325709914689,0.865040122626205,0.0143918366201505,2.881
t34,177.97,44.424,0.129614561210778,0.800246409525437,0.522123582254194,by_12,fp_24,11,3,0.026501592203899,0.179986683294046,0.871655704712577,0.0985159092815563,2.419
t35,49.067,352.81,0.262514445524486,0.122094571224529,0.294395523298487,by_16,fp_4,8,24,0.516274356709163,0.0220661985992834,0.0409892927101515,0.21445662188488,0.958
t36,21.131,19.837,0.0175272665346866,0.515792813903534,0.61506592798859,by_16,fp_8,8,12,0.00371770544174843,0.0438785778445906,0.921890845564921,0.000904041534735778,0.516
t37,9.529,1.822,0.00493662413158737,0.839485507884768,0.758336207125235,by_20,fp_24,5,3,1e-08,1e-08,0.5,-0.00988741311487784,0.86
t38,140.958,7.733,0.098459416384649,0.947992817319138,0.832532380984256,by_12,fp_24,11,3,0.00699414810616861,0.178832267786541,0.962361927540986,0.0719007148475614,7.238
t39,49.457,20.618,0.0401484720034256,0.705772386728505,0.657414976837544,by_20,fp_20,5,4,0.0102650997806407,0.0223608824765291,0.685370398974429,0.0243361781969991,34.84
t40,2.409,53.439,0.0736773555933931,0.0431349376880103,0.0633364006835809,by_24,fp_16,4,6,0.100129598515677,1e-08,9.9870559250557e-08,0.0561640126687145,7.305
t41,49.928,144.336,0.0397507286676902,0.257011077708685,0.624115602890072,by_20,fp_4,5,24,0.046857609636858,0.0317577576032508,0.403963737856182,0.00488648092382937,50.651
t42,102.517,6.203,0.0195130485976979,0.942945180279617,0.756026932219597,by_8,fp_24,16,3,0.0227940757967626,0.0556122322124089,0.709282628202615,-0.00819669702283776,13.557
t43,24.05,53.193,0.0561379410456894,0.31135507424621,0.31135507424621,by_24,fp_20,4,4,0.0654965477675281,0.0114576683104324,0.148889416257907,0.0357986823785278,0.03
t44,24.758,74.084,0.0228536262596376,0.250480564942029,0.286237301721879,by_20,fp_16,5,6,0.037702367247219,0.0141527052295494,0.272928077304104,0.00813739897728127,5.019
t45,47.762,28.37,0.0149769822231084,0.627357747070877,0.314668083872838,by_12,fp_24,11,3,0.0253962915233524,0.0288564957152194,0.531889644458736,0.000474067673697731,2.04
t46,169.315,104.775,0.200167143107572,0.617735050530847,0.468494268855362,by_12,fp_16,11,6,0.0900701111521168,0.125494823467405,0.582167149257865,0.151866628977667,0.022436
t47,21.237,22.996,0.0267239577431517,0.480116654986096,0.424892961466128,by_20,fp_20,5,4,0.0181564422316423,0.0137111710120954,0.430254092367266,0.0142669730209659,0.304
t48,97.594,21.052,0.0693807165543314,0.822564603947879,0.53681477651511,by_8,fp_20,16,4,0.0216673298577906,0.118923770899859,0.845884058514196,0.0487866952032001,3.854
t49,21.018,34.293,0.0124717409876852,0.379996745674459,0.379996745674459,by_24,fp_20,4,4,0.0239736289680685,0.0122986515287673,0.339064744766742,-0.00226194328065388,14.935
