depvar,cmse,pmse,totalr2,delta,adjdelta,bywidth,fpwidth,bydf,fpdf,pmse_oos,cmse_oos,delta_oos,r2_oos,agemse
t0,9.095,207.861,0.0473979734868483,0.0419209424952525,0.173570772552154,by_20,fp_4,5,24,0.0861681898634123,5.26538673816246e-05,0.000610686060391904,0.0226246575098066,0.92
t1,42.953,26.724,0.026403740990773,0.616458802761313,0.56252128133267,by_20,fp_20,5,4,0.0325491828849866,0.0991900099457388,0.752927111624178,0.0105462511618708,6.575
t2,37.98,20.337,0.0115710384530958,0.651268069345131,0.411876979135037,by_16,fp_24,8,3,0.056864087371969,0.0653711341968259,0.534797854152328,-0.00223445504327335,10.611
t3,75.147,116.814,0.135747574089922,0.391470142372669,0.189580597675747,by_12,fp_20,11,4,0.132777734928262,0.0574137802588123,0.301873509984605,0.121034249888976,14.235
t4,60.681,18.814,0.0291367594397981,0.763331027108623,0.70751538093813,by_16,fp_16,8,6,0.0444025915029574,0.114129757553674,0.719914630880188,0.00831892976840598,30.825
t5,105.96,3.669,0.0214310044230872,0.966532578058725,0.913056684740812,by_12,fp_20,11,4,0.000150474165862446,0.0293923827419442,0.994906580418677,-0.0106151767959062,2.09
t6,132.093,103.577,0.0575320751513543,0.560499851487249,0.433487864321938,by_20,fp_24,5,3,0.202548450068722,0.164707915487421,0.448482125661731,0.0261277971075115,12.24
t7,31.131,158.696,0.140575415040985,0.16399669172457,0.238888547837564,by_20,fp_12,5,8,0.154331398565117,0.0255227579295709,0.141908079451724,0.108186729201132,26.052
t8,25.35,28.592,0.012993460073658,0.469949204701346,0.414961532165657,by_20,fp_20,5,4,0.0330472745201744,0.0369032668352114,0.52756227643362,-0.00224759087927029,3.416
t9,70.407,54.088,0.0393328062069585,0.565540784770473,0.675613173147046,by_20,fp_12,5,8,0.0277624886180664,0.0290531275872431,0.511358135802953,0.0228227440676297,1.164
t10,42.498,21.252,0.0215997828918841,0.666635294117647,0.615351201077277,by_20,fp_20,5,4,0.0211697481663062,0.0366533115882715,0.633887444625753,0.00403217858476057,27.294
t11,9.762,1.67,0.0055185288789312,0.853918824352694,0.814269031863427,by_24,fp_24,4,3,1e-08,0.0066247711698606,0.999998490516178,-0.00430327193099544,0.112
t12,97.238,93.207,0.113443263534934,0.510583107983932,0.757854209045492,by_24,fp_8,4,12,0.141776554742314,0.0620034362498437,0.304266557025365,0.0912103894463896,11.414
t13,119.72,121.107,0.195382115528088,0.497120339496817,0.542597187758478,by_20,fp_16,5,6,0.196015839498523,0.0554238609639077,0.220426053888769,0.175721788735634,1.425
t14,78.129,2.071,0.0195234655313491,0.974177057356609,0.965863246947513,by_24,fp_24,4,3,1e-08,0.0480871256448031,0.999999792044174,0.00592684334924753,1.342
t15,34.137,27.217,0.0136314749142536,0.556394041138312,0.667421019060025,by_20,fp_12,5,8,0.00847940520761781,0.0161733157511124,0.656045869264787,-0.00265084244187763,3.745
t16,8.388,25.558,0.021862922271843,0.247098332645967,0.207955770970981,by_20,fp_20,5,4,0.0600519936720757,0.00132615142642867,0.021606248026889,0.00668804138618084,1.938
t17,28.881,22.465,0.018789793610041,0.562478089821992,0.435461983836597,by_20,fp_24,5,3,0.00876397070613866,0.0217359394781953,0.712655851995256,0.00581961841945944,4.915
t18,44.29,79.087,0.0753424578529624,0.358981009426392,0.218754939149676,by_16,fp_20,8,4,0.112372231498991,0.00151405162567753,0.013294416009873,0.0502471831552266,0.258
t19,57.873,91.075,0.10128622906013,0.388544995568923,0.504142715430458,by_20,fp_12,5,8,0.247967398106782,0.0493563201885354,0.166001960662661,0.0837081995856214,66.951
t20,66.494,17.355,0.0446670215297819,0.793020787367768,0.696863308146176,by_20,fp_24,5,3,0.00447670764761332,0.0348309178564168,0.886110962180752,0.0285360241388881,10.303
t21,62.932,21.003,0.0543509005038794,0.749770655864657,0.642576350102617,by_20,fp_24,5,3,0.0178777152117799,0.0446105681797012,0.713902923212367,0.0442905986793115,0.467
t22,25.117,15.542,0.0448423037729466,0.617747608155636,0.377345545779144,by_16,fp_24,8,3,0.019460333159257,0.0332321190537219,0.630680821598513,0.0270188183071343,1.721
t23,17.936,12.274,0.0134674797696379,0.593710691823899,0.686711930164889,by_24,fp_16,4,6,0.00516777968580162,0.0265436695597407,0.83703741680844,-0.00283920800316917,31.743
t24,27.164,32.462,0.0309192745102784,0.455573072149733,0.400994958777116,by_20,fp_20,5,4,0.0213011659758034,0.00823290958052036,0.278759684379474,0.0152774243057291,30.297
t25,25.068,26.385,0.0144029381107431,0.487201912424931,0.363078081775126,by_20,fp_24,5,3,0.042831680743896,0.0352596527545797,0.451518128516373,0.00103336099669149,8.283
t26,29.985,19.233,0.0289285627511944,0.609228331098379,0.789104904766604,by_20,fp_8,5,12,0.0440417040310572,1e-08,2.270574663136e-07,-0.0017057629291839,3.67
t27,46.011,5.845,0.0463091543960592,0.887284017278618,0.855154169738497,by_24,fp_24,4,3,0.00954727472075234,0.0410242019266366,0.811212261264962,0.0378552757876079,10.013
t28,118.853,52.619,0.0761425597821009,0.693133572828217,0.551980104139011,by_12,fp_16,11,6,0.0414014286995112,0.0412839391632324,0.499289538528305,0.0456260552751785,0.862
t29,13.339,10.711,0.0233664377587211,0.554636174636175,0.554636174636175,by_24,fp_20,4,4,0.011430417076486,0.00657232372036609,0.365073507113724,0.0106379701366087,22.677
t30,13.675,17.061,0.0110489058065084,0.444918011452369,0.444918011452369,by_24,fp_20,4,4,0.000583456128983695,1e-08,1.71389554650214e-05,-0.0198330067972026,4.726
t31,67.976,16.023,0.0140373418906794,0.809247729139633,0.760868591896127,by_24,fp_24,4,3,0.0246805143131072,0.0495997419162706,0.667737894752359,0.00231642015598776,15.977
t32,67.193,11.588,0.021010684218319,0.85290869625925,0.822657263889909,by_20,fp_20,5,4,0.00450825753365847,0.048200624752944,0.914468732060282,0.00287376050595733,9.697
t33,174.268,21.769,0.0679893644077146,0.888954636114611,0.905717253106016,by_20,fp_16,5,6,0.013713330857504,0.0685913699014554,0.833383382345738,0.00737084954944967,1.171
t34,38.627,138.319,0.107086568998708,0.218298237880483,0.250999342616128,by_20,fp_16,5,6,0.186918256035592,0.00898103390721017,0.0458451580392784,0.0833811499554737,6.044
t35,27.902,289.459,0.240296735375343,0.0879188053982689,0.133621388904353,by_20,fp_12,5,8,0.322982367791617,0.0142569690330302,0.0422755220884666,0.217052580651727,4.686
t36,8.89,37.934,0.0193879867114798,0.189859900905519,0.260098695117908,by_24,fp_16,4,6,0.0837626256929993,0.018156735036873,0.178148046718971,0.00987362666200742,1.496
t37,17.406,5.263,0.00387047058952003,0.767832723102034,0.712679131977617,by_24,fp_24,4,3,0.00914525332419536,0.0184668598841762,0.668795602307517,-0.00617594718257175,3.061
t38,209.97,8.541,0.122711183418721,0.96091272292928,0.89939185998323,by_12,fp_20,11,4,0.0027227921216163,0.215325038116125,0.987512867618781,0.0909278789894798,1.295
t39,42.76,41.215,0.0455433598868942,0.509199166418577,0.554562452041026,by_20,fp_16,5,6,0.0362843388938409,0.0399620431733244,0.524117237957887,0.0299824175181752,66.005
t40,34.945,125.723,0.0880722978969165,0.217498195035726,0.307826134830842,by_20,fp_12,5,8,0.175618362022497,0.00397334089082457,0.0221243009914677,0.0693960198100588,0.974
t41,37.718,34.868,0.0187351785612854,0.519631884936489,0.618699764885997,by_16,fp_8,8,12,0.00954867940486626,0.0128517659406793,0.573728144348475,-0.000708948379017249,37.734
t42,28.838,8.862,0.00963503920882684,0.764933687002653,0.619346248013402,by_16,fp_20,8,4,1e-08,0.00444129249677516,0.999997748408264,-0.0174181328476037,1.122
t43,79.616,116.715,0.0893940274430928,0.405519250653234,0.254326840144899,by_16,fp_20,8,4,0.171697016534552,0.0211763810970429,0.109794203643841,0.0255934827914207,12.426
t44,22.339,52.45,0.0182540258249009,0.298693658158285,0.242098570535769,by_16,fp_16,8,6,0.0251079081093326,0.0241921223229551,0.490712117433322,0.00376429821155733,4.083
t45,5.487,7.599,0.00524709382985687,0.419303071985328,0.35130290031372,by_24,fp_24,4,3,0.00946557287843697,0.000885377072382232,0.0855358277828559,-0.000394783456577175,13.541
t46,23.672,168.495,0.168423179236203,0.123184521796146,0.296504127159087,by_24,fp_8,4,12,0.189592724573845,0.0191926854940063,0.0919254151320682,0.143910464539815,10.253
t47,10.957,32.711,0.0255470072288962,0.250916002564807,0.200781846501542,by_24,fp_24,4,3,0.045202874672804,0.000768841497761019,0.0167242287607548,0.0114842150157474,3.233
t48,65.241,35.105,0.0699234669541601,0.650160444860782,0.650160444860782,by_16,fp_12,8,8,0.0254816778764374,0.0236549196906104,0.481411429807138,0.0514142030897177,30.647
t49,17.341,40.123,0.0115675039661501,0.301771543923152,0.564571440974106,by_24,fp_8,4,12,0.0165184112174328,0.00670567820261936,0.288738046143998,-0.00357206075838357,7.043
t50,166.518,152.059,0.162029004861108,0.522693100882989,0.353814837793964,by_8,fp_12,16,8,0.158460245719704,0.365083580367131,0.697331459518688,0.132777724436795,4.574
t51,51.834,73.327,0.07201762560845,0.414138589496728,0.458952333026877,by_20,fp_16,5,6,0.132438182332524,0.0378918826787321,0.222461505408502,0.0593979979039063,1.339
t52,73.636,8.49,0.0256636436060927,0.896622263351436,0.838812566924111,by_20,fp_24,5,3,0.0142946345699211,0.0214290646032473,0.59985570081562,0.00464584490213071,0.438
t53,137.517,70.453,0.0817159288335403,0.661234793479829,0.493913936707815,by_16,fp_20,8,4,0.0442385571481407,0.0522385031876668,0.541460353433659,0.0559235042462816,10.796
t54,32.192,52.928,0.0347460622191942,0.378195488721804,0.593451971290925,by_20,fp_8,5,12,0.013723877144291,0.0364934537008247,0.726710342558443,0.0155085897852344,3.275
t55,84.108,29.525,0.12156225426698,0.740172309100349,0.681176165691208,by_24,fp_24,4,3,0.0478261424297828,0.0668020537457109,0.582771569077456,0.105025776383241,29.739
t56,5.867,12.863,0.00572509961737887,0.313240790176188,0.313240790176188,by_24,fp_20,4,4,0.028728567595564,0.00749441738494228,0.206896736670804,-0.00584573131132826,0.064
t57,48.6,20.455,0.0507518721181884,0.703786836579538,0.780890150500777,by_24,fp_16,4,6,0.00817047042873942,0.115346221332529,0.93385128509974,0.0352106908882779,7.669
t58,33.977,29.496,0.0183281836273696,0.535298473366628,0.580238058643715,by_20,fp_16,5,6,0.0147247488916944,0.00324549620778902,0.180603892146263,-0.00422673691431985,0.262
t59,17.267,25.644,0.0508082672301361,0.402390995315886,0.335548689247751,by_24,fp_24,4,3,0.0232016666446441,0.0119799283748246,0.340516919946217,0.0336208754061619,73.856
t60,9.043,7.34,0.00266902757596022,0.551974607825185,0.480252792579086,by_24,fp_24,4,3,0.0125052446475498,0.00497028112012932,0.284413824579849,-0.00961878887274104,0.925
t61,81.806,56.935,0.0392465901377851,0.589631039130466,0.510994875590775,by_12,fp_12,11,8,0.0335481136271258,0.0181791800478008,0.351442705702825,0.00562646286590551,0.479
t62,18.627,13.5,0.026604130895356,0.579792697730881,0.508559259562618,by_24,fp_24,4,3,0.031033099465011,0.003365969737124,0.0978506051237889,0.0181228784859353,1.582
t63,21.495,10.168,0.0120236550141178,0.678868079461832,0.717257104721651,by_20,fp_16,5,6,0.00535425791747768,0.0207512799506187,0.794899536468807,-0.00478569818033514,0.145
t64,51.69,104.92,0.040330454840982,0.330055552008173,0.282706191205426,by_20,fp_20,5,4,0.11522252772842,0.0434628809475137,0.273893367450521,0.0244927531611825,4.691
t65,83.382,48.516,0.11962683607435,0.63217031342401,0.63217031342401,by_16,fp_12,8,8,0.0557999895079713,0.0557606738669302,0.499823792545456,0.0930495643629993,0.344
t66,112.946,30.731,0.0330211862790271,0.786110511772935,0.667189778255164,by_12,fp_16,11,6,0.0573207229998282,0.137099910694809,0.705171606991788,0.00446366997650005,3.534
t67,64.629,103.004,0.0612789959147186,0.385538646925128,0.500974757085883,by_20,fp_12,5,8,0.312692629202013,0.142101697554304,0.312452660893555,0.0409881989251931,4.99
t68,8.245,0.929,0.00415195828240914,0.898735557008938,0.869389476644055,by_24,fp_24,4,3,1e-08,0.00789732484667005,0.999998733750032,-0.00454719324735531,0.698
t69,60.453,9.875,0.0148585403629412,0.859586508929587,0.830435424658381,by_20,fp_20,5,4,0.0111623981350337,0.0335753737929101,0.750492756925574,-0.00735804865225154,2.698
t70,125.633,39.222,0.129683379420451,0.762081829486518,0.657754066690052,by_20,fp_24,5,3,0.0425487359225885,0.0947723567346488,0.690151490209935,0.095687756431705,1.301
t71,80.372,4.905,0.0279801577298423,0.942481560092405,0.860035098232248,by_16,fp_24,8,3,0.0104882052762235,0.0727781760615536,0.874040337676292,0.0134868760279638,3.449
t72,28.399,17.312,0.0247873733174422,0.621272778980989,0.621272778980989,by_24,fp_20,4,4,0.0310169968698318,1e-08,3.22403771645881e-07,0.0073016412846979,34.275
t73,31.952,82.464,0.0244674023001195,0.27926164172843,0.317387158296249,by_20,fp_16,5,6,0.0691715673181409,0.0179768016475251,0.206278119268158,0.0068648347701602,6.548
t74,15.999,25.246,0.0173869095775693,0.387901563825918,0.387901563825918,by_24,fp_20,4,4,0.0155729933343309,0.00437550094624251,0.219339910306089,-0.00190827716752384,0.37
t75,59.23,35.765,0.0276964491444926,0.623506500342123,0.712984511676431,by_16,fp_8,8,12,0.168995026559925,0.0845764336919542,0.333540823592459,0.00297144014449902,2.881125
t76,88.932,6.027,0.0437550185123143,0.936530502637981,0.898511775462986,by_20,fp_24,5,3,0.00163952935664002,0.0758120928259843,0.978831568527072,0.025535811196432,0.887
t77,17.8,10.853,0.00350195418012187,0.621226398631906,0.551584514316407,by_24,fp_24,4,3,0.0223029154396368,0.0233804570804721,0.511793586828128,-0.00540560113287514,0.745
t78,510.43,36.197,0.196771618509709,0.933781170706899,0.725577864731653,by_8,fp_24,16,3,0.0236286947771428,0.263093009944866,0.917590142678414,0.149123495404657,6.214
t79,49.592,21.46,0.0173141501028862,0.697967685638687,0.634125549834623,by_24,fp_24,4,3,0.0418294658337898,0.0291859150449033,0.41098019448432,0.000803991715069396,0.891
t80,194.951,39.584,0.0534365113965287,0.831223484767732,0.496221406008588,by_4,fp_16,30,6,0.0242549789432022,0.0415634942137589,0.631486757747177,0.00375253328588376,1.412
t81,7.904,2.089,0.00300112018617419,0.790953667567297,0.751670193290697,by_20,fp_20,5,4,0.0013294786331226,1e-08,7.52168897940311e-06,-0.00625535559876123,11.427
t82,13.08,6.485,0.00316297028380452,0.668540761564017,0.547547617386451,by_20,fp_24,5,3,0.012166703968963,0.0118692686656459,0.493812705068384,-0.00482812042593772,0.081
t83,108.619,11.525,0.107616934495601,0.904073445199094,0.882900055069996,by_20,fp_20,5,4,0.0204678496093258,0.093600732770638,0.820565407386697,0.0897387041627306,0.981
t84,30.412,28.838,0.0289942005427105,0.513282700421941,0.223369094194205,by_12,fp_24,11,3,0.0199777262792783,0.0402135174619643,0.668095805344031,0.000116735810773094,36.586
t85,47.026,43.964,0.0188289732331366,0.516826024837894,0.616044994454294,by_24,fp_16,4,6,0.0291902420947578,0.086031620951001,0.746660561432119,0.00749012472279631,8.411
t86,27.29,20.358,0.0106839929965304,0.572741773002015,0.445769356419471,by_20,fp_24,5,3,0.0108279793649091,0.00184826277169292,0.145805259301268,-0.0107316775690203,0.427
t87,570.916,1.208,0.220213846668554,0.997888569610784,0.992301435196021,by_12,fp_24,11,3,0.00241282959166389,0.431014664558085,0.994433141357594,0.168879343116944,7.324
t88,68.059,71.138,0.0636318257146577,0.488940135204063,0.534463983749627,by_20,fp_16,5,6,0.219148963290469,0.0620801228524896,0.220745740435014,0.0443293942742924,1.643
t89,134.483,1.11,0.119603531356638,0.991813736697322,0.983760414914084,by_16,fp_20,8,4,1e-08,0.201611920402993,0.999999950399761,0.10601950503827,11.486
t90,27.811,3.671,0.0198388966734,0.883393685280478,0.819674224859512,by_20,fp_24,5,3,0.00636480418112828,0.0193300328607698,0.752292486979007,0.00446767202384157,1.403
t91,30.667,4.805,0.0150678170220277,0.864541046459179,0.827190908191798,by_24,fp_24,4,3,0.00463019702418066,0.00832270031739446,0.642535804764001,0.00218446022797991,7.028
t92,21.152,21.224,0.0141742519010355,0.499150462525958,0.665911094320614,by_24,fp_12,4,8,0.0081021752569097,0.0189070095737676,0.700021481295978,0.00427583614493754,0.203
t93,18.731,32.678,0.0183202855341359,0.364352545274174,0.300650062866162,by_16,fp_16,8,6,0.0345541169481161,0.000613176711248498,0.0174359937158604,-0.00461624620621381,10.139
t94,16.071,6.356,0.00642806248288192,0.716591608329246,0.669178880746169,by_20,fp_20,5,4,0.0158657890422409,0.0411882492252043,0.721916458080166,-0.00560214892881894,1.495
t95,14.714,0.672,0.00390442205405236,0.956323930846224,0.942600896860986,by_24,fp_24,4,3,1e-08,0.00351137525601897,0.999997152121094,-0.00495723303685058,1.783
t96,14.137,14.219,0.0058094817730192,0.498554097898152,0.271581616644147,by_16,fp_24,8,3,0.0356687646629177,0.0155055083404378,0.302994208426198,-0.00285637030067987,0.771
t97,63.645,210.706,0.160834272101774,0.231983845511771,0.266037341507594,by_20,fp_16,5,6,0.17594066467863,0.0157056068073862,0.0819510167644047,0.127362893380099,1.062
