depvar,cmse,pmse,totalr2,delta,adjdelta,bywidth,fpwidth,bydf,fpdf,pmse_oos,cmse_oos,delta_oos,r2_oos,agemse
t0,19.675,176.168,0.0442683249403706,0.100463126075479,0.348991899722107,by_20,fp_4,5,24,0.0594235805176666,0.00386401354245502,0.0610548338871013,0.00835563917081084,3.093
t1,34.425,11.315,0.0200904801219005,0.752623524267599,0.646074444791992,by_20,fp_24,5,3,0.0087716449979649,0.0612053450467216,0.874649581350049,0.00987166034399967,0.579
t2,10.259,50.814,0.0138448011182904,0.167979303456519,0.377210721770784,by_24,fp_8,4,12,0.0351007779424222,0.0214907381044331,0.379751941733453,-0.0054551410681154,0.645
t3,102.624,118.266,0.130031040664752,0.464593236452533,0.302586420408308,by_16,fp_20,8,4,0.142887803982479,0.0501034159345645,0.259615001947245,0.117404225951912,5.755
t4,85.823,21.007,0.0310917384547672,0.803360479266124,0.605061982257212,by_16,fp_24,8,3,0.0189150784121327,0.085718195770763,0.819225016517502,0.0143141250445077,8.612
t5,22.181,39.56,0.0122945898701825,0.359258839345006,0.402211033407276,by_20,fp_16,5,6,0.0256530550044982,0.00634848491317852,0.198380606980472,-0.00272033171363173,0.592
t6,99.843,36.018,0.0376278073711442,0.734890807516506,0.806128133704735,by_24,fp_16,4,6,0.0405808941663752,0.146404343305093,0.78297273776724,0.018441425198642,4.147
t7,30.006,222.876,0.153631960752501,0.118656132109047,0.244207339404742,by_20,fp_8,5,12,0.285392496982812,0.00794246105459007,0.0270764218071047,0.128358755553373,2.26
t8,4.562,7.279,0.00509173417659091,0.385271514230217,0.319751413485351,by_24,fp_24,4,3,1e-08,5.59347003923349e-05,0.999821252059089,-0.0080436380171971,5.026
t9,50.385,75.096,0.0347287045205177,0.401534893728931,0.501597825762327,by_16,fp_8,8,12,0.114759169297286,0.0901434484364214,0.439933122541033,0.0163625805147183,5.016
t10,43.257,4.211,0.0139618646718239,0.911287604280779,0.793905505356083,by_16,fp_24,8,3,1e-08,0.0104284415919147,0.999999041084871,-0.00385688965723063,2.649
t11,23.834,34.55,0.0158292067563427,0.408228281721019,0.452896875415672,by_20,fp_16,5,6,0.0800686986516828,0.0433794770771567,0.351398283701187,0.00246008621214733,1.434
t12,122.532,63.212,0.111099905985622,0.659682143164786,0.744091332334723,by_24,fp_16,4,6,0.100050533315744,0.0586436153225852,0.36953861138407,0.0970978008739252,0.962
t13,89.802,104.535,0.196414602617461,0.462094197193535,0.67338916040065,by_20,fp_8,5,12,0.247324179524469,0.0364562540791467,0.128466411923483,0.177754878603091,0.828
