depvar,cmse,pmse,totalr2,delta,adjdelta,bywidth,fpwidth,bydf,fpdf,pmse_oos,cmse_oos,delta_oos,r2_oos,agemse
t0,21.766,194.157,0.0472595522667539,0.100804453439421,0.349849213317448,by_20,fp_4,5,24,0.0755115175357168,0.00634180965266351,0.0774777259581425,0.0130955401868162,0.766
t1,37.547,9.397,0.0180583230155683,0.799825323790048,0.761706724551536,by_20,fp_20,5,4,0.00762064005220975,0.0507814359203781,0.869514226586969,0.00276149106272461,3.781
t2,25.806,31.967,0.0151588006074312,0.446679244629844,0.617523540602304,by_24,fp_12,4,8,0.010278778665703,0.00982965407184477,0.488832431653919,-0.00187349929789904,5.463
t3,62.189,148.761,0.13904051234945,0.294804456032235,0.400793673171317,by_20,fp_12,5,8,0.190832562527769,0.0331523053778012,0.14801136205227,0.129644395804557,14.367
t4,72.055,25.518,0.0311770512223985,0.738472733235629,0.679257911556482,by_16,fp_16,8,6,0.0322235987679216,0.1010474197109,0.758210005928316,0.0124706680975881,1.025
t5,42.547,22.747,0.0125650514409359,0.651621894814225,0.528805680763622,by_20,fp_24,5,3,0.0193324539572526,0.0218870431810911,0.530987632081787,-0.00973321990323783,4.417
t6,364.134,39.208,0.0951340530217519,0.902792171407887,0.712362372937061,by_4,fp_12,30,8,0.273734012677415,0.540332392128411,0.66374486029465,0.0064081513549693,9.643
t7,53.879,72.421,0.126650657890606,0.426595407759303,0.527399919733489,by_24,fp_16,4,6,0.0466230853706026,0.124623242683353,0.727742568845548,0.0968212130375432,1.604
t8,17.036,21.487,0.00936530207060553,0.442229317550554,0.388110195410613,by_20,fp_20,5,4,0.0313906668187125,0.0436511907836514,0.581691234443487,-0.000868481423093259,0.187
t9,63.918,15.379,0.0306089604692769,0.806058236755489,0.757112962451139,by_16,fp_16,8,6,0.0224838292569436,0.035525750953658,0.612411791719283,0.0141715191365139,1.3
t10,41.437,47.915,0.0237372860293582,0.463750111916913,0.56468808627198,by_16,fp_8,8,12,0.101029518803287,0.138650852933745,0.578482300944808,0.000928248874410675,2.603
t11,26.097,31.218,0.014861048319102,0.45532583093431,0.500786766963463,by_20,fp_16,5,6,0.0792682856859684,0.0388452904663378,0.32888082582689,0.00426928354634704,4.83
t12,175.964,65.477,0.121914415995169,0.728807451924072,0.573325774311054,by_8,fp_12,16,8,0.184532307307641,0.482804773379279,0.723479613754276,0.090088238802261,6.918
t13,149.582,41.489,0.199573159980047,0.782860821370067,0.567293096566155,by_12,fp_20,11,4,0.0537612142510762,0.178491268084754,0.768522541888964,0.167878231327255,17.586
t14,80.652,15.977,0.0202502693941152,0.834656262612673,0.883341243474134,by_24,fp_16,4,6,0.00928050160786786,0.0580451720797177,0.862155087360394,0.00447838154695357,0.732
t15,29.14,7.54,0.0111681222542078,0.794438386041439,0.743493791461133,by_24,fp_24,4,3,0.00521937473665024,0.0382622125287633,0.879963564697145,0.00125670195806493,7.54
t16,15.767,28.221,0.0449290423744766,0.358438665090479,0.173219955395889,by_16,fp_24,8,3,0.044352783420364,0.00576152717399481,0.114967702950769,0.0243013256460513,0.068
t17,111.992,11.232,0.0365652927357921,0.908848925533987,0.731132814540137,by_12,fp_24,11,3,0.00823174067796717,0.0575152619245466,0.874796715407184,0.00978389542652158,2.077
t18,97.585,119.007,0.0910312205306346,0.450547573317574,0.641458490648204,by_12,fp_4,11,24,0.0459514948484782,0.100977189087361,0.68725306987338,0.0322773685859988,2.614
t19,55.806,182.47,0.112252969853418,0.234207389749702,0.594816169515041,by_20,fp_4,5,24,0.576618840972535,0.214137094811875,0.270800489912803,0.0830124662815801,72.907
t20,72.038,71.757,0.053305985956813,0.500977085434125,0.353834252244066,by_12,fp_16,11,6,0.135976267868668,0.0817297061027162,0.375413244808151,0.0309268019504489,5.109
t21,27.719,20.814,0.0336059662346644,0.571137164403602,0.444150683395023,by_20,fp_24,5,3,0.0122533828990681,0.0262927420107487,0.682111160908228,0.0240989770320087,1.004
t22,5.873,88.882,0.0544473546881896,0.0619808981056409,0.116726954724331,by_24,fp_12,4,8,0.153319906625052,0.0095297852110261,0.0585189023300001,0.0389884035142584,0.386
t23,60.025,3.542,0.023397022856691,0.944279264398194,0.864037886675847,by_16,fp_24,8,3,0.00771203206783877,0.0117377078023462,0.603489192178824,0.0063240087459151,0.023
t24,9.596,29.649,0.0179309117529713,0.24451522486941,0.205670072711101,by_20,fp_20,5,4,0.01162993093403,0.0115133359422634,0.497481016997519,0.00420434339982245,19.574
t25,21.033,44.611,0.0158996987610145,0.320410090792761,0.485319058112302,by_24,fp_12,4,8,0.0233870809493636,0.0190242912991631,0.448565804182956,0.00272504888250158,1.081
t26,21.613,0.857,0.0199246187882673,0.96186025812194,0.94978540143847,by_24,fp_24,4,3,1e-08,0.023398902494655,0.999999572629711,0.00838635059163217,3.075
t27,68.087,12.245,0.0556533630676782,0.847570084150774,0.869663882898667,by_20,fp_16,5,6,0.00931712991242994,0.0548402284751813,0.854776908735241,0.0441247047443477,0.132
t28,95.425,46.669,0.0595866040807635,0.67156248680451,0.35800753844884,by_12,fp_24,11,3,0.0322350947670886,0.0707401548206892,0.686962693500336,0.0393733338080005,1.151
t29,3.071,11.976,0.0106488265277219,0.204093839303516,0.161300488471033,by_24,fp_24,4,3,0.00835402486323256,0.000508144465312999,0.0573386093714364,-0.000403226294023229,14.194
t30,7.521,10.445,0.00612241491259829,0.418624067683402,0.418624067683402,by_24,fp_20,4,4,0.000142532956554309,0.00347151137382418,0.960561370164659,-0.011818002778772,1.086
t31,51.997,6.121,0.0117713468482281,0.894679789393992,0.864335780579028,by_24,fp_24,4,3,0.0130046746576942,0.0246738920381688,0.654852193219918,-0.000504281019181763,16.064
t32,40.949,7.752,0.01602810156327,0.840824623724359,0.808645510377377,by_20,fp_20,5,4,0.00979656373926097,0.04746817502511,0.828925025231125,-0.000141859208543149,1.733
t33,29.486,19.87,0.0424903090115413,0.597414701353432,0.542785350722984,by_20,fp_20,5,4,0.0131672926816311,0.0305975964153641,0.699135700939429,0.0272737295782107,1.027
