depvar,cmse,pmse,totalr2,delta,adjdelta,bywidth,fpwidth,bydf,fpdf,pmse_oos,cmse_oos,delta_oos,r2_oos,agemse
t0,13.229,196.966,0.0449213866801086,0.0629367967839387,0.167701233451509,by_16,fp_4,8,24,0.061294040983824,0.0104830243753421,0.146049776803858,0.00446135516606871,0.179
t1,38.779,6.351,0.0165972337243385,0.859273210724574,0.785572481970667,by_20,fp_24,5,3,0.00466162728985653,0.0444959699181053,0.905169748835862,0.00276014081016118,0.214
t2,20.959,49.899,0.0144656313877478,0.295788760619831,0.557538838050649,by_24,fp_8,4,12,0.0575390394247031,0.046009124194464,0.444325834340027,-0.00621669983416862,0.952
t3,74.748,165.538,0.138105315456637,0.311079297170871,0.311079297170871,by_16,fp_12,8,8,0.224364747216017,0.0264480583364508,0.105449393934227,0.1178708026838,3.909
t4,60.475,30.449,0.0299552891887165,0.665115920988958,0.665115920988958,by_16,fp_12,8,8,0.0556717597693935,0.19482702030616,0.777756363713219,0.00439445169773223,15.263
t5,26.615,17.23,0.00990483014179889,0.607024746265253,0.536718986320707,by_24,fp_24,4,3,0.0216563484648908,0.0198391886392935,0.478104153453479,-0.00993036654444102,0.648
t6,128.769,122.143,0.0577402429450155,0.513203832419334,0.387460858436424,by_20,fp_24,5,3,0.265084557828282,0.205508033764094,0.436700529153471,0.0212778223008978,15.403
t7,32.592,169.217,0.153266840697325,0.16149923937981,0.366211848250703,by_24,fp_8,4,12,0.134893453024349,0.0437455329397832,0.244882340233204,0.127421395933977,20.995
t8,65.09,5.191,0.0159739827529014,0.926139354875429,0.77374183246094,by_12,fp_24,11,3,0.0047738120010361,0.0136381890279635,0.740722803919185,-0.00178084746997875,4.061
t9,36.412,51.551,0.0389685521399346,0.413946773075043,0.514443952566192,by_16,fp_8,8,12,0.0507978178172621,0.0408732148934663,0.445868380499687,0.0160095443057713,3.97
t10,16.268,26.323,0.0152451154957936,0.38195862975746,0.497190163470979,by_20,fp_12,5,8,0.0141237093705027,0.0238118897144031,0.627692465357101,-0.00357574199104094,9.413
t11,49.346,2.131,0.0170001697719951,0.958602871185189,0.896732612093091,by_16,fp_24,8,3,0.00595322284972521,0.0122528039352983,0.673008124176637,-0.00226283224923307,1.412
t12,118.538,51.65,0.10430702372877,0.69651209250946,0.821110672402208,by_24,fp_12,4,8,0.0819406407753271,0.0674497268372211,0.451499838410971,0.0906017076200937,3.354
t13,185.817,40.014,0.210503127874436,0.822814405462492,0.628066742041301,by_12,fp_20,11,4,0.0238363498187248,0.329428911990479,0.932525633297059,0.189833655638573,12.94
t14,70.853,8.024,0.025972687212831,0.898271993103186,0.898271993103186,by_24,fp_20,4,4,0.00255719035475965,0.0278295493510687,0.915845188410616,0.013805828230405,0.634
t15,30.046,6.542,0.0113201884046574,0.821198207062425,0.873244075875298,by_24,fp_16,4,6,1e-08,0.0267651001770384,0.99999962637927,-0.00139290450808938,0.66
t16,1.007,43.453,0.0379416826825327,0.0226495726495726,0.0226495726495726,by_24,fp_20,4,4,0.0623757548743578,1e-08,1.60318675372443e-07,0.0202307924668108,0.431
t17,60.505,13.028,0.0262485117178984,0.822827846001115,0.558812029936304,by_12,fp_24,11,3,0.00296146389728413,0.0424603321097092,0.93480081904229,0.0105126386577779,0.54
t18,8.458,347.155,0.104618687633248,0.0237842823518825,0.127538621221755,by_24,fp_4,4,24,0.287872243363704,0.0297499431599193,0.0936645625594755,0.0723881199517249,1.444
t19,42.732,177.51,0.121396027520038,0.194022938404119,0.536071481215482,by_20,fp_4,5,24,0.380724332855716,0.0913312360775633,0.193475603484454,0.0960084322371509,46.667
t20,43.636,85.818,0.0634285719686998,0.337077262965996,0.549616782230283,by_20,fp_8,5,12,0.030518391258805,0.0303255520235314,0.498415296372404,0.0410578332737858,6.329
t21,258.34,32.648,0.0922824449768057,0.8878029334543,0.664229222589039,by_8,fp_20,16,4,0.0196408039914839,0.0668372126480949,0.77288096148941,0.0402262785250669,3.162
t22,11.363,37.327,0.0445836203972809,0.233374409529678,0.233374409529678,by_24,fp_20,4,4,0.0337962346517082,0.0210960977756198,0.384317751546611,0.0362440939601885,1.906
t23,21.63,20.862,0.0151316932712982,0.509036995199096,0.383510638297872,by_20,fp_24,5,3,0.0572228759969557,0.0145513820108718,0.202738174030094,0.00384957249639806,0.229
t24,17.431,19.5,0.01924571362935,0.471988302510086,0.517532139782073,by_20,fp_16,5,6,0.00731965835408233,0.00587261189369215,0.445155517844463,0.00379568152011001,31.294
t25,14.659,15.893,0.0118364641733988,0.479804922754648,0.408901988860891,by_24,fp_24,4,3,0.00607915459075392,0.0018068332436465,0.229119456127575,0.000455709593960352,1.661
t26,29.304,28.93,0.0312908787610807,0.503211182470722,0.669514953505906,by_24,fp_12,4,8,0.0520736861937395,0.0101798750449184,0.16352277431796,0.00931463989926196,1.174
t27,47.527,35.471,0.0593149740600743,0.572628256102557,0.517352767489516,by_20,fp_20,5,4,0.0462411133336552,0.0217433406082742,0.319828127572324,0.0482356798378593,8.534
t28,43.333,38.38,0.0442054874314112,0.530307295044852,0.403850276018254,by_20,fp_24,5,3,0.0214454128180948,0.0290811559230219,0.575561662855541,0.0295855375169246,1.351
t29,20.079,14.647,0.0162806751294909,0.578212290502793,0.339529797703663,by_16,fp_24,8,3,0.00643599903598435,0.00081543111615745,0.112451075036088,-0.00362493014594079,9.559
t30,1.152,17.919,0.00521224620845229,0.0604058518168947,0.0879523591387998,by_24,fp_16,4,6,0.00293770433750584,1e-08,3.40400694251645e-06,-0.0130740486549517,0.141
t31,15.033,12.413,0.00444818135897434,0.54773008817314,0.475973868349674,by_24,fp_24,4,3,0.0150887254441709,0.0157665805697733,0.510984417482297,-0.00608376206781025,4.074
t32,56.55,26.423,0.0213974921865047,0.681547009268075,0.719747992745246,by_20,fp_16,5,6,0.0196468804297109,0.0571887815921522,0.74429997851622,0.00375851252370041,2.592
t33,170.179,94.875,0.0848223958409108,0.642054072000423,0.741598653888998,by_20,fp_12,5,8,0.0216982078898943,0.0970965233914473,0.81734705187803,0.0181133752990855,0.328
t34,246.181,48.619,0.141025558547702,0.835078018995929,0.487021966478222,by_8,fp_24,16,3,0.0243803620049755,0.240386723764765,0.907917700819586,0.0750908384379344,5.263
t35,14.049,357.784,0.250439025223308,0.037783090796137,0.0556238163425562,by_24,fp_16,4,6,0.370658424720757,0.00975783553456988,0.0256504165411348,0.222684470546268,4.044
