depvar,cmse,pmse,totalr2,delta,adjdelta,bywidth,fpwidth,bydf,fpdf,pmse_oos,cmse_oos,delta_oos,r2_oos,agemse
t0,17.258,255.261,0.0556251600327205,0.063327694582763,0.245011969852653,by_20,fp_4,5,24,0.121939639716412,0.0304963516604154,0.200060047400665,0.0313219221152989,2.501
t1,38.281,24.973,0.0189695982832645,0.605194928383976,0.357911024783382,by_12,fp_20,11,4,0.022122180819786,0.00967437298203322,0.304258538278438,-1.95883940703467e-05,2.402
t2,28.616,9.245,0.00920973702019904,0.755817331819022,0.755817331819022,by_24,fp_20,4,4,0.0128203341656272,0.0169887892301708,0.569919115184903,-0.00319226461342526,2.834
t3,53.105,166.44,0.152344782451262,0.241886629164864,0.241886629164864,by_16,fp_12,8,8,0.220802851708252,0.0336477241288983,0.132236777292392,0.136309790901082,9.485
t4,87.855,20.276,0.034996809827927,0.812486705940017,0.619027040230358,by_16,fp_24,8,3,0.0127359434999889,0.0577188531165512,0.819232414092315,0.0151055813406865,21.05
t5,63.511,43.907,0.0246640941373328,0.591251000763373,0.441026661867523,by_12,fp_16,11,6,0.0121867976290321,0.0226142993646029,0.64981570462388,0.00387713301652737,5.249
t6,107.868,82.526,0.0536607952226281,0.566551466957992,0.439539602897992,by_20,fp_24,5,3,0.17148742983564,0.107381939662661,0.385061793827863,0.0316418579899719,6.837
t7,95.666,160.811,0.149368779787769,0.373000308019822,0.308519718524857,by_16,fp_16,8,6,0.164840419654359,0.0466561475882391,0.220600022953195,0.118993152363687,6.886
t8,4.37,14.28,0.0055161391365168,0.234316353887399,0.18667236223836,by_24,fp_24,4,3,0.00610519415484956,0.0011449550044178,0.157921579165621,-0.00524095607035258,2.657
t9,77.499,20.889,0.0336545585598247,0.787687522868643,0.690020834446284,by_20,fp_24,5,3,0.010009298256043,0.0242487703972528,0.707826545701079,0.0202744355196171,2.399
t10,53.106,21.555,0.022592636105631,0.711295053642464,0.711295053642464,by_16,fp_12,8,8,0.0252079130648093,0.0530692426541859,0.677965904186626,0.00143740089184718,20.704
t11,28.874,3.234,0.0189242224073914,0.899277438644575,0.81698828589214,by_16,fp_20,8,4,0.00209389584878805,0.0196574267431385,0.903734780267328,0.0011524071268304,4.589
t12,100.079,89.65,0.11288018485984,0.527483937616284,0.770061581945538,by_24,fp_8,4,12,0.130972572480176,0.048292466591409,0.269391437625072,0.0920899681283135,2.258
t13,101.488,63.942,0.193549807853372,0.61348002176147,0.543460566336803,by_16,fp_16,8,6,0.0865394566609857,0.114222404719329,0.568944738477749,0.173723479214413,0.598
t14,77.259,6.766,0.0202287415869758,0.919476346325498,0.895441603146333,by_24,fp_24,4,3,0.0152737018703223,0.07304406795198,0.827059697034318,0.00393062766155061,1.694
t15,41.389,12.574,0.012205506441105,0.766988492114968,0.552445063378997,by_16,fp_24,8,3,0.00277761386272002,0.0289281251954947,0.91239397203074,-0.00300193373553337,0.025146
t16,2.584,20.147,0.0198635292336263,0.113677356913466,0.0877518677835635,by_24,fp_24,4,3,0.0338768735548581,1e-08,2.95186538744233e-07,0.00735159533732233,2.031
t17,72.257,11.467,0.0261854352002038,0.863038077492714,0.825357239404658,by_16,fp_16,8,6,0.011836230884144,0.0158370159679306,0.572286152491837,-0.00158124900235479,0.082
t18,10.702,169.022,0.0682148363124794,0.0595468607420267,0.112400617562728,by_24,fp_12,4,8,0.22147676256088,0.0125664224293345,0.0536927508906525,0.0483217267271704,0.6830247
t19,54.068,89.734,0.100959229390824,0.375989207382373,0.591183851092406,by_20,fp_8,5,12,0.251437184632624,0.0443667123701141,0.149986909637311,0.0751072589824273,42.416
t20,17.777,70.523,0.0429587886389929,0.201325028312571,0.274368881091899,by_24,fp_16,4,6,0.0489218698760355,0.00108454256174817,0.0216880697670028,0.0271347940582468,14.888
t21,79.862,13.816,0.0369721680988131,0.852516065671769,0.677623540591909,by_12,fp_20,11,4,0.00409960599466452,0.0549323055167834,0.930552714799529,0.0179099237202209,0.041
t22,27.41,38.764,0.0563838409029797,0.414211019433614,0.346543833180213,by_16,fp_16,8,6,0.0487502049748283,0.0174207127352878,0.263268416672186,0.0352366924684966,0.194
t23,20.404,18.329,0.0191514930147805,0.52678594480159,0.4710581146363,by_20,fp_20,5,4,0.0470904413986682,0.00450053445663545,0.0872349162236826,0.00440016497949924,1.598
t24,33.434,55.846,0.0291801246832267,0.37448476702509,0.489246426755344,by_20,fp_12,5,8,0.0244500653353862,0.0262160747594337,0.517427905705294,0.011968146196366,27.41
t25,23.548,26.197,0.0132132875531113,0.473374208463162,0.350366266757262,by_20,fp_24,5,3,0.0347621578372173,0.0335868615658079,0.491402244818765,-0.00113984919610699,11.329
t26,50.301,2.446,0.0325416704332272,0.953627694466036,0.925030496588673,by_20,fp_24,5,3,0.00439494498891158,0.0365906137939281,0.89276845017051,0.0158411269629174,23.807
