depvar,cmse,pmse,totalr2,delta,adjdelta,bywidth,fpwidth,bydf,fpdf,pmse_oos,cmse_oos,delta_oos,r2_oos,agemse
t0,2.124,234.592,0.0524335116119292,0.00897277750553406,0.0416492365613888,by_24,fp_4,5,24,0.08257146689541,1e-08,1.21107195559389e-07,0.0324477439843328,0.0480966
t1,37.378,13.895,0.0168967241824049,0.72899966844148,0.61744737320287,by_24,fp_24,5,3,0.00645804517412252,0.0455117071064184,0.875734539982777,0.00086814759428866,0.341
t2,18.739,41.502,0.013171654568755,0.311067213359672,0.419425776812843,by_24,fp_12,5,8,0.0133874073957085,0.00182114552162327,0.119744825922779,-0.00954227240069128,26.796
t3,84.041,180.733,0.149622926038348,0.317406542938506,0.426605955737113,by_24,fp_12,5,8,0.241056400613662,0.0341144512561979,0.123975526566063,0.135062993414816,18.177
t4,42.272,101.933,0.0420095438079921,0.293138240699005,0.623892613487516,by_20,fp_4,6,24,0.0561594930029125,0.0254121820514107,0.31153193843926,0.0125305113795923,1.495
t5,18.237,21.662,0.00803321268621764,0.457079124790095,0.335607069027917,by_24,fp_24,5,3,0.0156797943654572,0.000951526855978324,0.0572129443782215,-0.00896584018040647,2.079
t6,510.219,38.496,0.128181028224005,0.929843361307783,0.841308315978492,by_4,fp_8,30,12,0.0236296992364606,0.113532961030233,0.827724985863384,0.00298586512423649,20.712
t7,57.021,119.021,0.138855704354069,0.323905658876859,0.489318338818259,by_20,fp_8,6,12,0.221346136497299,0.00805557999889495,0.0351156047214172,0.106851150539657,4.863
t8,14.39,11.525,0.00678446442814991,0.555276866679529,0.454265645963223,by_20,fp_20,6,4,0.00389124948755226,1e-08,2.56986202847406e-06,-0.00624763691208385,1.243
t9,45.837,24.438,0.0234321985418961,0.652251867662753,0.483956795793608,by_16,fp_20,8,4,0.0496997128469142,0.0440756339470852,0.470013019988166,0.00845815249766757,0.539
t10,23.44,55.32,0.0206379526293657,0.297613001523616,0.504194450419445,by_24,fp_8,5,12,0.0170296703098243,0.0151251102043151,0.470384495321439,-0.00166510781071771,3.702
t11,7.793,25.817,0.0115403180082283,0.231865516215412,0.265907656261551,by_24,fp_16,5,6,0.0514416069829398,0.0127730512121946,0.198911768297203,-0.00288190856221093,6.524
t12,148.786,36.861,0.0997552030699697,0.801445754577235,0.668677081273482,by_20,fp_24,6,3,0.0198499672952063,0.199684753147641,0.909581649521475,0.0805776565555808,2.337
t13,98.404,150.54,0.186576187577518,0.395285686740793,0.610715637780908,by_24,fp_8,5,12,0.389277252447138,0.0452043407921994,0.104042015808247,0.165794765426337,16.07
t14,67.445,44.479,0.029566346581351,0.602596404703191,0.752025154848385,by_20,fp_8,6,12,0.0321694284385378,0.0837443848073031,0.722471140084833,0.0089299148865466,7.555
t15,32.259,15.523,0.0134610176305298,0.6751287095559,0.713776279736991,by_24,fp_16,5,6,0.0235136034365421,0.0248065903969971,0.513379364380338,0.00198372537667335,38.773
t16,26.684,22.128,0.0300846759201792,0.546668851921659,0.37614885819002,by_20,fp_24,6,3,0.0376562818595667,0.00426354539869467,0.101707131864539,0.0172050448039447,0.615
t17,20.733,16.752,0.0157136781496332,0.553101240496198,0.497516377510618,by_24,fp_20,5,4,0.00502411714518602,0.0186712264940996,0.787970277128359,0.00595016689784345,1.908
t18,37.28,25.213,0.0568779624368478,0.596546813243083,0.541890001271872,by_24,fp_20,5,4,0.0381675792355991,0.0149592790277987,0.281576579470069,0.0389823152816702,1.691
t19,76.815,57.787,0.104034178974195,0.570682456427096,0.443692479494782,by_12,fp_16,10,6,0.0375837835841172,0.180853664120969,0.827942580455073,0.0720616585957,14.25
t20,21.022,60.788,0.0424840261665579,0.256961251680724,0.147421422460343,by_20,fp_24,6,3,0.0341261493921308,0.000240852036582528,0.00700823541681757,0.0292055231159085,1.891
t21,141.764,63.605,0.0701750315159119,0.690289186780868,0.727860216719194,by_12,fp_8,10,12,0.0548593643074291,0.0426041660315841,0.437129312712063,0.0292673059228277,0.348
t22,57.245,44.331,0.06993184545615,0.563568165708435,0.326254837257282,by_16,fp_24,8,3,0.030924469748421,0.0543185307399763,0.637219835397157,0.0498097828672068,0.152431
t23,20.123,13.316,0.0196427327151696,0.601782349950656,0.668316174028562,by_20,fp_12,6,8,0.00513345035544743,0.0405202988934934,0.887556872329242,0.00125625080174374,0.037853
t24,33.967,49.871,0.0259100949785261,0.405150409122355,0.521475135820807,by_24,fp_12,5,8,0.058011108866117,0.0409882621564619,0.414025480496372,0.00957119570572251,7.342
t25,42.639,43.432,0.0190911542339685,0.495393338058115,0.424064711830131,by_16,fp_16,8,6,0.067306480553771,0.0714444832075009,0.5149116176982,0.00206064264324135,6.397
t26,39.427,3.713,0.0334764929386074,0.913931386184516,0.841504279341771,by_16,fp_20,8,4,0.000251639912201895,0.0260168557908473,0.990420467351974,0.00513195417640233,23.291
t27,11.405,46.135,0.0450656861214733,0.198209940910671,0.141488074930993,by_20,fp_20,6,4,0.0402967520803837,0.00762786467388943,0.15916381163777,0.033446260014245,1.846
t28,8.607,102.444,0.0494429412885259,0.0775049301672205,0.0915862391861838,by_24,fp_16,5,6,0.105168315541052,0.00961533802200654,0.083769227790995,0.0330871718736161,11.325
