depvar,cmse,pmse,totalr2,delta,adjdelta,bywidth,fpwidth,bydf,fpdf,pmse_oos,cmse_oos,delta_oos,r2_oos,agemse
t0,13.733,279.297,0.059752673084695,0.0468655086509914,0.19094860773882,by_20,fp_4,5,24,0.105384128629235,0.00556098705546471,0.0501237663428893,0.025922586601395,0.097
t1,38.36,14.655,0.0194913214313032,0.723568801282656,0.676796859493196,by_20,fp_20,5,4,0.0173375276569258,0.0705547346506897,0.80274113782342,0.00397549710257128,2.265
t2,24.787,28.807,0.0118771310583442,0.462495801768855,0.720775821960298,by_24,fp_8,4,12,0.0103196500031884,0.0165786069795644,0.616345028980675,-0.00625782871301861,0.741
t3,76.988,177.828,0.153872124076115,0.302131734271003,0.509574207554788,by_20,fp_8,5,12,0.22345269416536,0.0393112238331532,0.149606628385621,0.137553448949712,7.129
t4,67.3,15.403,0.038022239487113,0.813755244670689,0.685992701771553,by_16,fp_20,8,4,0.00913482643601182,0.042172106437031,0.821957269232686,0.0172352885063726,10.973
t5,37.942,29.752,0.0138913637639504,0.560492805861672,0.48887190015204,by_16,fp_16,8,6,0.0386566808537434,0.040349434450053,0.510712801090147,-0.0073892547965495,0.897
t6,122.591,157.322,0.0606150944199623,0.43796108076438,0.789044393441955,by_20,fp_4,5,24,0.572364528106053,0.480049585002499,0.456141341153778,0.0201929550195593,42.815
t7,86.046,86.508,0.136057021091698,0.498661288640078,0.598714148540893,by_24,fp_16,4,6,0.0985770216968311,0.0538415010061778,0.353247755268493,0.114504670080458,2.58
t8,93.678,0.235,0.0204694556063443,0.997497684026706,0.986797474665899,by_8,fp_24,16,3,1e-08,0.01461949579036,0.99999931598235,-0.0143663585495186,7.349
t9,54.974,32.18,0.0312969572524077,0.630768524680451,0.577464048992111,by_20,fp_20,5,4,0.0286880374620027,0.0151696546918472,0.345883559915397,0.01479528964314,0.48
t10,17.327,9.82,0.009817424683464,0.638265738387299,0.514250947260118,by_20,fp_24,5,3,0.00944662583294864,0.0215881727896199,0.695611821174214,-0.00768912598118088,12.444
t11,32.279,34.273,0.0172244417032104,0.485019233080899,0.585531765659106,by_16,fp_8,8,12,0.0104430772592288,0.0452097730500334,0.812353236155979,-0.00185973438698994,2.005
t12,226.633,24.496,0.127469927998206,0.902456506417021,0.698155056574363,by_8,fp_20,16,4,0.0207256513339704,0.22528174870025,0.915751919124842,0.0977370409845684,10.915
t13,59.423,125.353,0.19751241087681,0.321594795860934,0.532209418878807,by_20,fp_8,5,12,0.393235359727374,0.0269808424632649,0.064207049425059,0.175286460873863,0.67
t14,48.327,12.022,0.0193262391353084,0.800792059520456,0.800792059520456,by_24,fp_20,4,4,0.0193770092142154,0.0178788740120199,0.479893978179258,0.00822278167315504,1.235
t15,48.075,5.634,0.0180412669002271,0.895101379657041,0.756270794497275,by_12,fp_20,11,4,0.00282476819998267,0.0218046487043884,0.885309172728269,0.00346516177107592,13.889
