depvar,cmse,pmse,totalr2,delta,adjdelta,bywidth,fpwidth,bydf,fpdf,pmse_oos,cmse_oos,delta_oos,r2_oos,agemse
t0,8.668,130.109,0.0316215458943636,0.0624599177097069,0.137849690084698,by_20,fp_8,5,12,0.0389878253596446,0.00370122247696758,0.0867019215592162,0.00834946311657914,1.407
t1,23.701,31.569,0.0243250958063249,0.428822145829564,0.37523995741127,by_20,fp_20,5,4,0.00979837807367989,0.0267766513534924,0.732101977028062,0.00992940247938923,0.854
t2,27.29,8.567,0.0107544315407306,0.761078729397328,0.761078729397328,by_24,fp_20,4,4,0.00377703965551945,0.00078991043504173,0.172962353294443,-0.00283662543633989,0.294
t3,70.046,187.542,0.142578661365075,0.271930369427147,0.374057959598899,by_20,fp_12,5,8,0.188505196084504,0.0374293463119115,0.165664558924503,0.131280463300501,13.486
t4,84.123,3.44,0.0319081857827419,0.960714000205566,0.869611211230527,by_12,fp_24,11,3,0.00189316306216858,0.0475139898839371,0.961682409341949,0.0105682903483219,2.863
t5,36.294,20.252,0.0132592033091825,0.641849113995685,0.573395123492548,by_16,fp_16,8,6,0.0155127495943479,0.00597507596343316,0.278067966782684,-0.00872810965302628,0.339
t6,105.694,110.855,0.0490846214495273,0.488083528439291,0.604040356415471,by_20,fp_12,5,8,0.412678993639437,0.320585942029574,0.437203425985562,0.0166722374398728,9.522
t7,72.185,152.217,0.152769154160286,0.321677168652686,0.415661367130592,by_16,fp_8,8,12,0.125509138037864,0.0574313675141466,0.31393467149799,0.114851601899325,5.043
t8,14.081,14.354,0.00779282153841408,0.495199577984878,0.439708339188408,by_20,fp_20,5,4,0.0204944992830238,0.023198629985461,0.530944575814436,-0.00376562965477567,8.481
t9,63.373,8.282,0.0282818664689509,0.884418393691996,0.859580470800469,by_20,fp_20,5,4,0.00219341388592342,0.0280138766312439,0.927387930252239,0.0170334745565985,6.229
t10,29.866,26.484,0.019441746954104,0.530008873114463,0.643407262190721,by_20,fp_12,5,8,0.0132733254245383,0.0379313947125921,0.740779260408196,0.000631685159668383,11.497
t11,45.726,6.572,0.0214541821420036,0.874335538643925,0.654881367260228,by_12,fp_24,11,3,0.00209536916766329,0.02148315459789,0.911132300372236,-0.00215476717351715,3.42
t12,153.666,47.817,0.121540527603171,0.762674766605619,0.546507906023942,by_8,fp_16,16,6,0.0433953141692036,0.246904891027741,0.850515730294564,0.094118524792392,10.019
t13,72.652,138.84,0.201028849766413,0.343521267943941,0.385724600747537,by_20,fp_16,5,6,0.259204698759093,0.0329356685683356,0.112739190648794,0.187256385469209,6.537
t14,80.703,9.526,0.0283539678460254,0.894424187345532,0.809012079595008,by_16,fp_20,8,4,0.0170293497562894,0.0266918318250253,0.610501154351983,0.01178225034841,2.508
t15,59.717,31.172,0.0160372094416104,0.65703220411711,0.741841445992671,by_24,fp_16,4,6,0.0283480024202277,0.0611752037743983,0.683344647435902,0.0034394866682973,1.57
t16,1.808,49.067,0.0308710582717112,0.0355380835380835,0.0355380835380835,by_24,fp_20,4,4,0.0801413464334545,1e-08,1.24779520150792e-07,0.0211364988124262,0.17
t17,74.408,12.193,0.0282231469470091,0.859204859066293,0.695904828411812,by_16,fp_24,8,3,0.0222972932331129,0.0280659403794323,0.557270420627663,0.0101369452680637,0.318
t18,366.102,53.196,0.138484923615076,0.873130804344404,0.647295641519342,by_4,fp_12,30,8,0.0250150449121197,0.107396362728232,0.811080892818055,0.023471132340633,2.388
t19,125.84,107.215,0.108785159626972,0.53995837892343,0.53995837892343,by_24,fp_20,4,4,0.0660961623865499,0.215638088576279,0.765395360483627,0.0952735578676276,18.126
t20,116.574,62.815,0.0594272468357268,0.649839176315159,0.574412847839651,by_12,fp_12,11,8,0.145073116155533,0.112143478523758,0.435988504799168,0.0374479691476117,7.394
t21,38.413,20.849,0.0452257920513423,0.648189396240424,0.525045105793589,by_20,fp_24,5,3,0.0120028867515767,0.0347461333679731,0.743248377808089,0.0321919510968778,0.143
t22,18.645,63.307,0.0520694890316788,0.227511226083561,0.180923978613223,by_24,fp_24,4,3,0.0545600012872967,0.0211126429364976,0.278999672246936,0.0393019233456093,1.129
t23,66.736,3.893,0.0210797734550221,0.944880997890385,0.895520785808218,by_16,fp_20,8,4,0.000483758997495753,0.0337229349678605,0.985857768132001,-0.0018368836941034,0.1020358
t24,17.404,60.499,0.0306532769939053,0.223406030576486,0.256621096581875,by_20,fp_16,5,6,0.0185305477489908,0.0170072010086157,0.478567202571477,0.010088976963361,13.367
t25,9.109,45.5,0.0125499984932853,0.166804006665568,0.230944754789693,by_24,fp_16,4,6,0.0238634108466191,0.00455460183553247,0.160271651873569,-0.00531636122935608,2.101
t26,42.816,5.983,0.0300933540277949,0.877395028586651,0.72852670266346,by_16,fp_24,8,3,0.0120394420665069,0.0137816153259225,0.533735513479135,0.011757668031634,0.924
t27,10.264,55.873,0.05015864065986,0.155193008452152,0.216026603432067,by_24,fp_16,4,6,0.0527650096871363,0.00342585401350326,0.0609681679170251,0.0348425052730906,4.033
t28,60.873,185.869,0.0823326074546225,0.246707086754586,0.416758640894295,by_12,fp_4,11,24,0.103123690365148,0.0148051469783321,0.125543058948429,0.0495833768721304,0.022
t29,10.838,35.78,0.0185336594157682,0.232485306104938,0.195057862246459,by_20,fp_20,5,4,0.029087904438047,0.00126686713083424,0.0417353537963366,-0.00113820964639011,23.13
t30,9.813,2.143,0.0044310687269397,0.820759451321512,0.774486332903633,by_24,fp_24,4,3,0.00385581773720634,0.0154140242645548,0.799904029474973,-0.00627112128871232,1.327
t31,40.402,11.551,0.0108493369226427,0.777664427463284,0.777664427463284,by_24,fp_20,4,4,0.0212726588821492,0.0387786815734683,0.645758800373968,-0.00322150513612218,26.916
t32,73.669,17.212,0.0205995168185463,0.810609478328804,0.719735432332357,by_20,fp_24,5,3,0.0115091078423246,0.0513263627636074,0.816837405189449,0.00682268869136515,1.564
t33,78.112,22.583,0.0535396011553367,0.775728685634838,0.674831749944565,by_20,fp_24,5,3,0.0421513022144498,0.0203972442654691,0.326102610106496,0.0187711005925845,1.59
t34,82.997,29.612,0.0977261751088399,0.737037004147093,0.512446309532875,by_16,fp_24,8,3,0.0187903436632947,0.119202033326198,0.863830567505004,0.0699761241923101,3.416
t35,53.075,180.043,0.224608723318597,0.227674396657487,0.190828887700391,by_20,fp_20,5,4,0.1636180867141,0.0944198343605639,0.365914567778753,0.208717475959332,21.133
t36,21.948,4.755,0.0200281400095541,0.821930120211212,0.69769216097654,by_16,fp_20,8,4,1e-08,0.0370535024030144,0.999999730120052,0.00742432030304119,0.653
t37,13.308,6.134,0.00725211631215197,0.68449747968316,0.634454482610665,by_20,fp_20,5,4,0.00501531893983609,0.0156777143931743,0.757632491132393,-0.00379782624767544,10.187
t38,171.018,46.705,0.142263207456278,0.785484308042788,0.799781447257198,by_12,fp_8,11,12,0.0263249342504163,0.370653568586442,0.933686751140692,0.0931158050705667,0.189
t39,57.156,8.077,0.0325647977029871,0.876182300369445,0.849874911248323,by_20,fp_20,5,4,0.00179279220072204,0.0228621362985042,0.927284631923459,0.0207239620076012,32.873
t40,8.655,78.448,0.0788100517954876,0.0993651194562759,0.18076818647006,by_24,fp_12,4,8,0.203931920223795,1e-08,4.90359699387242e-08,0.0598299101836114,3.848
