depvar,cmse,pmse,totalr2,delta,adjdelta,bywidth,fpwidth,bydf,fpdf,pmse_oos,cmse_oos,delta_oos,r2_oos,agemse
t0,10.832,233.033,0.0540258724452747,0.0444180181657885,0.182416658655718,by_20,fp_4,5,24,0.0777467302103749,0.00295525265640628,0.036619331414504,0.00942914914529647,6.203
t1,26.728,12.405,0.015849078325327,0.683004114174737,0.563846170073624,by_20,fp_24,5,3,0.010531317522254,0.0561408577667034,0.842043289024076,0.0030200218461488,0.83
t2,8.2,9.737,0.00833650325976642,0.457155600156102,0.457155600156102,by_24,fp_20,4,4,0.0125120369506333,0.0113153975938374,0.474889462930586,-0.00666932118888974,15.017
t3,122.568,279.043,0.169608321334842,0.305190843876288,0.56854380460984,by_16,fp_4,8,24,0.462679257999688,0.0813427724472494,0.149521100056229,0.135243876151097,0.256
t4,79.579,22.235,0.0272599250010817,0.781611566189326,0.573037106023038,by_16,fp_24,8,3,0.00607345361821432,0.0401901676887512,0.86872074760607,0.00941351575056359,8.678
t5,95.889,17.326,0.0202552887887629,0.846963741553681,0.668050760961574,by_12,fp_20,11,4,0.00592552287405868,0.0346847724214232,0.854088160872893,-0.0139076223627002,13.019
t6,132.842,86.51,0.0565879985530361,0.605611072613881,0.821642104915924,by_24,fp_8,4,12,0.0609545920617408,0.154838284596685,0.717531954689011,0.03367544330034,7.995
t7,20.804,130.913,0.148044682944411,0.137123723775187,0.241176436491789,by_24,fp_12,4,8,0.155460179499882,0.0259111296552345,0.142862340112868,0.119837105856601,14.192
t8,8.538,10.584,0.00585730512099057,0.446501411986194,0.376953642384106,by_24,fp_24,4,3,0.0139232777021516,0.00713412292676296,0.338794092038448,-0.00578652832453064,0.719
t9,68.939,14.999,0.0269394654793097,0.821308584907908,0.733882872269456,by_20,fp_24,5,3,0.00694407597222657,0.033120518925089,0.826677993624445,0.00987285762306767,1.559
t10,54.73,45.604,0.0290292586041903,0.545478103135527,0.466043061936127,by_12,fp_12,11,8,0.0552106036269679,0.0354380003764121,0.390938181189097,-0.00271615876523001,21.747
t11,45.554,19.412,0.0198750406419453,0.701197549487424,0.63768372917736,by_16,fp_16,8,6,0.00672670713920454,0.00596190351700465,0.469862593985984,-0.00174862604737336,11.706
t12,87.056,157.59,0.116226169620611,0.355844771629211,0.570042267308807,by_20,fp_8,5,12,0.430055023488991,0.215561482018071,0.33388471357121,0.10031383487798,15.185
t13,95.962,102.479,0.196958220110867,0.483579502219803,0.428285632356403,by_20,fp_20,5,4,0.177856352028631,0.0592088276777218,0.249757588824569,0.17806078512089,5.228
t14,84.397,20.723,0.0251222573473269,0.802863394216134,0.859331991569287,by_24,fp_16,4,6,0.00998535417418323,0.058699239124257,0.854620174705031,0.0112111552704649,1.317
t15,36.239,31.27,0.0156183525006294,0.536802500407353,0.634817846861734,by_24,fp_16,4,6,0.0105901389385565,0.0470125304490989,0.816151941374681,0.00452585015230733,9.736
t16,13.134,11.256,0.0236342737024806,0.53849938499385,0.466704569682325,by_24,fp_24,4,3,0.0131835238081355,0.00191779973727191,0.126995473708339,0.00417010581118848,6.866
t17,13.283,11.273,0.0160847115162778,0.540926861052289,0.414170494938367,by_20,fp_24,5,3,0.00487517332977228,0.0143321597304549,0.746181663300911,0.00270963309524763,12.297
t18,5.48,113.978,0.0582530674238249,0.0458738636173383,0.0877235108613873,by_24,fp_12,4,8,0.159212185906669,0.0111462334173922,0.0654281335880996,0.0419085070764682,0.781
t19,66.509,83.672,0.0968701533563306,0.442858950200092,0.442858950200092,by_24,fp_20,4,4,0.0494435088196202,0.111718226779858,0.693205656816093,0.0857692841523703,16.62
t20,51.253,14.749,0.0415416826773572,0.776537074634102,0.67585185315423,by_20,fp_24,5,3,0.00677704487045994,0.0270886271893958,0.79988453031489,0.0272658411736117,6.019
t21,54.648,18.145,0.0469663982617602,0.750731526383031,0.643753264040775,by_20,fp_24,5,3,0.0169351866426303,0.0229694551886617,0.575608604276452,0.0303636481313559,0.861
t22,23.486,102.904,0.0610705656201296,0.185821663106258,0.14615598435095,by_24,fp_24,4,3,0.0924227693367629,0.00882117262961168,0.0871279057125354,0.046232452600513,1.136
t23,30.106,11.104,0.0194175667180292,0.730550837175443,0.619303610855881,by_20,fp_24,5,3,0.0224085895442102,0.00458136751985128,0.169743416374367,0.00242936662374971,2.422
t24,11.144,40.216,0.0219463652691058,0.216978193146417,0.216978193146417,by_24,fp_20,4,4,0.0221206071025669,1e-08,4.5206695426411e-07,0.00817920205566869,22.029
t25,33.991,28.018,0.0137116566647361,0.548162363527875,0.421266364541462,by_20,fp_24,5,3,0.0416747263322184,0.0491458167339347,0.541131059942432,0.00138481723285389,1.307
t26,48.178,58.533,0.0419080488909246,0.451481103166496,0.381692573402418,by_16,fp_16,8,6,0.0400417644643143,0.0157830764198184,0.282724969204605,0.0201776219424887,0.015
t27,30.838,38.219,0.0529541352226633,0.446558639964088,0.491934819194785,by_20,fp_16,5,6,0.0419321095522659,0.0126016611396149,0.231079952472296,0.0383104108299518,6.4
t28,15.68,99.706,0.0470848961882888,0.135891702632902,0.190868810153701,by_24,fp_16,4,6,0.0545136780266474,0.00791108574376354,0.126729926810125,0.0365966553640741,1.43
t29,7.561,17.256,0.0120912559794878,0.304670185759761,0.396590611067401,by_24,fp_16,4,6,0.0054881974762977,0.0022655094861781,0.292184047855055,-0.000989392511357545,25.516
t30,3.951,5.973,0.00615951572812008,0.398125755743652,0.398125755743652,by_24,fp_20,4,4,1e-08,1e-08,0.5,-0.0157732801325234,0.243
t31,60.561,15.808,0.0170887983555937,0.793005015123938,0.793005015123938,by_24,fp_20,4,4,0.00877073525735939,0.0245579495861643,0.736841243555289,-0.000386504548163913,25.02
t32,6.906,44.631,0.0142148411092366,0.134000814948484,0.188379705400982,by_24,fp_16,4,6,0.0461618678072639,0.0228920556292773,0.331509847522487,-0.00355178057794525,9.808
t33,172.641,63.48,0.0729980297737743,0.731154789281767,0.81313231221387,by_20,fp_12,5,8,0.0249152204587284,0.111479289258022,0.817329740687732,0.0278897010162455,0.040239
t34,160.878,77.042,0.128650256792677,0.676185272360457,0.510785428083388,by_8,fp_12,16,8,0.0528526537510767,0.286043038525939,0.844044480483173,0.081895413336316,3.48
t35,43.557,265.152,0.235546627534926,0.14109404001827,0.14109404001827,by_16,fp_12,8,8,0.33104990184827,0.0214805647840584,0.0609325060306391,0.215655721881288,8.369
t36,46.874,0.279,0.0256316483717826,0.994083091213709,0.984375656264438,by_16,fp_24,8,3,1e-08,0.0334939380369076,0.999999701438601,0.00482253645569564,1.711
t37,28.844,2.854,0.0126038445467123,0.909962773676573,0.786100701778292,by_12,fp_20,11,4,6.32836324703234e-05,0.0240356782288376,0.997374010016094,-0.00495710742677469,4.224
t38,237.818,2.421,0.130686521266723,0.989922535475089,0.964016295425525,by_12,fp_24,11,3,0.00499415295082217,0.20382486688694,0.976083821508681,0.0797706312581854,0.004154
t39,34.439,19.31,0.0371682565480325,0.640737502093062,0.572212653068006,by_24,fp_24,4,3,0.0228019707980601,0.0474569630035298,0.67545805829544,0.0273657732407013,30.051
t40,23.478,25.438,0.0662111669218644,0.479965655409273,0.409057646963168,by_16,fp_16,8,6,0.0369433677963996,0.0270449987322758,0.422654932442384,0.0427349591632835,1.531
t41,21.449,17.441,0.0149394883543122,0.551529956286963,0.495927769203646,by_20,fp_20,5,4,0.00588184483498866,0.0127395612754277,0.684135301055569,-0.00394491723278834,69.389
t42,32.815,32.015,0.0185854968885561,0.506169983032547,0.605908601323281,by_16,fp_8,8,12,0.00228476605755068,0.0115330177494117,0.834650325300397,-0.0106301880464443,23.215
t43,62.203,53.161,0.0709387839198941,0.539189001768316,0.369102507046432,by_16,fp_20,8,4,0.113897824390091,0.00886774678189473,0.0722331733338465,0.0432294262208699,0.873
t44,15.297,0.861,0.00848934910877428,0.946713702190865,0.914236194119053,by_20,fp_24,5,3,1e-08,0.0196852773688649,0.9999994920064,-0.00328899659996584,4.039
t45,4.085,8.2,0.00391012700553725,0.332519332519333,0.332519332519333,by_24,fp_20,4,4,0.00287026632142862,0.00198125508943447,0.40837809867194,-0.00392646797123053,1.172
t46,8.004,117.303,0.140689406148042,0.0638751226986521,0.0928473656126024,by_24,fp_16,4,6,0.141307235775263,0.0110931222050242,0.0727893448023208,0.117794699456386,2.195
t47,10.086,32.282,0.0343274840086682,0.238057024169184,0.38456552407824,by_24,fp_12,4,8,0.0305760509395016,0.00561293038086852,0.155100535469041,0.0175901867234577,0.546
t48,68.517,61.819,0.0720876135529731,0.525695126442426,0.525695126442426,by_16,fp_12,8,8,0.0940624467896337,0.0336413238821773,0.263432502464105,0.054392038763024,51.218
t49,11.431,3.237,0.00230934767708897,0.779315516771203,0.679365268037561,by_20,fp_24,5,3,0.00903562791674561,0.00894168535974171,0.497387191412891,-0.00934157079310127,0.878
t50,129.05,186.257,0.152041563949881,0.409283650537413,0.453979133259263,by_20,fp_16,5,6,0.117141838071428,0.0679593463741545,0.367147009770398,0.141432039926248,7.749
t51,84.191,139.979,0.0838023689689941,0.37556764955168,0.590749432664381,by_20,fp_8,5,12,0.31417186270862,0.140427862069438,0.308904415060957,0.0672735740120042,12.936
t52,169.266,5.185,0.043315519419342,0.970278186998068,0.85957024703855,by_8,fp_24,16,3,0.0146145844063801,0.0322317678015893,0.688031538901894,0.00631220858867243,0.241
t53,61.836,74.352,0.0667200778352956,0.454048814873557,0.570937898177386,by_20,fp_12,5,8,0.0511249974988653,0.0196378261786685,0.277516147011856,0.0433321984248859,8.521
t54,15.772,52.154,0.0360360966310455,0.232193858021965,0.420554891408205,by_20,fp_8,5,12,0.101804215325092,0.0226316153113956,0.181873783424237,0.0168084711990059,1.749
t55,33.54,59.346,0.105354079609671,0.361087785026807,0.458798424162837,by_24,fp_16,4,6,0.119910959176567,0.00597271182941828,0.0474462794235982,0.0821283023381212,11.734
t56,5.645,6.472,0.00428375454572818,0.465874391350994,0.465874391350994,by_24,fp_20,4,4,0.00409166977095321,0.00366535987071193,0.472521060255368,-0.0069364137193777,3.148
t57,60.446,40.341,0.0433404140124987,0.599740045839245,0.529141936726369,by_24,fp_24,4,3,0.0236314682451599,0.1111104806197,0.824616843943223,0.0296760493661409,0.3600274
t58,18.732,38.466,0.0161012705630673,0.327493968320571,0.327493968320571,by_24,fp_20,4,4,0.0221047351748109,0.0292784017851924,0.569805650596668,-0.00121999715044696,21.536
t59,64.641,25.745,0.0589686166102567,0.715166065541124,0.477267567313141,by_12,fp_20,11,4,0.0142775466280417,0.0301432362001501,0.678584083417359,0.029263073927897,36.296
t60,20.505,32.64,0.00827365411222326,0.385831216483206,0.653337581647284,by_24,fp_8,4,12,0.0752059607208126,0.0559239614282412,0.426477500418807,-0.00802271635582064,0.733
t61,49.053,55.979,0.0322991923037896,0.467029095894585,0.304656203613418,by_16,fp_20,8,4,0.036206555776076,0.00989696658755079,0.214668339427336,0.00208177756073669,0.232
t62,9.519,129.288,0.053818440847962,0.0685772331366574,0.306402291820903,by_24,fp_4,4,24,0.129703459812887,0.0128648524932489,0.0902364086742099,0.0213871892246094,6.217
t63,20.214,34.466,0.0135864998978073,0.369678127286028,0.413072946112924,by_20,fp_16,5,6,0.0262966389248431,0.043533579501003,0.623420354144131,-0.00384674008773755,0.642326
t64,58.685,125.116,0.046958745929774,0.319285531634757,0.412996408522897,by_16,fp_8,8,12,0.0841706772134171,0.0202607546483663,0.19401012020195,0.0146048263190629,0.745
