depvar,cmse,pmse,totalr2,delta,adjdelta,bywidth,fpwidth,bydf,fpdf,pmse_oos,cmse_oos,delta_oos,r2_oos,agemse
t0,8.841,285.085,0.0586886789510983,0.0300789994760586,0.129569390495533,by_20,fp_4,5,24,0.113203376384792,0.0162264969181106,0.125369024198424,0.0295139650758208,0.23129
t1,47.963,18.68,0.0206962284347637,0.719700493675255,0.606387148161103,by_20,fp_24,5,3,0.0373853937357536,0.109380854914355,0.745272539976949,0.00289514547770553,1.4200502
t2,25.955,22.622,0.0108854563242769,0.53430635897647,0.696479364568239,by_24,fp_12,4,8,0.0101310972543607,0.019033658421111,0.652625334252974,-0.00331632813369453,3.701
t3,73.468,97.513,0.129966859002013,0.429685169697218,0.376066144807579,by_20,fp_20,5,4,0.103946893930344,0.0729054009947511,0.412238930943077,0.122331470179274,11.876
t4,63.002,25.657,0.0299938313123137,0.710610315929573,0.710610315929573,by_16,fp_12,8,8,0.0179055708077656,0.0846549188849246,0.825414534764631,0.00649869922206192,1.478
t5,37.618,28.302,0.0154661272817251,0.57066140776699,0.499217028956658,by_16,fp_16,8,6,0.0310307979871052,0.037547818721819,0.547514962006122,-0.0021275637542495,4.228
t6,154.918,99.168,0.0571864465356296,0.609706949615485,0.483819386754446,by_20,fp_24,5,3,0.202757162415652,0.162425945508849,0.444779459904343,0.0266771562498309,22.196
t7,41.756,229.03,0.15790053452955,0.154202949930942,0.304376930936411,by_20,fp_8,5,12,0.235544408863837,0.0170298259594119,0.0674250323724799,0.132545689316537,6.762
t8,33.249,4.101,0.00901685339927461,0.890200803212851,0.802127813563002,by_16,fp_20,8,4,0.00328264455089333,0.00553407702751718,0.62767968550447,-0.00814064895231081,2.387
t9,59.441,27.884,0.0323611914641831,0.68068708846264,0.718948688279382,by_20,fp_16,5,6,0.0089600267447939,0.0253846082048719,0.739114223868578,0.0175063759221223,0.564
t10,36.01,30.691,0.0204232042286731,0.539871965937542,0.652451108066178,by_20,fp_12,5,8,0.0522883938123403,0.0688215559765398,0.568256828580229,0.00189013414525341,16.691
