depvar,cmse,pmse,totalr2,delta,adjdelta,bywidth,fpwidth,bydf,fpdf,pmse_oos,cmse_oos,delta_oos,r2_oos,agemse
t0,23.377,311.649,0.0640838456013864,0.0697766740491783,0.310375273007296,by_24,fp_4,4,24,0.190153997651779,0.0708708502706227,0.271509976290423,0.0309186407504493,8.242
t1,21.167,26.193,0.0201991073613904,0.446938344594595,0.492318784960867,by_20,fp_16,5,6,0.0234421401114576,0.0658858080721872,0.737572164276469,0.00406374981838342,3.994
t2,54.194,40.19,0.0147438639046306,0.57418630276318,0.502817450253911,by_16,fp_16,8,6,0.116898226433396,0.149490889063827,0.561174914315841,-0.00716672792116402,8.129
t3,48.951,117.866,0.139819459037146,0.293441315933028,0.332609316041475,by_20,fp_16,5,6,0.108517614977039,0.0718113051046846,0.398224006843384,0.125657276473839,23.755
t4,59.562,27.774,0.0283563644843266,0.681986809563067,0.445736608145121,by_16,fp_24,8,3,0.0122677935958314,0.0645387241081489,0.840276659291954,0.00695640434460454,0.211
t5,29.448,32.445,0.0140737501404592,0.475788861422132,0.521337334360146,by_20,fp_16,5,6,0.00719641319898434,0.014729020143138,0.67177783505155,-0.00586071759638496,0.145
t6,117.876,86.193,0.0502027995892789,0.577628155182806,0.450715211581036,by_20,fp_24,5,3,0.187691704853765,0.135557808070494,0.419359666915436,0.028708151947701,27.881
t7,27.632,144.23,0.138763521790565,0.16078016082671,0.277020862782841,by_24,fp_12,4,8,0.0764294580744255,0.0885165132568395,0.536639437401412,0.108294869470578,5.46
t8,14.701,13.104,0.00639843540507277,0.528717856500629,0.472989929538947,by_20,fp_20,5,4,0.0205456702904534,0.042665415384278,0.674967292981229,-0.00754034976197104,5.586
t9,66.245,3.58,0.0266471966156919,0.948728965270319,0.874040681693238,by_16,fp_24,8,3,0.0018258014829452,0.0303620400895782,0.943276672378562,0.0113073537352019,2.718
t10,32.308,23.57,0.0175246546877046,0.578188195712087,0.523032839300313,by_20,fp_20,5,4,0.0207962981980233,0.0341983836533927,0.621848922515626,0.00385768824977772,19.518
t11,30.082,36.177,0.0142131678625555,0.454006248207791,0.555018450184502,by_24,fp_16,4,6,0.0680197632078319,0.0444985779329088,0.395478439175075,0.000778480407083837,18.186
t12,201.116,61.929,0.122724952027063,0.764568800015207,0.61886797097614,by_8,fp_12,16,8,0.226213506384692,0.539695514875917,0.704647027120314,0.0898717564618132,5.491
t13,122.455,32.434,0.187689279078195,0.79059842855206,0.507312822538214,by_12,fp_24,11,3,0.0283413356493122,0.217090592086209,0.884524658585361,0.166232608480809,5.789
t14,72.555,20.985,0.0226802874155396,0.775657472738935,0.838349991333988,by_24,fp_16,4,6,0.0102392560555818,0.0478994898933821,0.823882405984983,0.00779390621432807,0.332
t15,31.739,21.689,0.0164817698229438,0.594051808040728,0.539318014791781,by_20,fp_20,5,4,0.0397446639365282,0.0116271792781413,0.226333698589602,-0.00431266333266334,14.169
