depvar,cmse,pmse,totalr2,delta,adjdelta,bywidth,fpwidth,bydf,fpdf,pmse_oos,cmse_oos,delta_oos,r2_oos,agemse
t0,60.887,125.31,0.0301811991730711,0.327003120351026,0.267086902928933,by_24,fp_24,4,3,0.198341030938677,0.139799782183463,0.413436582507316,0.0094923161145406,0.378
t1,47.804,38.746,0.0191860229609027,0.552328134026574,0.663757762573721,by_20,fp_12,5,8,0.0905216523587977,0.186850017541879,0.673644924187058,0.000935256912685922,5.975
t2,36.903,18.538,0.012549094639886,0.665626521888133,0.704910412978975,by_20,fp_16,5,6,0.010169705331228,1e-08,9.8331169303168e-07,-0.00592527626554884,2.439
t3,72.606,148.008,0.13740000991144,0.329108760096821,0.370540863299072,by_20,fp_16,5,6,0.11681518661615,0.0782694668998903,0.401207709008515,0.123102979983897,21.584
t4,68.517,21.318,0.0285610668935794,0.762698280180331,0.70679072838118,by_16,fp_16,8,6,0.0548152788463749,0.141277042753532,0.720461880408473,0.0110606886192215,9.499
t5,81.159,43.672,0.025773898385973,0.650151004157621,0.503391754346428,by_12,fp_16,11,6,0.0664838837815476,0.109363185000927,0.621922138129075,-0.00114297312806366,8.818
t6,151.424,101.31,0.0584655152539681,0.599143763799093,0.782001327229112,by_20,fp_8,5,12,0.424762043348903,0.404333001687032,0.487679915720045,0.0284082180113361,11.564
t7,70.401,153.224,0.154669885326638,0.314817216321968,0.408002689070435,by_24,fp_16,4,6,0.0915387705605598,0.0843757744988516,0.479640694124272,0.121080834497599,0.606
t8,90.752,5.56,0.0216299310054928,0.942270952736938,0.899021252427056,by_12,fp_16,11,6,0.00358166507270719,0.0221113973920575,0.860597969680763,-0.00173734713386198,1.361
t9,70.068,35.052,0.0344942964404063,0.666552511415525,0.705775700558029,by_20,fp_16,5,6,0.0225896110411371,0.0283680773579588,0.556698669998188,0.0187808963918333,0.528
t10,54.944,7.013,0.0182539403278457,0.886808593056475,0.746062208060253,by_16,fp_24,8,3,0.0202502848757431,0.0655324396334627,0.763935163034255,0.00254576480308466,13.136
t11,23.395,25.088,0.0130357907449991,0.482540271847864,0.528083969752831,by_20,fp_16,5,6,0.0612867124511166,0.0295296954809022,0.325158153172132,0.00316899937375059,9.676
t12,236.158,37.894,0.128431412066452,0.861726971523653,0.700331940855613,by_8,fp_16,16,6,0.0910070798509673,0.384875616233695,0.808761527578686,0.0936895284333391,13.063
t13,94.216,51.643,0.187072721476458,0.645938886184603,0.593412788015349,by_20,fp_20,5,4,0.097624709341223,0.105022011544518,0.518251719472594,0.165640606351086,3.474
t14,89.374,13.407,0.0265749299717976,0.869557603058931,0.909085360891854,by_24,fp_16,4,6,0.00785490337060213,0.0791314691822493,0.909699609949482,0.00571116591847654,6.158
t15,69.749,22.651,0.0188598288974037,0.754859307359307,0.697836592174113,by_24,fp_24,4,3,0.0232802843791611,0.0849051853866891,0.784811357481301,0.0110338250930611,14.563
t16,44.19,27.416,0.0280466109255329,0.617127056391922,0.305358105337836,by_12,fp_24,11,3,0.0469810555919268,0.00250081381837308,0.0505400027965097,0.00217859117117469,2.023
t17,82.725,6.819,0.0245739165226588,0.923847493969445,0.76790620822813,by_12,fp_24,11,3,0.00332897167254886,0.0472451789662778,0.934176419564165,0.00344427215140986,0.966
t18,69.251,126.491,0.0901091209188608,0.353787127954144,0.353787127954144,by_16,fp_12,8,8,0.095583743491187,0.0264280920940287,0.216602692413153,0.0559508200368197,0.111
t19,112.403,78.572,0.122728523418614,0.588574420735698,0.517591024977859,by_8,fp_8,16,12,0.184890366757336,0.0245534318810705,0.117231601225209,0.0773125082708352,41.391
t20,41.529,50.505,0.0482903991040829,0.451235412999544,0.568153951128417,by_20,fp_12,5,8,0.0389194910029478,0.0182816294841209,0.31960264638966,0.0305664259104652,7.03
t21,192.966,16.387,0.0631066425168418,0.921725506680105,0.854815274209267,by_16,fp_20,8,4,0.00725991480647703,0.0576324413043016,0.888123729178772,0.038265737459983,0.256
t22,19.299,26.752,0.0435212019768884,0.419078847364878,0.302086540016801,by_20,fp_24,5,3,0.0305932840551757,0.0170650310980968,0.358070381699698,0.0310313670559418,1.976
t23,20.568,3.066,0.0128791359611878,0.87027164254887,0.834198572355613,by_24,fp_24,4,3,0.00119272641077528,0.0281750082249882,0.959386502719117,0.00334048043359181,7.307
t24,47.414,38.586,0.0310710843897913,0.551325581395349,0.595885332227375,by_20,fp_16,5,6,0.0213540582819838,0.0275214843750484,0.563093172554037,0.0148094250973025,17.41
t25,37.537,19.529,0.015034804312967,0.657782217081975,0.418872724973312,by_16,fp_24,8,3,0.0433461427168851,0.0540858716801831,0.555113963463436,0.00165775933150769,16.215
t26,42.248,7.296,0.031386846062303,0.852736961085096,0.77650345537421,by_20,fp_24,5,3,0.00645404028498553,0.0136817399072016,0.679474039576089,0.0114294523135579,3.731
t27,6.907,86.603,0.0585942487323901,0.073863757886857,0.137566348327474,by_24,fp_12,4,8,0.0760227984839474,0.00200833104568376,0.0257375621471829,0.0421942210641812,10.538
t28,33.906,39.417,0.0520180521277081,0.462419704594738,0.507928423228745,by_20,fp_16,5,6,0.0186789787174152,0.0491350327780938,0.724555762069138,0.0394482078807982,0.279
t29,22.944,6.399,0.0172566389268631,0.781924138636131,0.781924138636131,by_24,fp_20,4,4,0.000422414431537788,0.00808258627283365,0.950333404285237,0.00267834499889419,39.576
t30,6.315,12.937,0.00817257962194429,0.328017868273426,0.328017868273426,by_24,fp_20,4,4,0.00382154064198903,1e-08,2.61673884159107e-06,-0.0211647116440961,4.522
t31,69.174,27.757,0.014989881940365,0.713641662625992,0.475403892973302,by_12,fp_20,11,4,0.0512263601619909,0.0457960644804394,0.472015254712689,-0.0076858642220119,8.017
t32,55.629,2.998,0.017302069222755,0.948863151790131,0.917581662332235,by_20,fp_24,5,3,1e-08,0.0218003018098791,0.999999541290965,-0.00246431138957615,4.156
