depvar,cmse,pmse,totalr2,delta,adjdelta,bywidth,fpwidth,bydf,fpdf,pmse_oos,cmse_oos,delta_oos,r2_oos,agemse
t0,14.078,233.294,0.0541619693168572,0.056910240447585,0.153283876774774,by_16,fp_4,8,24,0.0869690651465035,0.00439575217457944,0.0481120884763712,0.0215515511388163,0.794
t1,23.356,17.765,0.0188804440531536,0.567982296150385,0.440976002718811,by_20,fp_24,5,3,0.0112037421875211,0.0480049950432853,0.810775525513289,-0.000309506655224778,2.991
t2,40.975,42.797,0.0146845905107188,0.489125244711837,0.489125244711837,by_16,fp_12,8,8,0.0974281229125384,0.123028264264585,0.558061691203073,-0.00359621260533038,10.879
t3,51.488,130.127,0.131394605926107,0.283500812157586,0.487079529929657,by_20,fp_8,5,12,0.123281415558357,0.0437350107316113,0.261860534937325,0.112018600324203,5.609
t4,66.377,15.717,0.0335444905478106,0.808548736813896,0.678625103515965,by_16,fp_20,8,4,0.0219700114177863,0.0825886100835469,0.789878528405176,0.0108467966167549,19.862
t5,82.797,14.021,0.0182134928201109,0.855181887665517,0.61693350090159,by_12,fp_24,11,3,0.0124933930967566,0.0357655481354007,0.741117546763922,-0.00313855426788545,1.317
t6,90.615,117.912,0.052779522593111,0.434548044138169,0.315583262228568,by_20,fp_24,5,3,0.21610876861442,0.141651400141961,0.395939549766982,0.0262417747258907,13.952
t7,74.523,168.537,0.150332217475618,0.306603307825228,0.398772480883557,by_16,fp_8,8,12,0.153134417099745,0.0392982403782376,0.204218145159347,0.103511286978452,2.585
t8,6.193,3.539,0.00537098875897537,0.636354295108919,0.567557659996945,by_24,fp_24,4,3,1e-08,1e-08,0.5,-0.00658949904693018,14.269
t9,60.749,22.45,0.0317372749550132,0.730165026021947,0.618841618080999,by_20,fp_24,5,3,0.015884082249654,0.052811809490338,0.768776824241923,0.0209410024545906,3.459
t10,44.696,50.11,0.0219104256476165,0.471446954834082,0.471446954834082,by_16,fp_12,8,8,0.0236843568892771,0.011907769619999,0.334561904214842,-0.00548625964438321,1.075
t11,11.027,6.527,0.00941271192555117,0.628175914321522,0.628175914321522,by_24,fp_20,4,4,0.00582453455981113,0.00253532904849818,0.303273972792831,-0.00212136007888275,0.759
