depvar,cmse,pmse,totalr2,delta,adjdelta,bywidth,fpwidth,bydf,fpdf,pmse_oos,cmse_oos,delta_oos,r2_oos,agemse
t0,16.432,248.189,0.0535283363252189,0.0620963566761519,0.241157503181348,by_20,fp_4,5,24,0.106883504975381,0.0169285619178114,0.136727883982544,0.00835121361788538,2.58
t1,22.972,4.742,0.0153406089229487,0.828895143248899,0.794892645201474,by_20,fp_20,5,4,1e-08,0.028091447469995,0.999999644019894,0.00180635869918266,0.782
t2,45.999,13.15,0.0113565405782973,0.777680096028673,0.636232866291373,by_16,fp_20,8,4,0.00770946325498478,0.0156011155059144,0.66927190722881,-0.0107445106528605,9.93
t3,49.534,121.604,0.125983759921647,0.289438932323622,0.39457846921015,by_20,fp_12,5,8,0.109190291140688,0.0540071825627981,0.330931486481978,0.105993744384048,7.096
t4,23.05,19.552,0.0200808938224257,0.541054410591052,0.414295129111497,by_20,fp_24,5,3,0.042295169255944,0.0124171185260725,0.226953012375292,0.00382378210501455,2.631
t5,30.152,35.85,0.0122830042465629,0.456834641374504,0.50230729505056,by_20,fp_16,5,6,0.0127126352496834,0.00996565482896994,0.439435900784709,-0.00319136338507531,0.2
t6,106.865,101.594,0.0454644600128427,0.512642773878796,0.71627335437205,by_20,fp_8,5,12,0.425830067021327,0.347372172992241,0.449264312770415,0.0120535727784135,25.032
t7,27.628,152.66,0.127299316739408,0.153243698970536,0.302817956296651,by_20,fp_8,5,12,0.188278580317935,0.0143403576662393,0.070775011501439,0.0870748426915353,24.984
t8,63.799,22.949,0.0189783965298039,0.735452114169779,0.669076112533444,by_12,fp_12,11,8,0.0164277714748897,0.0346389426334532,0.678307645954337,-0.0124867480627053,1.259
t9,74.405,8.25,0.0324554360526305,0.900187526465429,0.771796068668637,by_16,fp_24,8,3,0.0045334404685784,0.0351518086474656,0.88576509989084,0.0179202492963084,1.18
t10,5.572,29.182,0.011324859823072,0.160326868849629,0.160326868849629,by_24,fp_20,4,4,0.0135636292776964,0.00576214477899861,0.298158550446389,0.000745724235144518,1.451
t11,75.389,8.417,0.0247009804208591,0.899565663556309,0.770578154226703,by_8,fp_16,16,6,1e-08,0.0421995861240115,0.999999763030907,0.003200537355739,10.624
t12,102.676,86.014,0.113443735666473,0.544151783348349,0.781713624435974,by_24,fp_8,4,12,0.106172614203731,0.0539745817922584,0.337031076045877,0.0912242943863298,7.167
t13,155.653,149.427,0.199523826464314,0.510203880949259,0.714285550394249,by_20,fp_8,5,12,0.320947616422222,0.0646324341215332,0.167623905931821,0.165650104535574,2.086
t14,75.331,85.687,0.0325971713731776,0.467842104609423,0.840633619318805,by_24,fp_4,4,24,0.0250267597788411,0.0512582260405282,0.671930727783047,0.00593107177114949,0.555
t15,26.847,7.577,0.0106782004733714,0.779891935858703,0.726583009318984,by_24,fp_24,4,3,0.00598506777508412,0.0359702975103415,0.857346784270206,-0.00244854262236727,5.729
t16,7.056,54.54,0.0293783134027121,0.114552893045003,0.162520729684909,by_24,fp_16,4,6,0.0546484063432741,0.00108412769045252,0.0194523308377914,0.0176356079067498,3.234
t17,98.863,26.254,0.0320356068216152,0.790164406115875,0.672558766037924,by_12,fp_16,11,6,0.0637266821452759,0.136808749603656,0.682217343890326,0.0111712395219213,0.97
t18,58.033,115.285,0.0753221752861169,0.334835389284437,0.334835389284437,by_16,fp_12,8,8,0.099473169547587,0.0249785873173811,0.200708997177784,0.0439964973836842,0.841
t19,96.466,81.758,0.112532962700612,0.541262680671515,0.541262680671515,by_24,fp_20,4,4,0.0425382034715359,0.177882241772244,0.807013349308456,0.0992781998210776,45.288
t20,27.218,50.046,0.0351588063304471,0.352272727272727,0.465290806754221,by_20,fp_12,5,8,0.023434801616745,0.0162474257491206,0.409438351313327,0.0159746467105993,3.558
t21,22.468,38.756,0.0442928486506123,0.366980269175487,0.258070938495467,by_20,fp_24,5,3,0.0364770453468198,0.0103396916306929,0.220854598125011,0.030900739394038,16.869
t22,14.279,47.031,0.0478947104564902,0.23289838525526,0.154094362427696,by_20,fp_24,5,3,0.0313666876910396,0.023276039528075,0.425967749280508,0.0374944598421835,8.599
t23,29.983,4.005,0.0150047160062128,0.882164293279981,0.882164293279981,by_24,fp_20,4,4,1e-08,0.040687337882934,0.999999754223351,0.00180339304937704,0.458
t24,42.543,53.164,0.0305976976364818,0.444512940537265,0.225400542533802,by_12,fp_20,11,4,0.0382144646115106,0.020543446646607,0.349628606714111,0.00553020515405578,15.23
t25,34.173,36.292,0.0190863139837198,0.484964166607536,0.530502098329099,by_20,fp_16,5,6,0.0120274121968035,0.00552571294696691,0.314799381973756,0.00309199530664273,12.315
t26,50.206,23.448,0.0293167417382548,0.681646617970511,0.608948779215739,by_12,fp_12,11,8,0.0355799584537266,0.0079141606376153,0.181959326983834,0.00806358855774114,0.207419
t27,33.091,33.07,0.0520493506001559,0.500158703768081,0.545611933079781,by_20,fp_16,5,6,0.0363131945935395,0.0158164371176994,0.303405886412381,0.0363143594365258,4.33
t28,101.779,103.631,0.0713614649959179,0.495491942943382,0.263155139080202,by_12,fp_20,11,4,0.0960964580628234,0.0235153392411667,0.196597156561431,0.0461889096781016,3.148
t29,18.07,7.174,0.0131758591152344,0.715813658691174,0.653873061057101,by_24,fp_24,4,3,0.00345016370913032,0.0117428459317565,0.772911109077073,0.0026157822201317,15.618
t30,7.121,9.801,0.00758560433575512,0.420813142654533,0.352716825994353,by_24,fp_24,4,3,0.00190068742077165,1e-08,5.26122669011681e-06,-0.0141462453632901,0.366
t31,43.7,6.682,0.00971618136307217,0.867373268230717,0.867373268230717,by_24,fp_20,4,4,0.0195451004503038,0.0271857306155916,0.581751490301058,-0.0057256695122696,13.597
t32,32.961,23.504,0.0181720646656442,0.583742141149384,0.627259060028038,by_20,fp_16,5,6,0.0115920960443451,0.0193047769980913,0.624813293292706,0.00630009518162156,5.488
t33,159.966,25.122,0.0769626750321303,0.864269968879668,0.884273718774357,by_20,fp_16,5,6,0.0248469444798052,0.0411235663438054,0.62336286062359,-0.0220678561112451,14.834
t34,202.408,29.244,0.121942975141838,0.873758914233419,0.653696598586728,by_12,fp_24,11,3,0.0240976278116599,0.301278460977635,0.92593915582019,0.081866906293634,2.575
t35,99.245,306.017,0.265825518722811,0.244890959428715,0.244890959428715,by_16,fp_12,8,8,0.325076964060055,0.0403528712320376,0.110425770790672,0.234886355143164,7.023
t36,9.243,47.152,0.0205907402595332,0.163897508644383,0.227225422631583,by_24,fp_16,4,6,0.113469934381084,0.0322084907663659,0.221093073554068,0.0073824405303945,0.426
t37,16.076,2.539,0.00522444173694729,0.863604619930164,0.791622211644207,by_20,fp_24,5,3,1e-08,0.00590311559746071,0.999998305982173,-0.00135676030891663,4.525
t38,132.744,9.745,0.101180973825824,0.931608755763603,0.881376714003844,by_12,fp_16,11,6,0.0102635766178946,0.181587704516792,0.946502433774788,0.0644584712470262,6.458
t39,29.013,22.448,0.0370740807840877,0.563786168166184,0.563786168166184,by_24,fp_20,4,4,0.0145584172600955,0.0301726293583756,0.674534392537915,0.0193319324462066,30.286
t40,41.642,41.526,0.0755781584931063,0.50069738360908,0.273280919817821,by_16,fp_24,8,3,0.0434988532549173,0.0395465279296201,0.476203822121578,0.0529097920980901,3.823
t41,35.639,35.598,0.0200267803808117,0.500287771803978,0.615657025881987,by_20,fp_12,5,8,0.0311503624723968,0.0611028099705522,0.662338306125345,-0.000985261319577546,86.553
t42,12.442,18.47,0.008423700973432,0.402497412008282,0.50259876659575,by_24,fp_16,4,6,0.0250143828694924,0.0354147179780055,0.586054028296399,-0.00747965379299353,1.983
t43,15.958,80.396,0.0632200487769869,0.165618448637317,0.165618448637317,by_24,fp_20,4,4,0.122981096501615,1e-08,8.13133031931914e-08,0.0416809252973185,1.478
t44,36.358,18.332,0.0144057397597551,0.6648016090693,0.426520157979119,by_8,fp_16,16,6,0.0141780497216533,0.0275847373209785,0.660509972498239,-0.00366013638602758,3.776
t45,2.48,16.845,0.00498153763661595,0.128331177231565,0.0994386527666399,by_24,fp_24,4,3,0.00821107402310139,1e-08,1.21786599331655e-06,-0.00129917779961741,5.896
t46,15.515,137.509,0.143044144656017,0.101389324550397,0.252887739467765,by_24,fp_8,4,12,0.287117030727346,0.00653143435911474,0.022242358246932,0.124187930592778,2.441
t47,15.312,10.648,0.0205754016811887,0.589830508474576,0.633110976349303,by_20,fp_16,5,6,0.0106483082965725,0.0147104844207966,0.580094036208628,0.000317040530774859,0.151
t48,130.83,38.179,0.0786278793113787,0.774100787532025,0.56236943383358,by_8,fp_16,16,6,0.172017257140679,0.076634412260062,0.30819987030352,0.0503734286837607,7.396
t49,14.094,21.97,0.0058494681145558,0.390805235137533,0.390805235137533,by_24,fp_20,4,4,0.0235729672821818,0.0158318607346755,0.40177464365287,-0.00456300290331768,0.568
t50,213.713,126.534,0.165807511245686,0.628111342642257,0.296885874676495,by_8,fp_20,16,4,0.0983411783224276,0.278970148552247,0.739363302085304,0.14446167059271,13.169
t51,116.511,182.411,0.0897002737728132,0.389770575601662,0.754051633637775,by_20,fp_4,5,24,0.630124330877906,0.36509228920907,0.366847058057735,0.0613365219978953,7.993
t52,30.014,9.226,0.015731040121174,0.764882772680938,0.661237258760979,by_20,fp_24,5,3,0.00814853698310714,1e-08,1.22721265775741e-06,-0.00213569213656406,6.614
t53,134.049,85.301,0.0810440488094131,0.611119215865056,0.556970440458668,by_20,fp_20,5,4,0.0600573628026706,0.11255649055153,0.652071014952467,0.0634991029825335,2.471
t54,44.941,24.376,0.0321129259252647,0.648340233997432,0.525210067665746,by_20,fp_24,5,3,0.0130622865562815,0.0279324760768799,0.681366942573411,0.0170952382906341,8.658
t55,105.109,41.458,0.128150907335328,0.717139601683871,0.717139601683871,by_16,fp_12,8,8,0.0325265759955861,0.3517678670648,0.915360274958556,0.0905312831888021,4.314
t56,33.813,10.827,0.0113484167179786,0.757459677419355,0.65203054494967,by_20,fp_24,5,3,0.00273871832373773,0.00995070908652096,0.784173214819478,-0.00225702856121957,5.142
t57,49.397,26.925,0.0394539446878442,0.647218364298629,0.733469939269752,by_24,fp_16,4,6,0.00949744573319233,0.0705797636948284,0.881396394791588,0.0207700964190702,0.328
t58,40.691,59.781,0.0240301880409022,0.404998407516522,0.521317739453232,by_20,fp_12,5,8,0.0311879895839753,0.012548508964801,0.2869116042933,0.00221736034481368,1.144
t59,54.215,66.019,0.0653119176537888,0.45091238751102,0.472534280852041,by_12,fp_8,11,12,0.085294174373978,0.022671967269465,0.209991455880112,0.0369194399125291,19.88
t60,7.389,10.902,0.00341039393740674,0.403969165163195,0.403969165163195,by_24,fp_20,4,4,0.00986041793396497,0.00434970043539495,0.306098817922154,-0.00833081327029372,0.404
t61,38.598,103.201,0.0338587964698227,0.272202201708052,0.272202201708052,by_24,fp_20,4,4,0.0969932290863784,0.058458035481439,0.376053778938132,0.0192815660733561,1.515
t62,22.996,9.153,0.0303672621611514,0.715294410401568,0.653295454545454,by_24,fp_24,4,3,0.0186551548469048,0.0161612674117533,0.464185185131546,0.0194550852417129,0.067
t63,25.853,11.844,0.0141952762201372,0.685810541952941,0.723707415390645,by_20,fp_16,5,6,1e-08,0.0240649184228421,0.999999584457521,-0.00674715058941966,2.115
t64,61.098,104.366,0.042506491518248,0.36925252622927,0.584201191070003,by_20,fp_8,5,12,0.165343734895432,0.117498535849946,0.415420706177688,0.0196520099450913,13.11
t65,150.819,55.447,0.14752769369506,0.731186913984854,0.597369607566785,by_12,fp_16,11,6,0.020699555295228,0.178233656632997,0.895947212159343,0.125489230074787,0.499
t66,122.642,13.543,0.0311924199599626,0.900554392921394,0.711794760678585,by_12,fp_24,11,3,0.006119343826269,0.0585150589807226,0.905323735340414,0.00565984901644723,26.118
t67,109.464,82.629,0.0741497822499564,0.569848979400603,0.490696396061707,by_12,fp_12,11,8,0.107334242071324,0.333872444250986,0.756725712916975,0.047546638521378,5.353
t68,7.236,2.852,0.00225940790593159,0.717287866772403,0.717287866772403,by_24,fp_20,4,4,0.00342917082249272,0.00975553491862557,0.739912980249655,-0.00300939491804608,0.104
t69,34.634,4.644,0.0113155074854415,0.881765874026172,0.856450456242736,by_20,fp_20,5,4,0.00177788718668137,0.00906777611085219,0.836073909183066,-0.00432759814082972,0.341
t70,54.077,92.379,0.127449719080891,0.369237177036106,0.483634074930325,by_20,fp_12,5,8,0.212507315072233,0.0122694228137004,0.0545849313816747,0.101820366851231,2.086
t71,46.176,10.334,0.0229171166890974,0.817129711555477,0.899363106947393,by_24,fp_12,4,8,0.0159618125752374,0.022548090056363,0.585514076004454,0.00885876836372756,2.364
t72,23.2,47.778,0.0323381302900952,0.326861844515202,0.421419748601322,by_24,fp_16,4,6,0.0259482573735993,0.00841213748243264,0.244820745444836,0.0151849052366705,42.462
t73,9.026,96.479,0.0269130070165798,0.0855504478460736,0.130197636868174,by_20,fp_12,5,8,0.083918760062471,0.0107124032157927,0.113201643567382,0.0106005022881569,8.546
t74,25.612,47.679,0.0241562520479662,0.349456277032651,0.517921599951468,by_24,fp_12,4,8,0.0129403770561417,0.0235781652085164,0.645649134558552,0.0037369733599214,8.09
t75,73.519,31.035,0.0300380042216163,0.703167741071599,0.542219501581987,by_16,fp_20,8,4,0.103851584024282,0.0760670935832906,0.422785975279361,0.00924217360211266,18.523
