depvar,cmse,pmse,totalr2,delta,adjdelta,bywidth,fpwidth,bydf,fpdf,pmse_oos,cmse_oos,delta_oos,r2_oos,agemse
t0,16.173,281.726,0.0633536355733602,0.0542902124545567,0.216026206852028,by_20,fp_4,5,24,0.0804918465889284,0.0105423335758832,0.115806321941901,0.0307320333370538,3.605
t1,38.903,35.486,0.026351610002048,0.522967105351598,0.636900547217459,by_20,fp_12,5,8,0.0355644445754033,0.110434282092182,0.75640578937118,0.00749504788910316,0.67
t2,31.988,8.692,0.00874402242350841,0.786332350049164,0.64789759377785,by_16,fp_20,8,4,0.00461281818471293,0.0112019554709766,0.708322212815646,-0.0103584040505704,0.04314
t3,91.548,102.749,0.136589613043122,0.471175571419013,0.244710247248286,by_12,fp_20,11,4,0.126793118868677,0.0617115147122893,0.327373993625378,0.125249808531296,2.897
t4,22.92,16.859,0.0277918061694289,0.576183413358807,0.504860642015918,by_24,fp_24,4,3,0.0152177633461384,0.00100110582081192,0.0617247608638401,0.0104046183876204,4.766
t5,66.817,41.495,0.0235417643737052,0.616893788315237,0.547036140501213,by_16,fp_16,8,6,0.0232872365621983,0.0544136174103422,0.700296259672667,-0.000992429436211806,6.15
t6,145.283,34.367,0.0578423423575731,0.808700250487058,0.535516030500586,by_12,fp_24,11,3,0.0657123887891592,0.0595630412746403,0.475456689666173,0.0367816072489114,23.407
t7,40.846,158.142,0.14543459785291,0.205268659416648,0.436575459598119,by_24,fp_8,4,12,0.162843834041266,0.031636217836117,0.162670759960837,0.119124209697201,9.944
t8,53.715,13.406,0.0160727249597168,0.800271152098449,0.593001882282806,by_12,fp_20,11,4,0.00888481057256763,0.0138807090095774,0.609725113432685,-0.00147050188589826,0.45
t9,37.908,51.972,0.0372683291326612,0.421762349799733,0.538538581200588,by_20,fp_12,5,8,0.020633429969859,0.014488188077098,0.412514823711354,0.0212228765569213,3.321
t10,44.873,9.896,0.0161541875232555,0.819313845423506,0.629687492691324,by_16,fp_24,8,3,0.00150952804037363,0.0107060233476761,0.876425714041007,-0.00501762840219167,0.729
t11,13.946,15.21,0.0107944986786611,0.478323501166141,0.523872131024379,by_20,fp_16,5,6,0.0535094792479662,0.0206120534905405,0.2780845555806,-0.00261637532735559,8.796
t12,105.963,113.766,0.114728993014301,0.482244036972817,0.690918100876664,by_20,fp_8,5,12,0.286301183626867,0.114001546109699,0.28478833053355,0.0981379194809116,9.47
t13,104.505,62.055,0.181506257514555,0.627431556195965,0.668971145998368,by_20,fp_16,5,6,0.122323132251102,0.08266173222937,0.403257735339991,0.165510808625106,0.027635
t14,59.649,5.134,0.0211417677261622,0.920750814256827,0.897053884290892,by_24,fp_24,4,3,0.000532181976304336,0.02520988500817,0.979326369687978,0.0115798938883828,2.416
t15,48.842,25.349,0.0174131188245624,0.658327829521101,0.742942035452075,by_24,fp_16,4,6,0.00741235663082318,0.0425979752513973,0.851783494493097,0.00305724454822787,24.518
t16,4.312,40.925,0.0310086687511112,0.0953202024891129,0.0953202024891129,by_24,fp_20,4,4,0.0577725826340375,1e-08,1.730924568912e-07,0.0218240007299187,1.913
t17,21.143,25.66,0.0188476823811949,0.451744546289768,0.39729039046939,by_20,fp_20,5,4,0.0217192424788586,0.00240029877150516,0.0995167671967625,0.00430976344248846,3.683
t18,74.297,111.473,0.0902784061441421,0.399940786994671,0.326476357246788,by_12,fp_12,11,8,0.0396260439801419,0.111536699285986,0.737858396030967,0.0488610467783147,4.083
t19,46.966,76.753,0.101856865841236,0.379618328631819,0.478587247455877,by_24,fp_16,4,6,0.0559344475112634,0.0732542212691338,0.567032867206456,0.0869299356476516,34.914
t20,40.966,43.392,0.0500956066779086,0.485620806562507,0.5311568083396,by_20,fp_16,5,6,0.0196131606586832,0.0387251334765696,0.663802979682408,0.0281387353850832,2.396
t21,143.413,63.791,0.0671621854279563,0.692134321731241,0.71035891585148,by_12,fp_8,11,12,0.0280117986926146,0.0350846596641173,0.556048002975971,0.00918228218110484,7.113
t22,18.308,30.559,0.0464007677096526,0.374649559007101,0.264414906676809,by_20,fp_24,5,3,0.0188254647809846,0.031359825887376,0.624880826029505,0.0309167271594573,4.483
t23,13.745,24.367,0.0166742763626406,0.360647565071369,0.310946469473744,by_20,fp_20,5,4,0.0590468992442311,0.00882538065692706,0.130029235348796,0.000154668003258585,5.669
t24,31.598,65.742,0.0333189403660638,0.324614752414218,0.535645570049415,by_20,fp_8,5,12,0.0276688809741339,0.013658627827531,0.330497245625915,0.0152375824984046,35.505
t25,19.376,22.733,0.0133582199666602,0.460139162649315,0.389963772977325,by_24,fp_24,4,3,0.0149370141519922,0.0195457101718208,0.566826158753442,0.000976252670830124,9.253
t26,21.385,58.052,0.03879030150877,0.269207044576205,0.269207044576205,by_24,fp_20,4,4,0.0768169854365733,0.00742649031541276,0.0881550796559777,0.0235487303212975,20.87
t27,31.857,56.121,0.0578655026598021,0.362101889108641,0.576693835619538,by_20,fp_8,5,12,0.0839330472623379,0.0117298312997333,0.122616332228831,0.0440437933612385,12.306
t28,12.145,71.637,0.0367755220267651,0.144959537848225,0.112807794837499,by_24,fp_24,4,3,0.0370561769067675,0.00794149370599062,0.176486773600653,0.0271279051744114,2.978
t29,30.373,28.168,0.0367723698658736,0.518832954681335,0.392823731780185,by_20,fp_24,5,3,0.038193438920917,0.0193730596717868,0.336533576739757,0.00391532739257128,106.573
t30,8.926,18.306,0.00758735857819789,0.327776145710928,0.26777464450711,by_24,fp_24,4,3,0.0160924360076942,0.0113518303524476,0.413632130058839,-0.0101669023718574,4.197
