depvar,cmse,pmse,totalr2,delta,adjdelta,bywidth,fpwidth,bydf,fpdf,pmse_oos,cmse_oos,delta_oos,r2_oos,agemse
t0,15.497,309.056,0.0651833311411355,0.0477487498189818,0.193994600481534,by_20,fp_4,5,24,0.0891467160805073,0.0107073408172914,0.107229902819576,0.0316592090179308,2.421
t1,42.166,21.372,0.0218834627331767,0.663634360540149,0.542076980433497,by_20,fp_24,5,3,0.0213862205447781,0.0755941792503745,0.779478940178105,0.000301778543189579,2.556
t2,62.166,29.351,0.0158823795768504,0.679283630363757,0.514329681967105,by_16,fp_20,8,4,0.0655564147334529,0.0796728352574001,0.54860047313071,-0.00517069727711439,8.456
t3,56.035,129.735,0.128376586299514,0.301636432147279,0.408658513795005,by_20,fp_12,5,8,0.114632067221823,0.0568259129311471,0.331427635391765,0.120653715989229,7.344
t4,67.408,34.162,0.0344476602907795,0.663660529683962,0.596756297363016,by_16,fp_16,8,6,0.0587627823256485,0.152434881157334,0.721764051000577,0.0161258923593337,1.874
t5,55.444,2.906,0.0117038114849956,0.950197086546701,0.905119498498106,by_16,fp_20,8,4,1e-08,0.0129663380725362,0.999999228772825,-0.00346112764788242,1.354
t6,163.985,176.62,0.067775315295092,0.481452121959455,0.816736325263451,by_20,fp_4,5,24,0.795523093819078,0.655954031435595,0.451921714798297,0.0272341963887841,48.547
t7,75.586,169.083,0.153035257662402,0.308931658689904,0.251091253363452,by_16,fp_16,8,6,0.155445056949784,0.0426882871690319,0.215452312476151,0.122653558901811,4.457
t8,34.527,16.497,0.0128753434233755,0.676681561618062,0.770045246598142,by_20,fp_12,5,8,0.0373728164959188,0.0762857525738776,0.671183468155678,-0.00510580567134999,32.059
t9,35.05,87.656,0.0421078915470952,0.2856421038906,0.657454590927564,by_20,fp_4,5,24,0.0304030788287022,0.011804043954434,0.279669476999989,0.00765644727184989,3.267
t10,22.943,7.249,0.0123541784729045,0.75990328563858,0.655052629575347,by_20,fp_24,5,3,0.00481103860743626,0.0175053514067289,0.784416807360757,-0.00478474368736603,2.336
t11,17.795,4.487,0.00995349947356106,0.798626694192622,0.704101820100237,by_20,fp_24,5,3,0.00920546529760102,0.00145018611646219,0.136095491501181,-0.000820581232872097,15.515
t12,118.555,90.849,0.113751178962366,0.566154419208802,0.757981890399354,by_20,fp_8,5,12,0.227046965645737,0.104827760623008,0.315865452610938,0.0933930848364004,3.971
t13,133.392,145.503,0.229132609701665,0.478287527564137,0.687522952093424,by_20,fp_8,5,12,0.283303333705772,0.0597668284090094,0.174211677403216,0.200456964625176,6.593
t14,68.639,19.97,0.0267076504712537,0.774627859472514,0.774627859472514,by_24,fp_20,4,4,0.00708781009880388,0.0233282464405471,0.766971432025254,0.00574615065664097,2.806
t15,29.134,9.177,0.0125641310665822,0.760460442170656,0.760460442170656,by_24,fp_20,4,4,0.00406466552137841,0.0406373633304725,0.909072012484057,0.000317700822867528,13.577
t16,3.516,30.533,0.0274070684181496,0.10326294457987,0.10326294457987,by_24,fp_20,4,4,0.0298399631562618,0.000408536210205312,0.0135059992648167,0.0153286669262493,8.033
t17,60.333,26.774,0.0291360214543816,0.692630902223702,0.643205526622992,by_20,fp_20,5,4,0.0214716165550352,0.0729637213594502,0.772631548430753,0.017318315835913,0.412
t18,41.491,52.516,0.068066283700609,0.441360749731403,0.283170560253339,by_16,fp_20,8,4,0.058669493095199,0.011555185058602,0.164545931179559,0.0428093496487716,7.177
t19,74.947,98.943,0.107652784470175,0.43100235781241,0.602378263682652,by_24,fp_12,4,8,0.0552505017872421,0.133907559306449,0.707913575198489,0.0928145807320048,40.042
