depvar,cmse,pmse,totalr2,delta,adjdelta,bywidth,fpwidth,bydf,fpdf,pmse_oos,cmse_oos,delta_oos,r2_oos
t18,18.471,51.723,0.0584632435507114,0.263142148901616,0.299982947209433,by_20,fp_16,5,6,0.0322751273993044,0.013719915377609,0.298291175511103,0.0361029992871493
t19,77.526,74.211,0.103652477232791,0.510923505802804,0.510923505802804,by_24,fp_20,4,4,0.0440362317049078,0.145477701281831,0.767635914621701,0.0916403855744756
t20,46.039,37.154,0.0445089769908922,0.553399925474499,0.597903914251825,by_20,fp_16,5,6,0.0110284539192803,0.0451030926236021,0.803524851914512,0.0294949780984975
t21,16.227,42.002,0.0404410913171682,0.278675574026688,0.481115992231935,by_20,fp_8,5,12,0.0316174159256765,0.0171155594954969,0.351211050578713,0.0278192484205299
t22,5.798,31.991,0.0478838576400384,0.15343089258779,0.22479511871241,by_20,fp_12,5,8,0.0430811136808669,0.013766583417507,0.242166070398317,0.0309995111908332
t23,40.484,2.394,0.0189352408146893,0.944167171976305,0.863787658957071,by_16,fp_24,8,3,0.0080314337974261,0.00959141343375758,0.544260147519496,0.00298675254603853
t24,18.483,33.739,0.0218258906157766,0.353931293324653,0.396640831494351,by_20,fp_16,5,6,0.0139870776447368,0.0180664622142952,0.563633916682823,0.00735930677010321
t25,18.548,18.353,0.0107607630044787,0.502642204818298,0.377480343805331,by_20,fp_24,5,3,0.0232446088958885,0.0194276260998308,0.45527556974177,0.00134972236978859
t26,10.344,20.346,0.0279107104141286,0.337047898338221,0.549584252052174,by_20,fp_8,5,12,0.0372024523679354,0.00123730697442248,0.032188208136336,0.0171565361363312
t27,71.256,30.639,0.0587717301101412,0.699308111291035,0.367655253544672,by_8,fp_20,16,4,0.0176886355054698,0.0582348556489432,0.767020256359198,0.0397903870639353
t28,53.071,77.497,0.0560560857251103,0.406462532933031,0.599060000348043,by_12,fp_4,11,24,0.0350637089655125,0.0225120640513352,0.39099890234644,0.0336322507251138
t29,23.7,5.326,0.0163751277033262,0.81650933645697,0.625285819819186,by_16,fp_24,8,3,0.00165707739358889,0.0139922079799172,0.894111625289019,0.00264236349244296
t30,6.591,2.243,0.0044306347604076,0.746094634367218,0.746094634367218,by_24,fp_20,4,4,1e-08,1e-08,0.5,-0.011060068542607
t31,43.381,15.078,0.0116648069529759,0.742075642758172,0.851944226237235,by_24,fp_12,4,8,0.00736190497877143,0.0321084121340856,0.813482497297358,-0.0018360993986275
t32,45.45,13.506,0.0173776309599059,0.770913901892937,0.843365110291559,by_20,fp_12,5,8,0.00833897944258488,0.0394750229465136,0.825595452672539,0.00532307392972953
t33,62.59,47.966,0.0535713928659095,0.566138427584211,0.862324123559837,by_20,fp_4,5,24,0.0282055941839382,0.02716063769207,0.490563232710072,0.00992513073447066
t34,26.071,98.235,0.104007046334967,0.209732434476212,0.175132124965783,by_20,fp_20,5,4,0.108275295724985,0.0201867637136033,0.157141834731784,0.0852646758144275
t35,22.361,298.111,0.23591129500196,0.0697752065703088,0.101134470567838,by_24,fp_16,4,6,0.308980789606141,0.0170654382636929,0.0523405480725446,0.227308300797951
t36,3.275,12.658,0.0162648716452752,0.205548233226637,0.171488414713968,by_20,fp_20,5,4,0.0358516255407283,1e-08,2.7892730273462e-07,0.0084795138881183
t37,20.517,3.629,0.00661446066570097,0.849705955437754,0.606593081699024,by_12,fp_24,11,3,0.000753617505130144,0.0110973806575267,0.936408942539133,-0.00146591413962938
t38,147.047,44.155,0.122781540749109,0.769066223156662,0.879022365313825,by_12,fp_4,11,24,0.0293845495743936,0.305691423046744,0.912304814503611,0.0714104004244159
t39,39.111,8.32,0.035126092139576,0.824587295228859,0.789945668639292,by_20,fp_20,5,4,0.00771670570145766,0.0140114219883873,0.644851787894077,0.0192600162079057
t40,24.38,18.827,0.0640773090412113,0.564260420765154,0.437244059183978,by_20,fp_24,5,3,0.0338039100926292,0.0347313159299183,0.506765906316439,0.0514603674802304
t41,24.714,15.44,0.015348171302073,0.615480400458236,0.489897054353715,by_20,fp_24,5,3,0.00351578864988344,0.0091689902639509,0.72283406169192,0.00371729477616634
t42,27.555,20.372,0.0131580712348821,0.574936883176498,0.574936883176498,by_16,fp_12,8,8,0.00606754344522287,0.0110319054822696,0.645161462749395,-0.00327070548459241
t43,14.533,70.214,0.0637752000096512,0.171486896291314,0.171486896291314,by_24,fp_20,4,4,0.102483924748966,1e-08,9.75762691439882e-08,0.0435886553425133
t44,30.586,44.141,0.0188708930496543,0.409303196970305,0.274286431702655,by_12,fp_16,11,6,0.0418839099136089,0.0936682056646999,0.691012495563653,0.00784551363145292
t45,14.093,11.546,0.00527608167769327,0.549670423963493,0.313998826561305,by_16,fp_24,8,3,0.0227224770595249,0.00701060747557136,0.235784735596342,3.97124131179538e-06
t46,15.204,142.971,0.155999895963969,0.0961213845424372,0.241866976344633,by_24,fp_8,4,12,0.249201110786425,0.00406976329845488,0.0160688168868994,0.140093774258988
t47,7.654,29.7,0.0227623673772904,0.204904427905981,0.204904427905981,by_24,fp_20,4,4,0.0333052646733456,0.00204173113931516,0.0577625083086649,0.0142858955364524
t48,116.025,14.984,0.0744720532220335,0.885626178354159,0.659379066952336,by_8,fp_20,16,4,0.0294949176443459,0.16122247027865,0.84534751673374,0.0532878855147765
t49,15.236,49.159,0.012005902250905,0.236602220669307,0.426552690334487,by_20,fp_8,5,12,0.0156645436799192,0.00231113994762921,0.128570350675693,-0.00487691880647101
t50,87.867,228.152,0.160605131806164,0.278043408782383,0.697953542312611,by_24,fp_4,4,24,0.151884740788009,0.038658295133709,0.202884849329215,0.147942386504695
t51,26.07,44.971,0.0647473147736437,0.366971185653355,0.465114896046434,by_24,fp_16,4,6,0.0291554268035098,0.0428421372627027,0.595049816175766,0.0509009169507952
t52,43.725,2.387,0.0179073199836368,0.948234732824427,0.936120105975861,by_20,fp_20,5,4,1e-08,0.0333683192178799,0.999999700314633,0.00656049617463117
t53,84.975,74.57,0.0747616203250238,0.532608355009558,0.577602809561572,by_20,fp_16,5,6,0.0478585484089084,0.0473274205323242,0.497210051636328,0.0515165348047832
t54,21.66,20.668,0.0314090060113957,0.511718011718012,0.557051007286755,by_20,fp_16,5,6,0.0208184621638532,0.0213704183399996,0.50654148877091,0.022635433257025
t55,130.266,16.621,0.13060892033087,0.886844989685949,0.886844989685949,by_16,fp_12,8,8,0.0126457465906457,0.306037118587215,0.960318711884343,0.094810493084752
t56,15.476,19.854,0.00906190180622164,0.438041324653269,0.483307829237063,by_20,fp_16,5,6,0.00654857207033532,0.00349529512646374,0.34800292138248,0.000126522153967024
t57,42.873,42.19,0.0453108932122293,0.504014671478786,0.603847905389227,by_24,fp_16,4,6,0.0223384005805177,0.072225742753829,0.763775149936729,0.0348067181755031
t58,33.608,29.979,0.0191847776002493,0.528535706984132,0.472807717874138,by_20,fp_20,5,4,0.0180939451267625,0.0152819873559322,0.457874468791422,0.00614295787248764
t59,16.316,68.677,0.0512464798470425,0.191968750367677,0.363131216650562,by_20,fp_8,5,12,0.215434379943535,0.0636960454409853,0.228194563001292,0.0314891804399194
t60,10.618,7.786,0.00271832233871619,0.576939795696588,0.505635099526969,by_24,fp_24,4,3,0.0158051720659635,0.00902952463780982,0.363585057853269,-0.00495328683970575
t61,26.502,53.904,0.0268538661714307,0.329602268487426,0.329602268487426,by_16,fp_12,8,8,0.0382883582338576,0.00783479293987344,0.169866818300474,0.0105502647930906
t62,21.243,13.929,0.0335864454925408,0.603974752644149,0.695830194241541,by_24,fp_16,4,6,0.01784477668522,0.00392038802845762,0.180122139208714,0.0200350754891138
t63,12.531,37.219,0.0138420720476792,0.251879396984925,0.446914556256631,by_20,fp_8,5,12,0.0174764143170312,1e-08,5.72199428132148e-07,-0.00505039334054058
t64,41.418,127.328,0.0452365683057449,0.245445817974945,0.609584269552675,by_20,fp_4,5,24,0.140838289759379,0.054837885014832,0.280248145069827,0.0273837486799912
t65,115.009,43.088,0.129405764024172,0.727458459047294,0.762074624459135,by_20,fp_16,5,6,0.007419049190589,0.204092543965322,0.96492367590877,0.113496067250189
t66,87.721,12.407,0.0221290476172029,0.876088606583573,0.837187218533961,by_12,fp_12,11,8,0.0751850770726883,0.166559539774341,0.68898965340658,-0.00359717840620299
t67,30.666,90.163,0.0643807423583076,0.253796687881221,0.620142079661341,by_20,fp_4,5,24,0.258572597909014,0.0529500957148615,0.169971872992316,0.040813994538102
t68,4.077,2.394,0.00145160230009952,0.630041724617524,0.718667371760973,by_24,fp_16,4,6,0.00287724591626337,0.0079648100448888,0.734621742723637,-0.00355146084408453
t69,12.113,6.467,0.00461557679518855,0.651937567276642,0.584162554053402,by_24,fp_24,4,3,0.0066284464612314,0.00355019407999579,0.348788629052791,-0.00711090880431864
t70,72.39,75.381,0.150679243688668,0.489879611019753,0.535399293678235,by_20,fp_16,5,6,0.106586843372614,0.0586589634463048,0.354980042008479,0.124085907978709
t71,65.357,1.072,0.0287492453579416,0.983862469704497,0.958093693042165,by_16,fp_24,8,3,0.000616516200705353,0.0411280895367412,0.985231236711566,0.013716517956107
t72,22.459,28.889,0.0226991363602247,0.437388019007556,0.608587261370873,by_24,fp_12,4,8,0.016448990736889,0.0118552044581295,0.418849727980112,0.00829277037936826
t73,12.801,11.438,0.0164141384995303,0.528115846363299,0.456336521894124,by_16,fp_16,8,6,0.00390508138920787,0.0226965422114884,0.853201389214993,0.00238466287250372
t74,22.498,14.811,0.0122959397562769,0.603018038542979,0.532547460114567,by_24,fp_24,4,3,0.0068298229496665,0.0253578988918833,0.787812788264805,0.00338399943498546
t75,32.074,2.522,0.0206305239933276,0.927101399005665,0.96217189140543,by_24,fp_12,4,8,0.00411481951716375,0.0421741765457423,0.911105881156468,0.00399299788720497
t76,65.43,9.939,0.0429824836074358,0.868128806273136,0.797975486310141,by_20,fp_24,5,3,0.00351354671843929,0.0511322388539838,0.935703244419778,0.0299474209058431
t77,7.408,14.868,0.00380590339664332,0.332555216376369,0.499124107263172,by_24,fp_12,4,8,0.00486572335528046,0.00115532761322745,0.191881387364133,-0.00238791459244148
t78,371.098,47.72,0.186122650810741,0.886060293492639,0.849752583504498,by_12,fp_12,11,8,0.0706692251109732,0.552809821641776,0.886653408035061,0.143544800514202
t79,24.862,21.779,0.0166147264735278,0.533050320533436,0.773994707622062,by_24,fp_8,4,12,0.024639297268619,0.00750675922009536,0.233520376682309,0.00137715522484261
t80,12.487,27.51,0.0157474502242715,0.312198414881116,0.253971159517563,by_24,fp_24,4,3,0.0156219119935841,0.00120588639495922,0.0716603780908269,0.00645755745710197
t81,0.452,2.265,0.00238839014082847,0.16635995583364,0.130184331797235,by_24,fp_24,4,3,0.00170502605067124,1e-08,5.86497862966778e-06,-0.00264967275344352
t82,15.164,6.448,0.00287698224932511,0.701647233018693,0.585241599341327,by_20,fp_24,5,3,0.011033083331718,0.0170555998674684,0.607205391100798,-0.00241927301599021
t83,63.906,53.78,0.104320168392225,0.543021259962952,0.471239166449545,by_24,fp_24,4,3,0.0975113072745349,0.0271432514008094,0.217747763814258,0.0913506746504319
t84,84.256,38.993,0.0387894504877337,0.683624207904324,0.370795565732861,by_12,fp_24,11,3,0.030731867223509,0.0990387499970188,0.763183162092199,0.0156611261355998
t85,60.145,1.35,0.0186112747407032,0.978046995690707,0.893087831316356,by_8,fp_24,16,3,1e-08,0.0256642240304542,0.99999961035268,0.00115391915902474
t86,37.363,44.571,0.0190546542940526,0.456013376620207,0.667980709493736,by_20,fp_8,5,12,0.0289821169334632,0.0163707176555214,0.360963494429466,0.00124503161520417
t87,256.721,30.408,0.177090611211316,0.894096381765687,0.894096381765687,by_16,fp_12,8,8,0.083420644998301,0.105710123307736,0.558926103111283,0.10229865689318
t88,32.8,38.283,0.0530271975912898,0.461432409999578,0.406676688932629,by_20,fp_20,5,4,0.0873898814563251,0.00988209111156202,0.101592379086023,0.038106567522359
t89,49.894,99.804,0.122830924916139,0.333297706048177,0.749969937469938,by_24,fp_4,4,24,0.168972351671318,0.0346189892931337,0.170041560358789,0.0996945333017435
t90,34.246,13.403,0.0262821647989734,0.718713928938698,0.754065271880539,by_20,fp_16,5,6,0.00607038532586168,0.0552355752706918,0.900982135068234,0.0101992258032387
t91,20.643,5.653,0.0100771202780133,0.785024338302403,0.732532144166736,by_24,fp_24,4,3,0.0111957447148747,0.00320258485358904,0.222427528024054,-0.000595462837632121
t92,30.178,29.893,0.0149213600841816,0.502372192905062,0.858300823374937,by_24,fp_4,4,24,0.0102553476156182,0.0280409983480372,0.732210806081842,-0.000776100354638043
t93,6.02,54.158,0.0184958597418046,0.100036558210642,0.181878606604429,by_24,fp_12,4,8,0.0652611108620046,0.0115021891596788,0.149839691055879,0.0107659309648268
t94,14.485,16.401,0.00760393522692467,0.468982710613223,0.585592642191172,by_20,fp_12,5,8,0.0276338819615648,0.0582336158086875,0.678179955406384,0.000522394898302969
t95,9.194,16.578,0.00586817588474645,0.356743752910135,0.356743752910135,by_24,fp_20,4,4,0.0044023088355285,0.00549382929205056,0.555148808679224,-0.00282474299310831
t96,1.065,7.442,0.00414196525184918,0.125191019160691,0.125191019160691,by_24,fp_20,4,4,0.00446442933488367,1e-08,2.2399229219811e-06,-0.00145976720187702
t97,43.492,185.644,0.177076636471634,0.189808672578731,0.584313339125294,by_24,fp_4,4,24,0.104122461498023,0.185183726294612,0.640095974813182,0.154635177968378
t98,13.685,24.764,0.0182465549443535,0.355926031886395,0.306563620071685,by_20,fp_20,5,4,0.0150070829014124,0.0203383593072346,0.575416745026859,-0.00111906400399664
t99,43.122,15.992,0.0163248959884619,0.72947186791623,0.574148536734748,by_16,fp_20,8,4,0.0232269872038905,0.0529434058405341,0.695065414847684,0.00326212451285623
t100,32.188,60.696,0.0502648839652663,0.346539770035744,0.459022004192633,by_20,fp_12,5,8,0.0711279581609835,0.0126845122119127,0.151343972507636,0.0386872366969709
t101,66.708,26.142,0.0598264004768649,0.718449111470113,0.649838168786668,by_12,fp_12,11,8,0.0127274163673011,0.0649632468976128,0.836178302096579,0.0409386201993077
t102,20.991,17.713,0.0103824770544896,0.542347044233154,0.47056230151317,by_24,fp_24,4,3,0.00822574500202289,0.00662334783371477,0.446043937295227,0.00492701092063585
t103,71.647,38.566,0.0257033167899655,0.650077577055338,0.650077577055338,by_16,fp_12,8,8,0.0561339398236779,0.080381343783856,0.588808385843034,0.0117606092973387
t104,30.346,3.399,0.00981830002523,0.899273966513558,0.87718512201996,by_20,fp_20,5,4,0.0100999855250754,0.0428380588701847,0.809211208301081,0.00109553829774467
t105,20.204,13.237,0.0111327594212786,0.604168535629915,0.709481733145463,by_20,fp_12,5,8,0.0442581187060735,0.0256301918182333,0.366730739746803,-0.00885016241083436
t106,8.772,47.756,0.0141155510242574,0.155179733937164,0.155179733937164,by_24,fp_20,4,4,0.0138726799816824,1e-08,7.20840731913138e-07,-0.00997260902997943
t107,19.514,37.091,0.0307930441529472,0.344739863969614,0.239929179457124,by_20,fp_24,5,3,0.0503941729806865,0.0415591550513412,0.451959226933755,0.0170260213908
t108,42.858,49.695,0.0347294425802597,0.463064406340151,0.564010106858978,by_16,fp_8,8,12,0.0815852237795822,0.0290931718455325,0.262862247697154,0.0145229011841745
t109,14.706,29.714,0.0697387076524047,0.331067086897794,0.426071504452128,by_24,fp_16,4,6,0.0786100557904459,0.0110632612593865,0.123372945524459,0.0573824775594287
t110,14.996,34.83,0.0184356724791773,0.300967366435195,0.462682422634291,by_24,fp_12,4,8,0.0651672694477765,0.0371304560564749,0.362964629696794,0.00949803627733625
t111,26.838,51.76,0.0183460749664531,0.341459070205349,0.608691050395391,by_24,fp_8,4,12,0.125062984131183,0.0726877582406233,0.367572618786723,0.00228275911029918
t112,3.442,0.06,0.00114767406645696,0.982866933181039,0.977285633162976,by_24,fp_24,4,3,0.000495700990426284,0.00109642407254462,0.688654489552909,-0.00301694125153307
t113,67.418,46.078,0.133829723550342,0.594012123775287,0.637122813428299,by_20,fp_16,5,6,0.0258114447246848,0.159979440615542,0.861072599565808,0.120383430890134
t114,14.445,20.946,0.0459027796860709,0.408154615580232,0.35554735093225,by_20,fp_20,5,4,0.0252557025824275,0.0221254765469798,0.466967622028798,0.0285757627331299
t115,46.355,57.195,0.106796702469867,0.447658136166103,0.181024719803179,by_12,fp_24,11,3,0.0464363846631086,0.0508268855394416,0.522570189482575,0.0885431724578043
t116,269.962,35.532,0.106459788176598,0.883690023371981,0.669536987205083,by_4,fp_12,30,8,0.0866639664816993,0.0547843322445831,0.387309941073216,0.0450325545353478
t117,11.898,86.6,0.0260569740229257,0.120794330849357,0.180209926843676,by_20,fp_12,5,8,0.087441545300148,0.0499814651926318,0.363705212201401,0.0111177790490373
t118,10.305,22.788,0.0632633167340315,0.31139515909709,0.31139515909709,by_24,fp_20,4,4,0.0492876462305762,0.0277159658865499,0.359930724345666,0.0554233169922609
t119,87.485,31.918,0.0408467684142626,0.732686783414152,0.766851716581446,by_20,fp_16,5,6,0.0990219297553013,0.221304340436939,0.690871655028873,0.0258521840771527
t120,24.203,20.27,0.0140045190793813,0.544217840037776,0.588957204503423,by_20,fp_16,5,6,0.0593233335079363,0.0174699950067857,0.227493655304139,0.000512839755670735
t121,4.695,4.147,0.00590652063357595,0.530988464148383,0.459198643758354,by_24,fp_24,4,3,0.0025135305689945,0.0054022428689442,0.682465574753863,-0.00148221011402994
t122,30.084,20.029,0.0239548814517929,0.600323269411131,0.290600217019619,by_12,fp_24,11,3,0.00766544506102818,0.0261355344582113,0.773218256687945,0.0182509164855962
t123,13.01,17.745,0.0206557673868517,0.42302064704926,0.42302064704926,by_24,fp_20,4,4,0.00894138922767418,0.0230410088301811,0.720427804960108,0.0126822803182403
t124,14.309,100.369,0.111727740069024,0.124775458239593,0.299568724877177,by_24,fp_8,4,12,0.113653190770062,0.0242167745867921,0.175649384723575,0.100074600680378
t125,50.034,30.711,0.0263309410299181,0.619654467768902,0.765168719748583,by_24,fp_12,4,8,0.0214048049823011,0.0546695656443837,0.718633163758401,0.0141449589596293
t126,74.571,63.174,0.132937494694973,0.541369922683219,0.541369922683219,by_16,fp_12,8,8,0.183440200911475,0.0331586373519585,0.153087789472029,0.118291539609451
t127,81.37,164.201,0.230878532066961,0.331350200145783,0.229186519765471,by_20,fp_24,5,3,0.15429403903861,0.111878556618152,0.420323348247401,0.209707327195638
t128,51.972,34.92,0.0163011256877478,0.598121806380334,0.817015657423128,by_24,fp_8,4,12,0.082758457217025,0.18042177234281,0.685544551141105,-0.000725184932972134
t129,81.32,35.335,0.153124483022209,0.697098281256697,0.821517868417729,by_24,fp_12,4,8,0.0542307492199747,0.125285907399827,0.697906867022206,0.138450287045306
t130,92.313,42.217,0.128519718388491,0.686188954136624,0.724058549237022,by_20,fp_16,5,6,0.10241799055528,0.0456202771399332,0.308165434858086,0.105335868466051
t131,115.603,234.513,0.366072725190599,0.330184853020142,0.211904275277773,by_12,fp_16,11,6,0.282543530369239,0.15003666655539,0.346841273877204,0.349128266841567
t132,73.76,14.716,0.0192437071730438,0.833672408336724,0.652727959222201,by_16,fp_24,8,3,0.0266785397316625,0.0143980023132013,0.350516416339911,-0.00561529956012063
t133,3.846,2.313,0.00431029141371706,0.624452021432051,0.624452021432051,by_24,fp_20,4,4,0.00521329423480132,0.00172147930176392,0.248238719359329,-0.00234104311456029
t134,21.294,11.589,0.00815342861688426,0.64756865249521,0.786090038208096,by_24,fp_12,4,8,0.00309690251953842,0.0151114908093664,0.829918957505039,-0.00101660407273241
t135,122.376,63.885,0.0535767864917081,0.657013545508722,0.851779412685928,by_24,fp_8,4,12,0.130710815823395,0.0821449911075776,0.385918487693486,0.0313097669475941
t136,131.66,5.947,0.0948137719348911,0.95678272180921,0.892497220690715,by_16,fp_24,8,3,0.00991877140546682,0.128545459362635,0.928365821624513,0.0826501635726108
t137,17.924,12.792,0.011324700525022,0.583539523375439,0.51240708976558,by_24,fp_24,4,3,0.0041942856645707,0.0276895198220453,0.868450907896444,0.00582764946112024
t138,21.033,8.192,0.0053816281940461,0.719692044482464,0.411843797116395,by_12,fp_24,11,3,0.0304881014773026,0.052578010941825,0.632965831800717,-0.0038271922506139
t139,159.208,38.789,0.121742819916893,0.804092991307949,0.924887638382457,by_16,fp_4,8,24,0.0946234533373099,0.0592538114568074,0.385071904781301,0.0735937390202112
t140,23.635,24.343,0.0409131632468465,0.492621618241694,0.492621618241694,by_16,fp_12,8,8,0.0740545266389667,0.0044916983912785,0.0571854139336284,0.0259148614622813
t141,132.045,9.454,0.128890841828206,0.933186806973901,0.723667745100009,by_8,fp_24,16,3,0.0096905768034784,0.157932409999904,0.942188258375057,0.108409079093321
t142,176.07,7.458,0.220281330707557,0.9593631489473,0.921900034557507,by_16,fp_20,8,4,0.0208812059013915,0.274847734635794,0.929390725630501,0.209162444340426
t143,47.989,40.817,0.0495198817673784,0.540380154494066,0.738336797217268,by_20,fp_8,5,12,0.0173053426257868,0.0400872998417526,0.698474545137481,0.0340530167111098
t144,14.262,2.106,0.00793948875144154,0.87133431085044,0.87133431085044,by_24,fp_20,4,4,0.000742812193715414,0.0168396171136878,0.957752584655486,-0.00307673400079733
t145,7.868,20.804,0.0131453230524873,0.2744140625,0.220969855832241,by_24,fp_24,4,3,0.00912587441953583,0.00541406445981474,0.372358130576719,0.00473313192034042
t146,27.434,24.353,0.00920449208234772,0.529746847664472,0.574796853011325,by_20,fp_16,5,6,0.00676446307152412,0.0127909025522538,0.65408659691338,0.000136755140745515
t147,68.309,31.025,0.0315885894031489,0.687669881410192,0.840870179815414,by_20,fp_8,5,12,0.0193497118707667,0.0287085890208648,0.597370037813049,0.0190377437992227
t148,58.034,55.261,0.0358880882068483,0.512237962840372,0.834460773065584,by_20,fp_4,5,24,0.0155682852665598,0.0467505808241679,0.750183431709195,0.0168337933643521
t149,19.15,6.829,0.00542115925443935,0.737133838869856,0.677748153740887,by_24,fp_24,4,3,0.00224431665263758,0.0156082429970275,0.874286001745431,-0.00134014845351449
t150,8.979,31.662,0.00799866905600741,0.220934524248911,0.312120343092525,by_20,fp_12,5,8,0.0133023881891623,1e-08,7.51744148521068e-07,-0.00354873382181742
t151,62.245,55.032,0.0333619835198257,0.530751980354204,0.552351119432785,by_12,fp_8,11,12,0.208401825673501,0.273145931401831,0.567225010164673,0.00989553775961494
t152,38.349,6.3,0.0138454396595157,0.858899415440435,0.752693870340929,by_16,fp_20,8,4,0.00879040091340633,0.0140006683490745,0.614305023947373,-0.000262685471731361
t153,24.709,1.409,0.00751002920537465,0.946052530821656,0.913208988321096,by_20,fp_24,5,3,1e-08,0.0181175542392895,0.999999448049425,-0.00187700663332135
t154,25.094,26.153,0.0436270609741569,0.489667687864656,0.697228248663442,by_20,fp_8,5,12,0.0145901846306249,0.0244887809012659,0.626648647628136,0.0306484834157333
t155,8.04,338.812,0.152554758004964,0.0231799153529459,0.0492258460182066,by_12,fp_4,11,24,0.328941293681477,0.00368450750470251,0.0110770345883066,0.135872561934744
t156,16.236,3.737,0.00553913636673944,0.812897411505533,0.839062540374329,by_20,fp_16,5,6,0.000743242719360548,0.0135883476812146,0.948139550560228,-0.00281902327763639
t157,87.218,298.133,0.232986057841824,0.226333913756549,0.467417071135986,by_16,fp_4,8,24,0.525452865827003,0.0715130330563531,0.119794167791026,0.211846763311801
t158,19.88,64.507,0.0215433624939606,0.235581309917404,0.381328704192122,by_24,fp_12,4,8,0.0818981907671531,0.0510908565022833,0.384173415414978,0.0124917782746495
t159,10.304,44.199,0.0149700825628541,0.189053813551548,0.411550904661102,by_24,fp_8,4,12,0.0644862507942924,0.0250714967131797,0.279947825966568,0.00347850192679788
t160,20.723,10.609,0.0140664814172712,0.661400485127027,0.661400485127027,by_24,fp_20,4,4,0.00743667836467432,0.0137889199149634,0.649636336903233,0.0079960146488014
t161,13.61,1.721,0.00741367565661542,0.887743787098037,0.855723686968185,by_24,fp_24,4,3,1e-08,1e-08,0.5,-0.00169954928672555
t162,17.658,19.541,0.00906366644885259,0.474690179843544,0.197719511057199,by_12,fp_24,11,3,0.00865915675484952,0.00480201709521122,0.356730932138548,-0.00185815836548175
t163,29.36,24.507,0.0081545105359824,0.545046132140271,0.589765479837292,by_20,fp_16,5,6,0.0694220254862186,0.109082315342628,0.611090547356595,-0.00454379392344917
t164,5.832,56.524,0.0411291952473984,0.0935274873308102,0.110172159742075,by_20,fp_16,5,6,0.0751924267146868,0.000317701703245854,0.00420740515083542,0.032468222206921
t165,12.677,5.974,0.0247293169039335,0.679695458688542,0.560094843964006,by_20,fp_24,5,3,0.0156091195300526,0.000423060292563004,0.026388195319904,0.0117844240169752
