depvar,cmse,pmse,totalr2,delta,adjdelta,bywidth,fpwidth,bydf,fpdf,pmse_oos,cmse_oos,delta_oos,r2_oos,agemse
t40,74.852,54.89,0.0855798904812594,0.576929598742119,0.505624656621243,by_8,fp_8,16,12,0.255354189858575,0.0402515384631572,0.136166300604798,0.0537484213831633,0.812
t41,24.714,15.44,0.015348171302073,0.615480400458236,0.489897054353715,by_20,fp_24,5,3,0.00643901240363387,0.0105051189341187,0.619985688538227,0.00658846371810184,72.384
t42,65.042,22.381,0.0207938153652406,0.74399185569015,0.685494466889162,by_8,fp_8,16,12,0.0182699347709034,0.0144142731328765,0.441016443638809,-0.0059057992634366,21.485
t43,262.884,47.718,0.11160924827193,0.846369308632913,0.687855690658042,by_4,fp_8,30,12,0.114322434418774,0.0537946813890388,0.31998337070293,0.0437064068004113,2.804
t44,9.061,37.352,0.0150071917373423,0.195225475621054,0.22546718313247,by_20,fp_16,5,6,0.0187662216843456,0.0206729335214968,0.524172828084167,0.00697985826893932,1.592
t45,29.829,15.513,0.00963843732712585,0.657866878390896,0.511914466401805,by_12,fp_16,11,6,0.0136784110187995,0.0223398914359205,0.62023721034618,0.00260216255114787,1.728
t46,13.531,185.1,0.16377272090349,0.0681212902316355,0.259744497874015,by_20,fp_4,5,24,0.465690729610686,0.0286510866559703,0.0579580478793957,0.136784282111717,1.237
t47,22.623,26.701,0.0254493281925952,0.458661098045576,0.297573166721473,by_16,fp_20,8,4,0.0346533393203164,0.000843942054288616,0.0237748363144333,0.012562570237156,0.435
t48,64.032,35.775,0.0695278799609462,0.641558207340167,0.573085597680163,by_16,fp_16,8,6,0.0696112167166359,0.0198532868320095,0.22191244621633,0.0583938451986102,21.088
t49,13.148,19.393,0.00710167507437793,0.404044128945023,0.504205547743832,by_24,fp_16,4,6,0.0131410277148512,0.00490524505359491,0.271814857091806,-0.00248777190001914,3.302
t50,103.398,204.25,0.163392945829044,0.336091897233202,0.708447694160275,by_20,fp_4,5,24,0.189310083969192,0.0460169659462586,0.195544736411695,0.138349874209569,8.833
t51,57.096,129.966,0.0794201732445277,0.305225005613112,0.678323319146156,by_20,fp_4,5,24,0.325387299000784,0.124616780050255,0.276923667698845,0.0628167461570101,23.293
t52,53.245,13.39,0.0219077522496073,0.799054550911683,0.799054550911683,by_16,fp_12,8,8,0.0593960838700773,0.00831289185376249,0.122773853316992,-0.0132278706012818,0.033
t53,106.761,91.722,0.0778403852476109,0.537884856637596,0.482179270911665,by_20,fp_20,5,4,0.0616140728706029,0.0765528822037433,0.554060717069078,0.05859956738546,3.429
t54,16.871,39.452,0.0347808630792598,0.299540152335636,0.50649467616684,by_20,fp_8,5,12,0.0222232957605598,0.0153549332082445,0.408612476681418,0.0241311997930269,3.676
t55,179.152,7.967,0.136482510762069,0.957422816496454,0.808292025602772,by_8,fp_24,16,3,0.00163716505177569,0.215495363244543,0.992460065451172,0.0872769853634041,4.467
t56,11.321,16.16,0.00831614105892498,0.411957352352534,0.344441852681967,by_16,fp_16,8,6,0.00468039036417767,0.00613356235041462,0.567189677289603,-0.00165116149232603,0.588
t57,67.691,26.189,0.0424386725512955,0.721037494674052,0.659694180860153,by_24,fp_24,4,3,0.0152322535483888,0.143047585856431,0.903763779356445,0.0301946280098865,2.739
t58,34.115,20.908,0.0175565228723389,0.62001344892136,0.49469512047756,by_20,fp_24,5,3,0.0196209399469305,0.0111687251407389,0.362742664102953,0.00700843495009895,3.582
t59,48.077,15.856,0.0523204719954182,0.751990364913269,0.524394367426184,by_12,fp_20,11,4,0.00566918148555895,0.0654191898864795,0.920251633619661,0.0299566571290648,41.022
t60,10.618,7.786,0.00271832233871619,0.576939795696588,0.505635099526969,by_24,fp_24,4,3,0.010409443372785,0.0141964037904525,0.576952449402461,-0.00468810792486951,0.512
t61,55.241,50.724,0.0320126701888672,0.521313641296655,0.441975733379205,by_12,fp_12,11,8,0.030867630921131,0.0118823681972288,0.27795013900072,0.0138803216380493,0.286473
t62,33.187,9.019,0.0344786635387427,0.786310003317064,0.688260424731777,by_20,fp_24,5,3,0.0231105081816225,0.0141748399404353,0.380171854478397,0.0240414280845397,0.182
t63,12.531,37.219,0.0138420720476792,0.251879396984925,0.446914556256631,by_20,fp_8,5,12,0.0156553061531739,1e-08,6.38760654985089e-07,0.00124547346784531,0.148
t64,44.621,88.747,0.0383112371110606,0.334570511666967,0.286850771191494,by_20,fp_20,5,4,0.109993893209781,0.0471813038814931,0.300182883525154,0.0271887374181189,5.637
t65,112.883,56.014,0.138294352089576,0.668354085626151,0.68735050107827,by_12,fp_8,11,12,0.0509215912215997,0.126352637743095,0.712752431535094,0.113804281801943,0.06
t66,90.039,16.715,0.0229022136915072,0.843425070723345,0.662025914440803,by_12,fp_20,11,4,0.0687828816255915,0.162367634576018,0.70243249828783,-0.00290860102817048,6.279
t67,77.502,66.399,0.0727877598988884,0.538578606125044,0.718044098350973,by_12,fp_4,11,24,0.0570949995270629,0.230632812101407,0.801565934123924,0.0406618727246195,8.849
t68,2.367,0.707,0.00114883136850654,0.770006506180872,0.715177762110988,by_24,fp_24,4,3,1e-08,0.00226265681937776,0.999995580436362,-0.00208890504168746,0.72
t69,13.159,7.224,0.00475145589636442,0.645587008781828,0.645587008781828,by_24,fp_20,4,4,0.00282218091217534,0.00465255694538635,0.622437473265992,-0.00555544850988521,1.425
t70,33.026,69.631,0.147857881163699,0.32171210925704,0.587271574130604,by_24,fp_8,4,12,0.0846377086634589,0.063841239714942,0.429968291210156,0.121251205311425,0.021767
t71,65.357,1.072,0.0287492453579416,0.983862469704497,0.958093693042165,by_16,fp_24,8,3,0.000409527619414818,0.044714864161991,0.990924473366895,0.0176720130499708,4.455
t72,20.433,42.505,0.0251432274360098,0.324652832946709,0.590526376632885,by_24,fp_8,4,12,0.0235008807025057,0.00240876433193016,0.0929678630768091,0.00589606939181686,30.613
t73,47.568,16.349,0.0223362187797519,0.74421515402788,0.421089904748415,by_8,fp_20,16,4,0.0139166161390047,0.000976974470827674,0.0655969736527266,-0.0020506112666443,3.381
t74,14.913,24.492,0.0125012545251896,0.378454510848877,0.327556668423827,by_20,fp_20,5,4,0.0240348775103523,1e-08,4.16061859898151e-07,-7.92027229186143e-05,0.144
t75,31.621,24.295,0.0245388832211837,0.565508977752343,0.796111045838299,by_24,fp_8,4,12,1e-08,0.0364941088090307,0.999999725983245,0.00569652371078599,7.821
t76,65.43,9.939,0.0429824836074358,0.868128806273136,0.797975486310141,by_20,fp_24,5,3,0.00518990134161545,0.0574152648626106,0.917101069188358,0.0311188148142173,1.562
t77,12.681,21.581,0.00501080796658481,0.370118498628218,0.370118498628218,by_24,fp_20,4,4,0.0133392169505357,0.00771574958997312,0.366457461479615,-0.000692337087660144,0.285
t78,413.558,35.275,0.183888730600636,0.921407294026954,0.761757697401423,by_12,fp_24,11,3,0.0192250566088104,0.330910219606852,0.94509248877577,0.143745958914086,6.109
t79,29.837,9.055,0.0143308455350224,0.767175768795639,0.767175768795639,by_24,fp_20,4,4,0.0132712202378457,0.015035986134221,0.531171671855912,0.00549509139553039,0.294
t80,174.968,46.288,0.0477045160125976,0.790794373937882,0.601909951563188,by_4,fp_8,30,12,0.0649305998306022,0.101122232585662,0.60897625842459,0.0144105118132472,1.325
t81,0.639,2.852,0.00249365966420461,0.18304210827843,0.18304210827843,by_24,fp_20,4,4,0.000547326843863827,1e-08,1.8270284765423e-05,-0.00359968545607292,10.917
t82,13.091,10.029,0.0035196998815306,0.566219723183391,0.610345711821339,by_20,fp_16,5,6,0.0127955574462335,0.0225423841306833,0.637908806363761,-0.00225092190084797,0.255
t83,119.567,17.011,0.114311382029917,0.875448461684898,0.808329352166506,by_20,fp_24,5,3,0.0295018302794606,0.127091471019028,0.811602220306818,0.0990704106804919,0.997
t84,16.912,66.273,0.033371727618898,0.203305884474364,0.337912225141613,by_24,fp_12,4,8,0.0651473530316974,0.0123608901869607,0.15947839447334,0.0200379408120762,3.134
t85,138.102,11.698,0.0335355108378033,0.921909212283044,0.702480263693334,by_4,fp_16,30,6,0.011770798121148,0.0528324734242857,0.817798730009053,0.00268934736549598,4.302
t86,37.363,44.571,0.0190546542940526,0.456013376620207,0.667980709493736,by_20,fp_8,5,12,0.0357256031582537,0.0160886158678765,0.310505806519305,0.00588374264596225,1.143
t87,584.391,20.319,0.235907781249783,0.966398769658183,0.934982216825139,by_8,fp_12,16,8,0.0153209443894213,0.269887282172075,0.946281548137189,0.111150703501458,2.277
t88,29.812,45.249,0.0562724102351253,0.397170301488123,0.330715299964501,by_24,fp_24,4,3,0.0580020906742379,0.0108271000584902,0.1573038988724,0.04060222367779,1.684
t89,248.747,60.676,0.158525222594355,0.803905979839896,0.766337432838764,by_4,fp_4,30,24,0.0559715403300907,0.424734673352265,0.883563934193129,0.0600513891453898,1.367
t90,20.882,48.556,0.0264613372461542,0.300728707624068,0.563353177101131,by_24,fp_8,4,12,0.110791049591566,0.0831825644367002,0.428834431184947,0.00865157410054185,0.57
t91,20.013,14.17,0.0116059128851718,0.585466459936226,0.809052810306028,by_24,fp_8,4,12,0.0236147171126901,0.00548570546700278,0.188509477894347,-0.00460038848177979,0.9
t92,34.975,8.198,0.0110271693567324,0.810112801982721,0.864854394540104,by_24,fp_16,4,6,0.00996612773456684,0.0281863954277115,0.738781949173406,0.00378730081170975,0.246
t93,3.656,35.116,0.0180715105511892,0.0942948519550191,0.142792977522604,by_20,fp_12,5,8,0.0239302513945694,1e-08,4.17880934734351e-07,0.00744588051122519,8.535
t94,25.727,13.787,0.00713484450985163,0.651085691147441,0.528217306797339,by_20,fp_24,5,3,0.0209913993263904,0.0579898295401242,0.734222933377401,0.000942894648626735,1.571
t95,20.837,23.973,0.00795803914734131,0.465007810756528,0.302938226015149,by_16,fp_20,8,4,0.0130581786859514,0.00841218225375906,0.391804417139552,-0.0036470640559223,0.245
t96,1.065,7.442,0.00414196525184918,0.125191019160691,0.125191019160691,by_24,fp_20,4,4,0.00508587657912973,1e-08,1.96622552320291e-06,-0.00267533646117668,0.987
t97,43.492,185.644,0.177076636471634,0.189808672578731,0.584313339125294,by_24,fp_4,4,24,0.0913126028456384,0.174807905768409,0.656874987496479,0.15577726524149,4.125
t98,9.949,41.193,0.0211955438852844,0.194536779946033,0.278725438353814,by_20,fp_12,5,8,0.0270031553043312,0.0288280244096887,0.516342741768174,0.00625307254448837,0.877
t99,52.397,1.662,0.0137525355224828,0.969255813093102,0.922011648982034,by_16,fp_24,8,3,0.00285814958423702,0.0177677936292302,0.861429387511798,-0.000383678448407698,3.28
t100,32.505,62.878,0.0506565616738425,0.340783997148339,0.553708566967137,by_20,fp_8,5,12,0.0586866561995582,0.00995819639982143,0.145068363070699,0.0393221413567296,0.615
t101,40.07,48.482,0.0578350964800745,0.452502484415936,0.664832353957829,by_20,fp_8,5,12,0.0733727310699555,0.0189476062170538,0.205237619075727,0.0390888244471685,47.439
t102,20.991,17.713,0.0103824770544896,0.542347044233154,0.47056230151317,by_24,fp_24,4,3,0.0128963874040232,0.00579414520512589,0.310004285393645,0.00518407239898189,0.517
t103,84.276,25.455,0.0233499755818347,0.768023621401427,0.553878913746418,by_16,fp_24,8,3,0.0409528888283885,0.0634132905369507,0.607603832223935,0.00959666988353147,5.568
t104,29.947,3.15,0.00977357923322969,0.904825210744176,0.850839560189789,by_20,fp_24,5,3,0.00479464205141678,0.0345337864052092,0.878087118159206,0.00213395438329844,0.413
t105,20.204,13.237,0.0111327594212786,0.604168535629915,0.709481733145463,by_20,fp_12,5,8,0.0408455985153864,0.022251801626779,0.352657979197926,-0.00799553618585258,2.766
t106,15.933,70.327,0.0181670809746492,0.184709019244146,0.311821749043477,by_24,fp_12,4,8,0.0333234205174107,0.00401812504128762,0.10760467948418,-0.0114197921703638,4.496
t107,21.946,64.961,0.0357578046840357,0.252522811741287,0.503352472113701,by_24,fp_8,4,12,0.0274938756824282,0.00233772379517772,0.0783640111866145,0.0131823429514745,14.803
t108,61.381,19.897,0.0350403377879148,0.755198208617338,0.528701029951054,by_12,fp_20,11,4,0.0152962106584452,0.0324716119882545,0.679780031600372,0.0188536407981122,0.096
t109,36.694,16.908,0.0736855525733692,0.684564008805642,0.619433471757993,by_16,fp_16,8,6,0.0517703812705653,0.020170226697069,0.28037331441713,0.0572818739593858,1.533
t110,22.483,33.382,0.0181756622729173,0.402452340463618,0.335605566806152,by_24,fp_24,4,3,0.0767424446621445,0.0390069974204625,0.336995122556395,0.0109701372148368,16.678
t111,19.546,35.66,0.0154562016257001,0.354055718581314,0.291328411450829,by_24,fp_24,4,3,0.0775488481567772,0.0296676711110371,0.276708023293787,-8.40715209204923e-06,0.451
t112,26.85,2.213,0.00598017879098453,0.923855073461102,0.752058708195619,by_8,fp_20,16,4,0.00146529651002769,0.0063727537532885,0.813053443037281,-0.00162791944196838,3.148
t113,67.418,46.078,0.133829723550342,0.594012123775287,0.637122813428299,by_20,fp_16,5,6,0.0215678358507303,0.179105309824004,0.892522560613621,0.118472098214561,30.099
t114,13.879,35.391,0.0459446683163191,0.281692713618835,0.439563571869705,by_24,fp_12,4,8,0.0701634617564373,0.0043853807025811,0.0588256042337863,0.0349318760905502,23.788
t115,14.644,122.915,0.106564695553935,0.106456138820433,0.416853671380925,by_24,fp_4,4,24,0.135129675004357,0.00661758747819285,0.0466858220913264,0.0872132594924645,13.436
t116,159.432,48.953,0.0860500277135472,0.765083859202918,0.549816075041383,by_8,fp_16,16,6,0.0224979704293039,0.115471843526731,0.836935560147432,0.059978805989759,0.39
t117,6.868,62.802,0.0251540254774353,0.0985790153581168,0.179466408842666,by_24,fp_12,4,8,0.0302222053117263,1e-08,3.30882428599468e-07,0.0128620098553776,2.687
t118,14.976,34.501,0.0641016716265763,0.302686096570124,0.178332420395818,by_16,fp_20,8,4,0.119258650928272,0.000844157446338256,0.00702862370799239,0.0542856134817598,0.332
t119,69.956,14.142,0.037655969638222,0.831839044923779,0.798279196882471,by_20,fp_20,5,4,0.0303505777204016,0.105452617472651,0.776510577109351,0.0249302170970138,18.262
t120,19.46,16.398,0.0133095201731386,0.54269619052931,0.415900833511434,by_20,fp_24,5,3,0.0358529952639942,0.00981236863175938,0.214875516029159,0.00231274466584674,3.661
t121,4.695,4.147,0.00590652063357595,0.530988464148383,0.459198643758354,by_24,fp_24,4,3,0.00250471431297383,0.00221668522032215,0.469497487914286,0.00139049764679477,0.586
t122,20.519,53.578,0.0276538468542783,0.276920793014562,0.696771783668757,by_24,fp_4,4,24,0.0492886764718509,0.0124222938039832,0.201297982327264,0.0143514587815207,5.722
t123,29.076,22.17,0.023709380184839,0.567380868750732,0.611469790330382,by_20,fp_16,5,6,0.0324880363480613,0.0156096126568319,0.324540034279927,0.011479529823367,1.308
t124,44.468,176.648,0.12082219226582,0.201107111199551,0.430263310670468,by_16,fp_4,8,24,0.738333654272172,0.215478201569665,0.225912689436517,0.0997237358013119,8.683
t125,50.827,12.34,0.0230331987548792,0.804644830370288,0.860691687222357,by_24,fp_16,4,6,0.0108348645984754,0.0605374053580062,0.848192237614387,0.00939739296546127,24.162
t126,92.037,49.622,0.137214621253233,0.649708101850218,0.502905112998878,by_12,fp_16,11,6,0.035542507352144,0.125351164794541,0.7790931931758,0.122780417581806,2.396
t127,63.601,195.118,0.236428064111657,0.245830418330312,0.342770604649157,by_20,fp_12,5,8,0.249986791209448,0.0643816875430199,0.204796892482702,0.212522394613544,2.169
t128,57.195,23.444,0.0142411938283603,0.709272188395193,0.709272188395193,by_24,fp_20,4,4,0.0628126211849631,0.133138685730857,0.679447806837303,-0.00263685775803091,1.538
t129,98.078,39.907,0.15394506919193,0.710787404428017,0.648289568194738,by_24,fp_24,4,3,0.0650257133126311,0.108561248113715,0.625399783610925,0.144491494970333,0.057469
t130,96.527,58.594,0.135031744373094,0.622269067373212,0.767158888606307,by_24,fp_12,4,8,0.148568310180897,0.0366514640260026,0.197880945395501,0.1110407506312,1.309
t131,99.141,199.159,0.370181623011398,0.33235333556822,0.271852797701038,by_8,fp_8,16,12,0.14137861521647,0.436681003057168,0.755425546522876,0.342571551407061,45.773
t132,66.991,48.009,0.0252197923702041,0.582530434782609,0.676697273654757,by_16,fp_8,8,12,0.0322632106399618,0.0605568173917459,0.652411108635514,2.93571303155993e-05,0.386
t133,3.846,2.313,0.00431029141371706,0.624452021432051,0.624452021432051,by_24,fp_20,4,4,0.00149513941182144,1e-08,6.68829477571585e-06,-0.00334842358182663,0.348
t134,19.803,3.137,0.00663638909842163,0.863251961639058,0.825618077462929,by_24,fp_24,4,3,0.00301101765313827,0.00816500708885737,0.730582409877467,0.000592887235036366,0.027634
t135,123.389,42.534,0.0497442578450676,0.743652176009354,0.743652176009354,by_24,fp_20,4,4,0.0785280395300878,0.052221572471602,0.399401357083393,0.0357274195108994,1.552
t136,131.66,5.947,0.0948137719348911,0.95678272180921,0.892497220690715,by_16,fp_24,8,3,0.0114240302582158,0.113127828777833,0.90827892617075,0.0757605671249175,0.357
t137,21.207,24.34,0.013397546544432,0.465606955452609,0.635377655271594,by_24,fp_12,4,8,0.018871742695436,0.0706630536374654,0.789224486251484,0.0043765771195633,3.924
t138,8.087,10.021,0.00399635627752183,0.446598188645902,0.446598188645902,by_24,fp_20,4,4,0.0222540558389999,0.0131847112435477,0.372042041215388,-0.00275517912677303,3.319
t139,159.208,38.789,0.121742819916893,0.804092991307949,0.924887638382457,by_16,fp_4,8,24,0.0883849728409739,0.0611523293601803,0.408943644562476,0.0879786106519168,0.71
t140,68.715,13.166,0.0490050415461371,0.839205676530575,0.791481053810691,by_12,fp_12,11,8,0.00358544340301736,0.0717406952075339,0.95240107260038,0.0222262172335526,1.528
t141,132.045,9.454,0.128890841828206,0.933186806973901,0.723667745100009,by_8,fp_24,16,3,0.0111399533682272,0.164011888452715,0.936398308733655,0.114402214896001,0.213
t142,150.678,50.298,0.222045700886232,0.749731311201338,0.827381712304227,by_20,fp_12,5,8,0.152057854140897,0.106430061910155,0.411740956931754,0.213582348270917,12.529
t143,60.098,26.306,0.0469152105760272,0.695546502476737,0.578191543947868,by_20,fp_24,5,3,0.0172097050728163,0.0513367693343694,0.748933767613113,0.0344275323882217,40.212
t144,16.945,13.211,0.00852198560025039,0.561911394084096,0.606170815322701,by_20,fp_16,5,6,0.0476361225833848,0.0250415503116435,0.344556303389242,-0.00128130506948732,3.086
t145,83.226,25.506,0.0285368962431271,0.765423242467719,0.619988378849506,by_8,fp_12,16,8,0.0344682361901808,0.0910966913084402,0.725494715149982,0.00636382746642605,2.188
t146,23.128,36.324,0.0113533380992629,0.389019713382224,0.504642105148318,by_20,fp_12,5,8,0.0149922206163093,0.00868817230887697,0.366893080546661,-0.000880756235512425,3.418
t147,72.548,26.508,0.0307776526026293,0.732393797447908,0.814089580376029,by_20,fp_12,5,8,0.0144988059087798,0.033246658764009,0.696331243016617,0.0212323782243644,2.396
t148,66.989,22.789,0.0300594024433615,0.746162757022879,0.70163733533036,by_20,fp_20,5,4,0.00881770818106997,0.0436448880770848,0.831923907507735,0.0178903198314746,1.989
t149,17.609,2.681,0.00467660104249407,0.867865943814687,0.867865943814687,by_24,fp_20,4,4,0.00175544447702602,0.0227023700990852,0.928225620013465,-0.00200018116221035,0.558
t150,10.803,28.808,0.00649812227682734,0.272727272727273,0.36,by_24,fp_16,4,6,0.018193023467141,0.00965138076625816,0.346618325368276,-0.000526276256065383,6.519
t151,47.699,33.237,0.0290209633673076,0.589342196303252,0.518382872357768,by_16,fp_16,8,6,0.0244475988609435,0.0335187610630875,0.578245056391607,0.0115420747947989,5.037
t152,45.083,46.517,0.0210644715396826,0.492172489082969,0.492172489082969,by_16,fp_12,8,8,0.0568968539447119,0.0362706422571568,0.389305752926623,0.00253314767271129,7.918
t153,22.117,1.684,0.00755926543153596,0.92924667030797,0.913095532986541,by_20,fp_20,5,4,1e-08,0.00449349181729475,0.999997774564158,-0.00210971600248078,9.239
t154,23.224,19.967,0.0425166676453637,0.537704614387257,0.582592953394738,by_20,fp_16,5,6,0.0260491816015449,0.0150053997263868,0.365498788223613,0.0316149723178302,17.332
t155,3.31,293.528,0.140327278164015,0.0111508634339269,0.0166335558957832,by_24,fp_16,4,6,0.263632230457305,1e-08,3.79316277199392e-08,0.132906539361967,0.052
t156,13.508,1.708,0.00517492676025924,0.887749737118822,0.825941627262351,by_20,fp_24,5,3,1e-08,0.00521501766228372,0.99999808246463,0.000673004187061621,6.644
t157,87.218,298.133,0.232986057841824,0.226333913756549,0.467417071135986,by_16,fp_4,8,24,0.555952155541481,0.0726045931604857,0.115510004960446,0.215429516518105,4.378
