depvar,cmse,pmse,totalr2,delta,adjdelta,bywidth,fpwidth,bydf,fpdf,pmse_oos,cmse_oos,delta_oos,r2_oos
negate,40.119,90.644,0.0473995697125808,0.30680697139099,0.679946556540751,by_20,fp_4,5,24,0.263990738337897,0.144742871437249,0.354125200315373,0.0223792211509005
verb,73.647,60.143,0.0732666285326978,0.550467150011212,0.494853881132801,by_20,fp_20,5,4,0.0483464601446847,0.0588231178275491,0.548878879067616,0.0588687777786613
adj,67.297,14.788,0.035606204063936,0.819845282329293,0.819845282329293,by_24,fp_20,4,4,0.00671673314801513,0.0426801584873951,0.864025186086806,0.0215505153171963
compare,39.005,6.691,0.0144729093132663,0.853575805322129,0.813853205266416,by_24,fp_24,4,3,0.00967091593392322,0.0236707244303482,0.709944806906187,-0.000339369224865882
interrog,73.978,27.352,0.0477958228620486,0.730070068094345,0.7644619274303,by_20,fp_16,5,6,0.0145068430144134,0.0315949426827981,0.68533012778091,0.0305908142399237
number,105.964,49.256,0.031292888073574,0.682669759051669,0.617366716124572,by_16,fp_16,8,6,0.0319378312393387,0.0533461381237158,0.625511904782725,0.0145836935471452
quant,17.077,45.083,0.0509871539343009,0.274726512226512,0.645162712136548,by_20,fp_4,5,24,0.033834947087326,0.00734638642658603,0.178391173858035,0.0250989291701826
affect,43.716,22.705,0.117632965693899,0.658165339275229,0.419287184930368,by_16,fp_24,8,3,0.058883068824734,0.0694575867299433,0.541197069858756,0.0995779041482332
posemo,122.83,1.946,0.182232429409301,0.984404052061294,0.95825060558661,by_12,fp_20,11,4,0.00312863031919752,0.339058342690311,0.990856956675815,0.155600388860094
negemo,20.843,20.306,0.0251518204084313,0.506525067437848,0.606247757923619,by_24,fp_16,4,6,0.00905962745021638,0.0309028825640278,0.773296836285129,0.00687738634483726
anx,11.635,16.992,0.0196376167086223,0.406434484926817,0.353916349809886,by_20,fp_20,5,4,0.0122358892838595,0.0039632910512748,0.24465997471976,0.00652489158668812
anger,49.787,21.666,0.0552647947906793,0.696779701342141,0.733866926092981,by_20,fp_16,5,6,0.0075739055446159,0.104598593159052,0.932479835680363,0.0428334073641483
sad,18.488,78.553,0.105080405542506,0.190517410166837,0.158451481304516,by_20,fp_20,5,4,0.161607853281488,0.00659020477569849,0.0391812179749296,0.0949370656863893
social,29.714,36.164,0.0176245090539958,0.45104587267373,0.663520584754405,by_20,fp_8,5,12,0.0312714330301525,0.0249885831297967,0.444162388058213,-0.00134352231851187
family,26.554,29.838,0.0200114288877339,0.47088239466591,0.64027198418248,by_24,fp_12,4,8,0.0449880660656394,0.0502979558106089,0.527862899722404,0.00555038113657425
friend,66.066,9.121,0.117149837245784,0.878689135089843,0.783626702092328,by_16,fp_20,8,4,1e-08,0.174782973762671,0.999999942786192,0.102968813112614
female,25.185,93.273,0.027157406950415,0.212606999949349,0.618332699082997,by_24,fp_4,4,24,0.0807965462871905,0.0346854056555772,0.300353475777472,0.00344906821796886
male,26.223,29.138,0.0234621135985406,0.47367280215314,0.51921934606703,by_20,fp_16,5,6,0.047239502673293,0.0309027476088028,0.395467848663725,0.0110476449191421
cogproc,28.268,12.005,0.0383728673258364,0.701909467881707,0.638468951394326,by_24,fp_24,4,3,0.0224159411766319,0.0243714159230931,0.520897469612284,0.0249027024807489
insight,34.415,5.95,0.0188829085494021,0.852595069986374,0.776307379976691,by_20,fp_24,5,3,0.01295631067722,0.00539755952712684,0.294082908238531,0.00144363571403872
cause,85.874,45.703,0.0658884674045982,0.652652059250477,0.577437643152829,by_12,fp_12,11,8,0.101230889947057,0.0450104180743151,0.307781834580808,0.0351391602573953
discrep,26.575,26.48,0.0393134950378378,0.500895297332956,0.429448678930216,by_24,fp_24,4,3,0.0164814509498429,0.0105652845611854,0.390630675442419,0.0261311796881225
tentat,15.932,45.817,0.0476082876112967,0.258012275502437,0.510570113125314,by_24,fp_8,4,12,0.111367197275194,0.0561491607565202,0.335186135946736,0.0314071671282944
certain,31.185,9.171,0.0415148512287779,0.772747546833185,0.844735639189395,by_20,fp_12,5,8,0.00441201658787849,0.0223920814522366,0.835397685037734,0.0180077676576057
differ,38.805,22.339,0.0368039821513898,0.634649352348554,0.565750275792021,by_24,fp_24,4,3,0.0311444815161857,0.0576209941407086,0.649137445772627,0.0213559081582146
percept,120.49,21.094,0.153268698840215,0.85101423889705,0.67501967803651,by_12,fp_20,11,4,0.020605145475097,0.224948504369661,0.916086991628413,0.131678452284393
see,56.125,40.915,0.0618142240849382,0.578369744435284,0.767018762634171,by_20,fp_8,5,12,0.0500272207567188,0.0311043846348569,0.383381845887726,0.0436208413920033
hear,103.777,74.755,0.120813768973522,0.581279546523872,0.769146296798405,by_20,fp_8,5,12,0.0508213073475819,0.0728437430116224,0.589040661043977,0.10147120946362
feel,38.142,45.899,0.122243143773681,0.453849906593211,0.666042878409311,by_20,fp_8,5,12,0.088062896673886,0.0123836158250852,0.123285672314527,0.105122205474514
bio,43.033,12.085,0.149312588935683,0.780743132914837,0.740171226839011,by_20,fp_20,5,4,0.021560330026012,0.0609284203730426,0.738627025846435,0.135046569089479
body,31.67,5.218,0.125951523188613,0.858544784211668,0.82922039667474,by_20,fp_20,5,4,0.00374996220881885,0.0389182835648846,0.912113513437903,0.110900724500435
health,56.55,23.53,0.038619342460847,0.706168831168831,0.474028332727933,by_8,fp_16,16,6,0.0450165015532404,0.00625963764699011,0.122077007836853,0.0157052239874631
sexual,38.144,124.772,0.112982456239611,0.234132927398168,0.268391648411444,by_20,fp_16,5,6,0.0643717362160622,0.0769169822530502,0.54439578111019,0.101077351353274
ingest,38.168,22.439,0.0850264729652976,0.6297622386853,0.718424916238973,by_24,fp_16,4,6,0.0319336507776579,0.0530303645112966,0.624150875296388,0.0736263560278165
drives,31.735,44.192,0.0409328285930009,0.417967258024155,0.534664307977424,by_20,fp_12,5,8,0.0219751208538979,0.0139327305284306,0.388013484295732,0.0252958719113382
affiliation,18.966,66.972,0.035555906381262,0.22069398868952,0.298141918445625,by_24,fp_16,4,6,0.0985517521541239,0.0504026267569269,0.338376267454515,0.0249128359855477
achieve,15.58,67.667,0.0333309325905384,0.187153891431523,0.40854143540168,by_24,fp_8,4,12,0.034183260078582,0.00673987746010662,0.164696009775271,0.0186102363150892
power,11.664,54.964,0.017250410357013,0.175061535690701,0.297961477545599,by_24,fp_12,4,8,0.045644388363688,0.00344404210383564,0.0701599556358638,0.00255168427486796
reward,46.453,29.956,0.0293474355324023,0.607951942833959,0.537685727844805,by_16,fp_16,8,6,0.0198903526274801,0.0161167026867555,0.447598464970382,0.00958888928117263
risk,28.864,65.428,0.049033517193377,0.306112925804946,0.569609261939219,by_24,fp_8,4,12,0.039191688842229,0.0444870069547345,0.531640778229586,0.0263049299896359
focuspast,87.545,37.846,0.0689190057631644,0.698176105143112,0.649190782521644,by_20,fp_20,5,4,0.0216355208343129,0.121020919759419,0.848338282209577,0.0568620761938631
focuspresent,111.052,21.136,0.0348881514265592,0.840106514963537,0.807815409683426,by_20,fp_20,5,4,0.0339809126958871,0.0349967786940723,0.507363728603514,0.0184211996076419
focusfuture,130.037,53.938,0.0696830692735285,0.706818861258323,0.396684458156105,by_12,fp_24,11,3,0.0600486943385368,0.186209159758978,0.756155211541971,0.0470340018654738
relativ,23.726,22.552,0.0460429287978367,0.512684212800899,0.386967347693244,by_20,fp_24,5,3,0.0197736988858338,0.00486555396196808,0.197471651921546,0.0301405217715883
motion,28.376,27.04,0.0455626690448034,0.512054280352245,0.557383060080666,by_20,fp_16,5,6,0.0161459232814718,0.00615084882068129,0.275862747867766,0.0330439103288541
space,31.594,26.033,0.0765487332027622,0.548249952279314,0.421352585275643,by_20,fp_24,5,3,0.0458669195509994,0.0114603057919594,0.199910351903453,0.063752155120366
time,11.189,22.899,0.0110322543265199,0.32823867636705,0.422944622944623,by_24,fp_16,4,6,0.00717997021621364,0.00102267349406393,0.124676083734146,-0.00395085656690042
work,52.671,64.661,0.0335252088337678,0.448905669382607,0.796331632238446,by_20,fp_4,5,24,0.0744084095148269,0.0419858729616102,0.3607210944413,0.0124449419669755
leisure,31.208,6.851,0.0825487132413762,0.819990015502246,0.819990015502246,by_16,fp_12,8,8,0.021158120171349,0.0751350752793601,0.780273984342129,0.0621750954514445
home,22.126,92.049,0.0377520628300109,0.193790234289468,0.161283209627717,by_20,fp_20,5,4,0.105635613754148,0.0166737061447433,0.136324085184407,0.0202234189597648
money,11.814,37.35,0.0205341671065422,0.240297778862582,0.387484010626783,by_24,fp_12,4,8,0.0695349117600831,0.0308367501562258,0.307225660783995,0.00751255920368077
relig,9.337,52.401,0.0154580609536335,0.151235867698986,0.299543642677831,by_20,fp_8,5,12,0.0398517141265693,0.000742656209879788,0.0182945616282406,-0.00114804819067649
death,29.637,36.285,0.0243967964092941,0.449576772549377,0.550597283890984,by_16,fp_8,8,12,0.0535328225819515,0.161179518126305,0.750676545160997,0.00226495533564053
informal,80.535,33.598,0.0300062793206687,0.705624140257419,0.47337423024399,by_16,fp_24,8,3,0.0130025837137668,0.0376433849195916,0.743265178559492,0.0099561362605598
swear,30.646,71.821,0.21838165042792,0.299081655557399,0.505948212647054,by_20,fp_8,5,12,0.126950701238108,0.0695705172573982,0.354010207091145,0.203378533246054
netspeak,4.115,10.84,0.0182956215179062,0.275158809762621,0.221613858720043,by_24,fp_24,4,3,0.00895072261350716,0.00148737291569778,0.142494664044436,0.00772446361534673
assent,60.424,19.6,0.0218521577056814,0.755073477956613,0.698080655596291,by_16,fp_16,8,6,0.0143061034323465,0.05302890635324,0.787538407168854,0.00445530242680603
nonflu,46.691,43.077,0.0312410449042849,0.520129667587559,0.63426686114927,by_20,fp_12,5,8,0.0265720242051963,0.0262557226920117,0.497006293739916,0.0146501138266446
filler,33.203,41.501,0.0811292595560387,0.44446080531163,0.390259669660934,by_20,fp_20,5,4,0.0488493056210196,0.0426332145762459,0.46602579907413,0.0679950778033194
